,date,date_idx,total,electric,plug-in hybrid electric,fuel cell,diesel,flex fuel,gasoline,gasoline hybrid,natural gas,propane
31,201905,64,28826598,0.9157827087330944,0.8013016312226645,0.021195702663214,2.3150217032200606,3.9065553278260574,88.24935915087865,3.7568984033426354,0.0302671858815944,0.0036181862320347
32,201904,63,28797577,0.894655130186821,0.7919277375315291,0.0208107786290492,2.310767326014963,3.9078426632907344,88.2950985772171,3.744835893658692,0.0304261709240329,0.003635722547074
33,201903,62,28768556,0.8734849256945674,0.7825349315412286,0.0204250779914014,2.306504365391158,3.90913259601907,88.34093028513492,3.7327490472584026,0.0305854767267429,0.0036532942425056
34,201902,61,28739535,0.8522719661261048,0.7731231559592039,0.0200385983976428,2.302232795346202,3.910425133879167,88.38685455418815,3.720637790416581,0.0307451042614294,0.0036709014255101
35,201901,60,28710514,0.8310161218290972,0.7636923532612477,0.0196513374856333,2.297952589772513,3.911720284770938,88.43287166506319,3.708502049109953,0.0309050545037264,0.0036885442037018
36,201812,59,28681463,0.8096971901328744,0.754232794889159,0.0192284473075867,2.2936382289843444,3.912987283807664,88.47907095952532,3.696328182422215,0.0310723340716615,0.0037445788591746
37,201811,58,28659511,0.7892283996052829,0.7393217560481056,0.0185906870497546,2.2902868091503725,3.9120834964699847,88.52834230144401,3.687215737909834,0.0311833652709566,0.003747447051696
38,201810,57,28637559,0.7687282285476915,0.7243878572192554,0.0179519490470539,2.2869302512829397,3.911178323543568,88.57768918084115,3.678089323185681,0.0312945666912462,0.0037503196414191
39,201809,56,28615607,0.7481966047409024,0.7094310457925984,0.0173122310493011,2.2835685435573674,3.9102717618396143,88.62711177155879,3.668948906098689,0.0314059387242772,0.0037531966384637
40,201808,55,28593655,0.7276334557439404,0.6944512689965658,0.0166715307994028,2.2802016741126656,3.9093638081595374,88.67661024797285,3.6597944543990617,0.0315174817629995,0.0037560780529806
41,201807,54,28571703,0.7070387088932011,0.6794484738974083,0.0160298460333288,2.2768296310513936,3.908454459294918,88.72618478499514,3.650625935737888,0.0316291962015704,0.0037589638951517
42,201806,53,28549751,0.6864122913015949,0.6644226073985724,0.0153871744800856,2.273452402439517,3.907543712027471,88.77583555807544,3.6414433176667633,0.0317410824353599,0.0037618541751905
43,201805,52,28527799,0.6657541298576872,0.6493736162400752,0.0147435138616897,2.2700699763062686,3.9066315631290025,88.82556274320356,3.632246567637412,0.0318531408609546,0.0037647489033416
44,201804,51,28505847,0.6450641512248347,0.6343014469978738,0.0140988618931407,2.266682340644009,3.905718009361378,88.87536651691143,3.623035653001295,0.0319653718761628,0.0037676480898813
45,201803,50,28483895,0.6243422818403171,0.619206046083234,0.0134532162823939,2.26328948340808,3.904803047476477,88.92524705627514,3.6138105410092254,0.0320777758800192,0.0037705517451177
46,201802,49,28461943,0.603588447914466,0.6040873597420949,0.0128065747303337,2.2598913925166677,3.903886674216163,88.97520453891711,3.604571198810988,0.0321903532727895,0.0037734598793905
47,201801,48,28439991,0.5828025754297883,0.5889453340544306,0.0121589349307459,2.256488055850651,3.902968886312235,89.02523914300818,3.595317593454934,0.0323031044559753,0.0037763725030714
48,201712,47,28418007,0.5619852229609205,0.5737418531848486,0.0114927130533819,2.253078479430313,3.902054074376152,89.07543023689169,3.5860466921554357,0.0323914340650278,0.0037792938822205
49,201711,46,28158230,0.5541079819292619,0.5646981362109763,0.0108849171272484,2.258650490460516,3.890660030832904,89.11250103433348,3.572227373666598,0.0324878374812621,0.0037821979577551
