Renewables 11/20/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,-44,-45,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-45,-46,-47,-46,-46,-46,-47,-46,-46,-46,-46,-46,-46,-47,-46,-46,-47,-46,-46,-47,-46,-47,-47,-46,-46,-46,-46,-46,-46,-46,-46,-47,-47,-47,-47,-47,-48,-47,-47,-47,-47,-48,-48,-48,-48,-48,-48,-49,-49,-49,-49,-49,-49,-48,-44,-36,-10,48,141,270,471,703,996,1367,1786,2269,2770,3329,3905,4488,5106,5683,6269,6836,7391,7927,8430,8857,9219,9608,10037,10305,10506,10613,10823,10973,11061,11147,11209,11266,11309,11351,11367,11379,11383,11400,11364,11213,11164,11137,11175,11134,11137,11140,11131,11098,11102,11112,11153,11139,11121,11100,11052,10959,10902,10901,10902,10947,10864,10854,10808,10779,10707,10689,10769,10760,10741,10792,10743,10852,11001,11174,11246,11145,10938,10806,10725,10722,10860,10871,10786,10634,10575,10580,10426,10337,10228,10123,10419,10388,10285,10205,10070,9864,9848,9713,9602,9549,9335,9130,8839,8560,8073,7542,6971,6364,5747,5123,4528,3927,3336,2738,2214,1733,1288,942,643,422,272,136,77,55,41,6,-12,-11,-9,-7,-5,-5,-5,-4,-4,-4,-4,-10,-15,-15,-15,-14,-14,-23,-43,-43,-42,-42,-42,-43,-44,-45,-46,-46,-46,-46,-45,-45,-45,-45,-45,-46,-46,-46,-47,-47,-46,-47,-47,-47,-47,-46,-47,-47,-47,-47,-46,-47,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46
Wind,583,563,556,553,550,540,526,509,495,478,470,459,441,426,423,425,414,404,401,401,399,392,393,406,414,418,418,411,410,412,427,445,453,474,483,504,518,528,537,551,557,578,606,633,649,664,688,694,702,708,718,731,741,729,729,742,747,737,734,737,745,752,776,796,828,852,872,902,921,925,942,972,1019,1053,1086,1104,1121,1125,1135,1138,1143,1138,1139,1127,1120,1104,1078,1061,1054,1046,1053,1083,1105,1115,1132,1182,1213,1245,1281,1296,1316,1347,1372,1376,1363,1335,1328,1319,1307,1299,1284,1274,1265,1268,1260,1269,1288,1293,1302,1288,1300,1278,1260,1255,1242,1224,1200,1204,1200,1193,1190,1193,1210,1199,1207,1239,1253,1251,1251,1278,1283,1279,1285,1293,1313,1314,1316,1304,1292,1306,1280,1271,1271,1258,1244,1233,1220,1223,1218,1172,1137,1103,1067,1030,982,954,940,926,904,889,885,882,885,873,870,856,857,854,828,809,773,745,713,700,671,648,626,602,590,583,585,579,577,579,575,575,572,566,561,553,546,556,558,568,577,588,602,631,648,666,683,688,690,688,686,692,710,732,757,776,778,790,791,791,803,822,848,877,906,915,938,980,1018,1030,1033,1048,1057,1062,1060,1060,1065,1087,1126,1165,1173,1177,1187,1196,1191,1189,1196,1207,1217,1231,1231,1225,1220,1219,1224,1235,1250,1258,1256,1251,1248,1246,1246,1246,1249,1244,1235,1210,1188,1189,1190,1198,1226,1215,1209,1205,1192,1184,1185,1189,1187,1192,1196,1185
Geothermal,853,853,853,852,853,854,853,854,854,854,852,854,854,854,854,855,854,855,854,855,854,854,853,855,854,855,853,852,838,839,838,841,843,842,842,841,840,837,837,837,836,836,837,837,837,836,836,836,837,837,837,841,841,841,841,839,839,840,840,841,840,840,839,840,840,839,839,839,840,840,840,840,840,841,842,841,841,841,842,841,841,841,841,843,842,842,842,842,843,843,842,842,841,840,840,840,840,840,839,840,840,840,840,839,839,839,839,839,834,833,832,833,833,834,833,833,833,833,832,832,831,832,832,832,832,832,832,831,832,831,831,831,831,831,831,830,830,830,830,830,830,830,830,830,831,831,831,830,831,832,839,842,839,859,865,875,886,892,900,905,905,904,904,904,901,901,900,901,902,902,906,906,906,907,908,908,908,908,909,908,908,908,908,908,909,908,908,907,908,908,909,909,909,909,909,910,909,909,909,909,910,910,910,910,910,912,910,911,910,912,912,912,913,911,913,913,910,909,909,916,918,918,918,917,918,918,918,918,917,917,917,918,918,917,917,919,920,934,947,947,946,947,946,947,947,947,947,946,947,947,947,946,947,947,947,947,946,946,947,947,946,946,946,946,947,946,947,946,945,946,945,946,947,945,946,947,947,947,947,946,947,947,946,947,947,947,947,947
Biomass,228,229,229,229,229,228,228,227,228,227,226,228,228,227,228,227,228,228,228,228,227,227,227,228,228,228,227,227,227,228,228,227,228,227,229,228,227,227,225,226,226,228,228,229,228,228,229,231,231,231,231,233,233,235,235,235,236,236,235,238,239,240,241,243,243,243,242,243,242,242,243,243,249,252,253,255,256,257,255,256,254,251,249,251,251,250,249,248,248,244,243,245,245,245,246,245,246,246,245,246,245,243,244,244,242,243,243,241,243,243,244,243,243,244,245,245,246,246,244,243,244,245,244,245,244,245,244,244,243,246,246,245,244,249,251,253,254,253,252,251,251,251,251,252,252,247,248,247,247,247,246,246,247,247,246,245,247,247,247,247,247,245,245,246,246,247,246,244,245,247,246,246,246,246,246,247,246,246,248,247,246,246,245,246,245,245,246,247,246,247,247,248,248,248,248,248,248,249,247,248,246,247,246,247,247,247,248,247,247,246,248,247,248,249,249,248,248,247,247,249,248,249,250,249,249,250,251,250,251,249,250,250,251,251,253,256,255,256,256,259,261,261,259,260,262,264,265,263,262,263,265,261,262,264,263,263,265,264,265,265,266,266,265,266,261,255,254,253,254,254,252,254,255,255,255,255,253,254,253,252,252,251,250,250,251,251,250,251
Biogas,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,216,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,216,217,216,217,217,216,217,216,216,216,216,216,216,216,216,217,213,214,214,214,214,214,214,214,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,212,212,213,213,213,213,213,212,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,214,213,213,213,215,215,216,214,214,215,214,214,215,214,215,215,214,214,215,214,213,214,214,214,214,214,214,215,214,214,214,214,214,215,214,214,214,214,215,215,214,214,215,215,214,214,214,214,215,214,214,214,214,214,214,215,215,215,214,214,215,215,215,215,215,215,215,214,215,215,215,215,215,216,215,215,214,215,215,215,215,214,215,215,215,215,215,215,215,214,215,215,215,215,215,215,215,215,215,215,215,216,216,215,215,215,216,215,216,215,215,215,215,216,215,215,215,215,215,215,216,216,216,216,216,216,215,215,215,215,216,216,216,216,216,215,215,216,216,215,215,215,215,216,215,215,215,215,215,215,215,215,215,215,215,215,214,215,215,214,214,214,215,215,214,214,215,214,214,214,215,215,215,215,215,215,216,215,215,216,216
Small hydro,126,126,118,118,118,118,118,118,118,119,119,118,118,119,120,120,119,119,120,119,119,119,119,119,119,118,123,121,120,120,120,120,121,122,122,123,123,122,119,119,119,119,119,119,118,118,120,119,118,119,121,122,123,123,123,123,122,121,121,122,122,121,121,121,122,121,121,121,121,121,122,120,120,119,120,120,120,120,120,120,120,121,121,122,123,123,123,123,122,121,122,122,122,123,122,123,123,121,109,110,110,109,109,109,109,109,111,112,111,111,111,111,111,111,111,112,111,112,112,112,111,111,112,111,111,111,111,111,112,111,111,111,111,111,111,111,111,111,112,112,111,111,112,112,111,111,111,111,111,111,111,111,110,110,109,106,105,111,112,111,110,110,110,109,109,108,107,107,106,107,108,108,109,109,109,109,108,108,108,108,109,109,109,109,109,108,107,107,107,106,106,106,106,108,113,131,135,135,135,134,134,134,133,134,134,134,134,134,134,134,134,134,134,134,134,134,133,134,133,133,133,133,131,131,131,131,131,132,132,133,134,134,134,134,133,133,133,133,133,133,133,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,127,126,126,126,126,126,127,127,127,127,128,128,128,129,129,130,129,129,128,127,126,128,128,128,129
