Renewables 11/15/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,11,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,0,0,-1,-1,0,-1,-1,0,4,10,34,88,181,295,467,724,1080,1439,1855,2363,2846,3329,3839,4371,4847,5368,5959,6547,7110,7688,8213,8743,9216,9572,9901,10090,10331,10536,10731,10907,11044,11160,11244,11277,11319,11354,11329,11393,11459,11503,11530,11542,11562,11588,11602,11582,11569,11554,11544,11562,11521,11485,11465,11445,11425,11364,11330,11356,11368,11368,11360,11357,11350,11358,11387,11390,11375,11364,11323,11356,11384,11418,11421,11455,11483,11438,11383,11384,11371,11326,11318,11256,11279,11358,11370,11228,11200,11158,10983,10774,10359,10087,9910,9821,9817,9854,9833,9824,9854,9955,9997,9808,9532,9302,9126,8932,8572,8123,7625,7081,6506,5934,5348,4763,4198,3628,3048,2559,2034,1637,1250,926,670,474,318,207,172,132,99,126,130,131,132,134,134,135,135,136,136,136,136,135,134,134,135,135,135,135,135,136,137,92,43,26,17,16,16,17,16,16,15,15,15,14,16,38,42,42,43,43,43,43,43,43,42,42,39,16,13,13,13,13,13,13,12,13,13,12,12,12,11,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11
Wind,417,405,404,407,401,409,419,431,439,444,451,454,453,462,466,469,476,496,511,519,529,533,537,539,540,530,520,516,507,497,501,510,538,558,597,646,689,709,718,712,715,722,727,743,770,787,814,819,807,795,795,804,821,833,849,864,891,911,936,960,1001,1034,1058,1074,1099,1108,1110,1109,1115,1096,1075,1048,1041,1033,1027,1039,1053,1055,1068,1086,1104,1123,1134,1147,1196,1204,1169,1182,1192,1210,1216,1222,1207,1191,1192,1209,1229,1244,1259,1245,1236,1230,1233,1214,1206,1220,1227,1253,1282,1300,1309,1357,1360,1354,1377,1404,1417,1415,1452,1459,1486,1561,1579,1590,1601,1612,1616,1625,1668,1717,1744,1782,1765,1760,1790,1828,1838,1844,1850,1857,1867,1843,1798,1793,1746,1725,1715,1721,1726,1739,1773,1784,1782,1797,1790,1773,1809,1839,1877,1921,1989,2003,1991,1956,1941,1977,2031,2016,2030,2088,2091,2128,2173,2168,2160,2168,2206,2245,2279,2320,2378,2379,2412,2435,2441,2416,2405,2395,2420,2359,2334,2303,2270,2233,2225,2203,2185,2167,2138,2132,2109,2098,2073,2023,2009,1989,1958,1932,1906,1938,1884,1857,1868,1852,1829,1827,1834,1826,1862,1850,1831,1805,1786,1762,1716,1686,1696,1716,1731,1752,1767,1784,1800,1817,1821,1829,1826,1823,1821,1810,1791,1769,1782,1791,1798,1824,1885,1913,1953,1989,2008,2016,2005,1999,2001,2029,2067,2121,2156,2207,2259,2299,2360,2407,2468,2490,2480,2456,2440,2414,2384,2375,2389,2368,2349,2343,2332,2363,2368,2368,2384,2383,2368,2352,2337,2358,2376,2394
Geothermal,813,813,813,814,812,813,812,813,812,812,812,813,812,813,812,813,813,813,812,813,814,813,814,814,814,814,813,813,813,814,814,813,814,813,814,813,813,813,812,813,812,813,813,813,812,812,813,812,812,813,812,812,813,812,812,812,812,812,813,812,812,812,812,813,813,813,813,812,813,812,812,812,812,812,812,811,812,812,812,813,813,812,812,812,812,812,811,811,812,811,811,812,813,814,814,814,812,814,813,813,814,814,815,814,815,815,815,815,816,815,815,815,815,814,814,814,812,812,810,799,778,776,776,776,776,776,775,776,788,802,814,814,813,813,812,812,812,811,810,812,812,812,811,811,811,812,814,815,815,815,815,815,815,814,814,814,813,814,814,814,815,815,814,814,814,814,814,815,815,772,773,781,789,798,796,796,800,798,797,798,798,797,796,795,795,794,794,794,797,798,774,795,805,812,817,835,837,844,850,851,857,861,864,865,870,870,869,870,869,870,873,875,877,879,880,879,879,879,880,879,879,879,878,878,878,877,878,877,877,876,877,879,879,860,767,771,771,770,770,770,770,770,771,771,771,772,772,772,771,772,771,771,771,786,819,818,818,818,815,813,813,813,814,813,814,816,817,817,817,816,815,815,815,814,814,815,815,815,816,815,838,859,858,859,859,858,859,859
Biomass,250,251,251,255,256,255,258,258,259,259,259,257,259,260,258,259,260,259,258,257,260,259,259,260,258,260,261,259,258,258,256,257,257,257,258,260,259,259,258,259,258,258,259,260,261,259,258,258,257,258,258,259,255,256,257,257,258,260,262,262,262,263,264,263,264,263,260,262,261,262,267,268,271,270,268,269,269,271,270,270,269,269,268,268,271,271,270,271,270,267,267,268,266,267,264,264,267,266,260,257,263,265,266,271,272,272,269,269,269,265,266,270,272,271,271,272,272,274,274,273,273,270,273,270,269,269,270,273,275,275,275,273,268,271,272,275,274,276,273,270,272,270,269,271,270,272,274,272,269,271,270,271,271,269,269,270,266,265,270,272,271,272,269,270,273,271,270,270,271,270,270,271,272,270,272,273,272,272,272,271,271,273,273,272,273,271,271,273,274,273,273,272,271,275,275,276,274,274,275,274,276,276,277,274,271,270,272,272,272,271,271,270,271,270,270,269,270,269,270,268,266,269,270,272,269,268,268,268,268,269,270,269,266,267,270,270,268,265,266,266,267,267,267,266,265,267,266,266,264,265,267,267,267,267,269,268,267,268,270,271,270,271,269,268,264,261,261,260,260,262,260,259,258,259,257,254,252,254,253,252,253,254,255,255,254,254,253,255
Biogas,183,183,183,183,183,183,183,184,185,184,184,184,184,184,184,184,184,184,184,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,183,184,183,183,183,183,183,183,183,183,183,183,182,183,183,183,183,183,183,183,183,184,184,182,179,180,179,179,179,179,179,179,180,179,179,179,180,179,179,179,179,179,179,179,179,179,179,178,177,176,177,177,177,177,177,177,177,177,177,178,177,177,178,177,176,177,176,175,176,176,176,176,176,175,176,176,173,173,173,173,175,173,175,174,176,176,177,177,177,178,179,178,175,172,172,173,174,172,171,172,172,172,172,175,176,174,172,171,171,171,172,172,174,176,177,178,178,178,178,179,179,179,182,181,182,182,181,182,181,181,180,181,181,181,183,183,182,183,184,182,184,182,182,182,184,183,182,182,182,182,183,182,182,182,182,182,182,182,182,182,184,186,185,186,187,185,185,186,186,185,186,185,186,186,186,185,187,186,186,186,186,186,186,185,185,186,189,186,186,187,186,186,186,186,185,186,186,186,186,186,186,186,186,186,186,185,186,186,185,186,186,185,185,186,185,185,185,185,185,184,185,185,185,184,185,186,186,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,187,185,186
Small hydro,110,111,113,114,116,116,116,115,114,113,112,112,112,111,111,111,111,111,111,112,113,113,113,113,113,113,113,112,111,111,111,111,111,111,111,112,113,112,111,112,111,112,112,112,112,112,112,113,114,115,129,128,128,129,129,129,131,130,131,131,130,130,129,129,129,129,129,129,129,129,129,129,129,128,129,129,128,128,128,127,126,126,125,125,126,128,129,130,129,128,127,127,127,127,126,126,121,112,114,114,114,113,113,112,114,114,114,114,114,115,112,115,116,115,113,113,113,113,113,113,113,112,110,110,111,110,110,110,111,111,111,111,111,111,112,112,111,112,112,112,111,110,109,109,109,109,110,111,111,110,110,109,109,109,109,109,109,109,115,114,113,111,111,111,112,113,113,114,116,117,117,117,117,117,116,115,116,116,116,116,114,113,114,114,114,114,114,115,116,117,117,117,116,118,118,118,118,118,118,124,122,122,122,121,121,122,121,125,132,132,132,131,131,131,131,131,131,131,131,131,131,131,132,132,132,132,132,132,132,132,132,132,132,132,132,133,132,133,135,135,135,134,133,133,133,133,133,133,133,133,133,133,132,132,119,119,119,119,119,119,120,119,119,120,120,120,119,119,120,120,120,121,121,120,121,121,121,121,121,120,120,123,126,126,126,126,126,125
