Renewables 11/21/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-47,-46,-46,-46,-46,-46,-46,-47,-48,-47,-47,-47,-47,-47,-46,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-48,-48,-48,-48,-49,-49,-48,-48,-48,-48,-49,-49,-49,-49,-49,-49,-49,-51,-50,-48,-44,-38,-11,56,134,266,435,643,964,1327,1750,2175,2644,3167,3718,4290,4811,5419,5951,6525,7104,7640,8161,8661,9055,9344,9685,9860,10045,10158,10193,10296,10431,10540,10592,10644,10755,10731,10714,10787,10860,10909,10814,10908,11000,11051,10873,10749,10836,10998,10924,10645,10441,10399,10158,10357,10207,10173,10109,9955,9926,9884,9900,9862,9850,9786,9963,10233,10307,10198,10096,10194,10387,10373,10351,10365,10502,10590,10464,10320,10191,10063,10021,9913,10010,9999,9558,9239,9226,9037,8675,8246,7915,7657,7382,7537,7499,7297,6965,6952,6627,6313,6063,5806,5499,5205,5000,4674,4466,4159,3862,3406,2924,2491,2243,2013,1668,1296,1097,902,707,535,308,194,83,19,-21,-37,-41,-40,-38,-38,-38,-38,-36,-35,-34,-34,-34,-35,-34,-33,-34,-37,-38,-38,-38,-38,-37,-36,-36,-35,-35,-35,-36,-35,-35,-35,-36,-36,-36,-36,-35,-35,-36,-37,-42,-42,-42,-41,-41,-41,-41,-41,-41,-43,-45,-45,-45,-46,-45,-45,-46,-45,-45,-45,-46,-46,-46,-45,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46
Wind,1176,1177,1166,1148,1150,1154,1157,1159,1157,1163,1166,1163,1164,1166,1170,1175,1181,1187,1196,1210,1220,1224,1218,1225,1235,1236,1233,1230,1216,1201,1191,1188,1180,1181,1178,1174,1168,1160,1146,1132,1117,1093,1084,1078,1073,1078,1084,1077,1066,1040,1019,1006,1002,1001,995,987,994,1011,1022,1034,1041,1042,1042,1039,1029,1004,991,989,988,985,984,982,984,989,995,1000,1001,1001,1006,1011,1006,1005,996,993,984,933,732,675,662,651,647,636,625,599,582,565,547,535,526,514,510,510,500,501,499,489,493,503,503,497,502,507,501,498,492,486,482,472,462,463,457,446,448,453,459,458,462,459,461,453,443,438,438,427,406,392,412,426,420,422,421,418,411,399,393,392,391,395,386,374,370,363,354,344,342,340,339,338,338,335,329,329,316,320,323,320,311,303,301,291,288,299,311,309,306,293,293,290,290,289,284,264,259,251,258,252,249,238,237,244,246,256,265,266,257,249,251,252,251,250,249,255,257,260,266,265,266,263,265,271,272,268,271,280,289,289,292,287,292,304,306,311,325,337,339,343,341,347,347,339,339,342,350,357,368,373,388,411,428,439,451,473,481,493,510,530,531,536,540,537,542,549,553,550,548,557,574,597,629,663,701,730,747,758,775,799,811,813,814,823,840,852,861,860,869,880,876,875,888,902,916,927,925,924,920,912,908,909
Geothermal,943,946,947,947,947,947,947,947,947,947,948,947,948,947,948,948,947,948,948,948,948,947,948,947,947,948,946,948,948,947,947,947,948,948,948,947,948,947,947,947,947,946,946,947,946,947,946,947,947,947,947,947,948,946,944,945,942,949,949,949,949,948,949,948,949,948,948,948,948,948,948,948,948,948,947,948,947,947,946,947,946,945,947,946,947,947,946,946,946,943,944,945,946,946,945,945,946,947,946,947,946,945,945,946,945,943,923,915,915,919,920,920,920,919,919,919,919,919,919,919,919,919,919,919,918,918,918,920,914,912,924,936,944,948,950,949,948,947,947,947,946,946,946,946,946,947,947,945,943,946,946,947,946,945,945,945,945,946,945,944,945,944,944,944,943,944,943,944,944,943,944,944,944,943,943,943,942,942,942,942,942,941,942,943,942,943,944,944,944,943,944,944,944,944,944,944,945,945,945,945,945,945,945,941,926,914,910,910,917,937,948,948,946,945,945,945,944,945,945,945,944,945,945,944,944,944,945,944,945,944,945,944,945,944,943,944,945,945,945,945,945,943,945,945,944,944,944,944,943,944,945,944,943,944,943,944,945,945,944,945,944,945,944,946,945,945,945,945,945,945,946,945,945,944,945,945,945,945,942,945,946,945,945,946,945,946,945,946
Biomass,250,249,249,251,251,251,249,250,249,250,250,250,251,251,250,250,250,252,251,252,252,252,253,252,251,252,251,252,252,252,249,249,249,253,252,252,252,251,252,250,253,252,252,252,254,253,252,252,252,253,252,252,250,252,252,253,252,252,252,250,250,251,254,258,255,256,256,257,258,257,256,259,262,264,263,265,266,265,265,265,265,264,266,264,264,266,266,266,266,265,266,262,261,263,265,267,267,268,264,263,262,264,263,264,264,265,266,265,264,262,261,262,262,261,262,264,263,263,262,264,264,263,262,264,264,266,265,264,266,266,267,263,261,260,261,263,265,266,264,262,261,262,264,266,264,260,258,262,263,264,260,260,259,261,262,261,262,261,261,262,263,264,261,262,262,264,265,262,261,261,262,262,262,261,261,262,262,260,260,258,258,258,256,256,260,262,259,260,260,261,261,259,259,262,264,265,264,265,266,264,264,264,264,264,263,261,256,256,255,255,256,257,258,259,260,260,260,261,261,262,261,261,262,261,262,262,262,262,260,259,261,262,261,263,264,263,263,263,262,264,264,263,263,263,264,263,262,262,263,263,263,262,260,260,262,262,261,263,263,266,265,264,264,262,257,253,252,251,252,250,250,251,252,251,252,252,252,250,250,248,247,246,245,246,248,247,245,247
Biogas,216,215,216,216,216,216,215,216,215,215,217,215,215,214,215,216,214,215,215,214,214,215,215,215,216,215,216,216,215,215,216,216,215,215,215,216,217,217,217,217,217,217,218,217,217,217,217,217,217,216,217,217,217,217,217,217,217,217,217,217,218,217,217,218,217,217,217,217,216,216,216,216,217,215,216,216,215,216,216,215,216,216,216,216,216,216,215,217,215,216,215,216,216,216,216,216,216,215,216,215,215,216,215,216,216,216,215,215,215,214,214,215,215,214,215,215,214,215,216,215,215,215,216,215,215,215,215,215,215,215,216,215,216,216,216,216,217,217,216,217,216,216,217,217,216,214,213,214,216,215,213,213,214,216,216,216,212,210,210,211,211,211,212,213,214,216,217,217,217,217,216,216,216,218,216,216,216,216,216,216,217,216,217,218,217,215,214,214,213,213,213,213,213,214,214,214,214,213,213,213,214,214,214,214,214,215,217,216,215,216,216,216,215,215,215,216,216,216,216,216,215,215,216,218,217,215,215,216,216,216,217,217,217,217,216,217,216,216,216,218,217,216,216,217,216,216,216,215,215,216,215,215,215,215,215,215,216,215,216,215,215,216,215,215,215,215,215,215,218,215,215,215,215,216,214,215,213,212,212,212,212,212,212,212,212,213,212,212
Small hydro,129,129,122,121,122,122,120,120,121,121,121,121,122,122,123,122,123,122,121,122,123,124,124,124,123,123,124,123,123,123,124,123,123,124,124,124,124,124,124,123,121,122,122,121,122,122,123,124,125,126,126,125,124,124,124,124,123,124,123,123,123,123,122,123,124,124,124,125,124,124,124,123,122,122,121,121,121,122,124,123,123,123,123,122,122,123,122,123,123,123,122,122,122,122,122,121,122,111,107,106,106,106,106,106,108,109,110,111,111,109,108,107,106,106,106,107,109,108,109,109,109,109,109,109,109,108,107,107,107,107,107,107,107,108,109,108,107,107,107,107,108,107,107,107,107,107,107,108,109,109,108,108,108,108,108,108,108,107,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,109,108,108,108,108,108,128,133,134,134,136,136,136,135,135,135,135,134,134,135,135,135,134,135,135,136,136,136,135,137,157,154,155,155,154,154,153,154,156,156,155,157,156,158,159,159,159,160,159,159,159,158,159,159,159,159,159,158,157,157,158,158,158,158,159,154,152,152,152,152,152,152,152,151,151,152,151,141,138,137,137,137,136,136,135,135,135,135,134,135,137,137,137,136,136,136,135,135,135,135,136,137,138,138,137,137,137,137,137,137,137,136
