Renewables 11/27/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-13,-13,-12,-12,-13,-12,-13,-13,-13,-13,-12,-13,-13,-13,-13,-13,-13,-13,-13,-12,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-14,-14,-13,-14,-14,-13,-13,-10,-2,19,66,157,303,474,707,993,1331,1723,2164,2575,2940,3458,4046,4672,5266,5797,6320,6799,7252,7677,8044,8465,8731,9107,9104,9451,9554,9671,9732,9849,10060,10130,10169,10365,10370,10395,10485,10527,10566,10703,10800,10771,10592,10444,10251,10360,10230,10219,10237,10122,10127,10116,10057,9849,10090,10114,10107,10061,10018,10027,10105,10252,10179,10143,10009,10064,10086,10112,10156,10127,10032,10090,10163,10087,9986,10212,10134,10016,9997,9960,9843,9986,10053,10011,9950,9696,9571,9681,9477,9017,9043,9108,9178,9239,9000,9006,9125,9075,8960,8461,7841,7344,6781,6214,5663,5261,4813,4382,3864,3316,2693,2163,1767,1429,1124,770,559,419,279,198,129,84,59,48,21,1,44,59,63,65,12,3,6,5,5,5,5,4,2,1,1,1,-1,3,4,4,4,4,4,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,0,0,0,0,1,1,-1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1
Wind,1438,1436,1433,1427,1423,1417,1402,1394,1399,1415,1411,1419,1422,1411,1398,1396,1363,1366,1379,1394,1400,1411,1394,1361,1332,1347,1369,1362,1344,1302,1289,1302,1318,1295,1255,1210,1158,1128,1104,1102,1107,1110,1086,1064,1046,1026,979,936,907,910,912,915,899,889,862,848,846,851,857,850,827,797,789,783,776,778,759,739,710,695,687,695,718,718,709,715,730,734,756,784,805,837,858,869,899,915,928,931,937,945,965,997,1002,997,996,1002,1001,962,953,987,1011,1026,1040,1035,1042,1052,1077,1072,1061,1046,1033,1033,1037,1028,1010,1013,1018,1052,1082,1112,1115,1121,1125,1150,1165,1180,1190,1201,1199,1168,1144,1138,1131,1139,1107,1108,1123,1147,1161,1186,1220,1240,1249,1265,1269,1268,1272,1274,1270,1274,1278,1265,1266,1273,1262,1257,1251,1233,1226,1227,1229,1247,1264,1266,1283,1286,1295,1311,1324,1339,1353,1366,1364,1366,1375,1391,1399,1396,1404,1408,1428,1392,1377,1378,1383,1391,1386,1376,1390,1397,1404,1410,1421,1447,1496,1536,1560,1600,1626,1667,1695,1714,1735,1747,1752,1770,1785,1794,1812,1855,1879,1898,1927,1928,1923,1925,1943,1949,1958,1991,2033,2079,2121,2187,2255,2317,2373,2427,2454,2454,2460,2477,2485,2473,2478,2496,2521,2542,2575,2632,2659,2680,2702,2715,2723,2747,2758,2785,2832,2832,2810,2762,2725,2450,2286,2286,2297,2319,2316,2284,2292,2331,2333,2353,2365,2426,2449,2482,2522,2533,2579,2642,2700,2744,2780,2784,2783,2729,2686,2670,2643,2598,2627,2662,2674,2659,2638,2623
Geothermal,980,981,980,980,982,980,981,981,982,981,981,982,982,982,983,984,983,984,984,984,984,984,984,984,984,984,984,983,982,982,983,983,983,983,982,982,983,982,983,983,983,983,983,983,982,983,982,982,983,982,981,982,982,982,981,982,982,983,983,982,983,983,982,982,982,981,981,981,980,981,981,982,982,982,981,980,981,981,981,982,981,982,981,982,981,982,982,982,981,982,981,981,981,982,982,981,981,981,980,980,982,981,981,981,980,980,980,980,980,980,979,980,979,979,980,978,979,979,979,978,979,979,980,979,979,979,979,978,979,978,977,978,978,977,977,978,977,977,977,977,976,976,977,976,975,974,972,973,974,972,973,973,973,973,973,973,972,973,973,974,973,973,974,973,973,972,972,972,972,972,973,973,973,972,973,972,973,972,973,973,973,973,973,973,974,973,973,973,973,974,974,974,974,974,975,975,977,976,976,976,976,977,977,977,977,977,976,977,976,976,976,976,976,977,977,977,976,977,977,977,978,978,977,978,978,976,978,978,978,977,977,978,978,978,977,978,978,978,978,978,978,978,977,978,979,978,979,979,979,979,980,979,978,979,979,979,978,978,978,979,978,979,978,979,979,979,979,979,979,979,978,978,979,979,978,977,979,978,978,978,978,977,978,977,978,978,978,978
Biomass,277,277,278,278,280,279,279,278,275,272,276,277,277,277,276,271,265,257,248,232,232,232,233,233,233,233,233,232,232,233,233,234,233,233,234,235,235,235,234,235,235,236,236,236,235,236,235,237,239,239,240,240,240,239,237,238,238,239,242,247,248,252,257,262,266,271,276,279,280,282,283,288,294,296,297,298,300,301,298,299,298,298,298,298,298,297,299,297,297,298,298,299,300,302,303,300,300,303,302,301,299,299,301,303,303,299,295,298,299,300,298,298,299,298,300,301,299,299,299,295,300,301,301,298,299,297,298,299,300,300,300,296,299,299,299,299,299,300,301,298,298,299,299,300,298,300,300,300,300,299,299,299,300,298,297,299,298,299,299,298,297,297,299,298,298,298,299,299,298,297,298,298,298,299,297,297,298,296,297,297,298,298,299,299,298,298,299,300,299,299,299,298,299,298,299,299,299,299,300,299,299,299,299,299,300,299,299,301,299,297,298,298,300,299,298,299,300,299,300,299,301,300,301,300,302,301,301,300,301,300,302,302,303,303,301,302,303,302,301,303,301,303,301,304,303,303,303,305,304,305,306,305,306,305,305,304,302,304,305,305,304,305,303,301,297,293,291,291,290,291,291,290,291,291,290,289,287,286,284,285,285,286,285,287,286,287,288,287
Biogas,201,201,201,202,202,202,202,202,202,202,202,202,202,201,202,201,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,201,202,202,201,201,201,201,201,201,201,201,201,202,202,202,202,203,203,202,202,202,203,202,202,202,202,202,202,201,201,201,202,201,201,201,201,201,201,200,201,201,201,200,200,200,200,200,201,201,201,201,201,202,201,201,202,202,202,201,201,201,201,201,201,200,200,200,199,199,200,200,200,200,200,200,199,200,201,203,204,207,207,206,205,206,203,201,201,201,201,201,201,201,202,202,202,202,202,202,202,202,202,202,202,201,200,200,200,206,210,209,209,209,209,210,212,212,211,210,210,210,210,210,210,211,211,211,210,211,211,211,211,211,210,211,210,211,211,211,212,213,214,214,213,213,213,214,214,213,216,217,218,218,217,217,217,217,217,217,217,217,217,217,217,218,218,217,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,217,216,216,216,216,216,216,216,215,215,215,215,216,216,216,216,216,216,216,215,215,215,215,215,215,215,214,214,214,214,214,214,214,214,214,214,215,214,214,214,214,214,214,214,215,214,214,215,215,215,215,215,215,215,215,215
Small hydro,135,127,114,114,114,114,114,115,115,115,117,117,118,116,115,115,115,115,115,114,115,115,115,115,114,113,112,112,112,113,114,114,113,113,111,112,112,112,113,113,112,112,112,112,112,113,115,115,115,115,134,136,136,136,135,134,134,135,134,134,134,136,137,137,136,136,136,136,137,137,137,137,137,137,137,136,136,137,138,138,137,137,137,138,138,135,119,117,117,118,118,118,118,119,121,121,121,120,119,120,120,119,118,118,118,119,120,121,121,121,121,121,121,121,121,121,121,121,121,120,119,120,119,120,120,120,119,119,119,119,119,120,121,121,120,120,120,119,119,120,119,120,120,120,120,120,120,120,120,120,120,120,119,118,118,118,118,118,118,119,120,120,119,118,116,115,115,116,119,118,117,116,116,116,116,117,118,118,118,118,118,117,116,116,116,116,115,115,115,115,115,115,115,129,137,136,136,136,138,138,136,136,136,136,136,137,138,137,137,137,137,137,137,138,139,139,139,138,138,138,138,138,138,138,138,138,138,138,138,138,139,139,139,139,139,139,138,138,139,139,140,141,141,140,140,140,139,139,139,139,139,139,139,138,137,137,136,136,136,136,136,136,136,136,136,136,136,137,138,139,138,138,138,138,137,137,137,137,137,137,136,136,136,136,137,137,136,137
