Renewables 11/02/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-39,-38,-38,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-38,-38,-39,-39,-40,-40,-40,-40,-39,-39,-39,-39,-40,-40,-39,-40,-41,-40,-34,-28,2,56,134,224,336,537,826,1080,1339,1627,1948,2285,2655,2935,3255,3682,4131,4513,4925,5444,6036,6172,6495,6909,7261,7394,7578,7879,8255,8702,8914,9116,9347,9318,9443,9554,9695,9778,9794,9749,10009,10197,10004,10172,10085,9896,10086,9895,9589,9376,9366,9505,9583,9593,9513,9766,9738,9630,9644,9383,9503,9330,9159,9252,8991,9237,9135,8989,8710,8662,8432,8261,8470,8546,8542,8549,8685,8647,8424,8648,8622,8439,8628,8525,8468,8345,8198,8212,8144,8272,8269,8232,8230,7908,7855,8019,8212,8305,8316,8042,8061,7910,7705,7796,7939,7700,7666,7521,7280,6446,5725,5252,4750,4346,3974,3616,3344,3160,2853,2521,2069,1633,1339,1086,824,579,426,288,182,101,72,63,55,56,57,57,57,59,59,60,60,61,61,60,59,59,59,59,59,59,60,60,61,61,61,59,59,59,60,59,59,59,59,59,58,58,58,57,56,55,56,56,48,-18,-19,-19,-18,-19,-19,-18,-18,-19,-17,-17,-19,-18,-18,-17,-17,-18,-19,-17,-17,-17,-18,-18,-19,-19,-18,-19,-19,-17
Wind,4255,4358,4456,4554,4628,4685,4726,4802,4898,4928,4950,4947,4944,4924,4866,4820,4816,4771,4733,4672,4648,4607,4579,4544,4498,4440,4410,4360,4343,4356,4383,4417,4469,4491,4496,4475,4488,4508,4547,4538,4548,4511,4479,4439,4433,4486,4534,4539,4546,4537,4504,4483,4502,4491,4502,4511,4523,4534,4507,4484,4483,4431,4404,4374,4359,4291,4263,4217,4200,4210,4186,4220,4264,4367,4426,4472,4520,4568,4594,4595,4568,4544,4538,4551,4519,4482,4466,4467,4417,4440,4467,4399,4415,4369,4315,4310,4287,4294,4347,4378,4339,4414,4402,4367,4333,4312,4332,4285,4265,4218,4236,4250,4190,4140,4119,4193,4239,4304,4391,4468,4551,4597,4686,4781,4875,4946,4968,5003,4998,4988,5017,4983,5004,5006,5003,4993,5018,5034,5057,5027,4951,4903,4883,4906,4862,4814,4857,4848,4859,4799,4770,4767,4722,4799,4831,4858,4894,4871,4832,4698,4587,4606,4608,4612,4588,4635,4732,4686,4499,4401,4417,4390,4483,4464,4528,4573,4598,4584,4688,4726,4648,4629,4661,4514,4397,4350,4327,4474,4485,4394,4339,4313,4288,4288,4280,4295,4334,4279,4232,4181,4111,4146,4140,4122,4058,3941,3818,3761,3763,3675,3524,3446,3321,3247,3195,3154,3175,3211,3228,3300,3372,3431,3458,3515,3535,3518,3494,3474,3439,3418,3395,3397,3453,3473,3467,3452,3416,3418,3387,3390,3383,3352,3334,3332,3306,3293,3297,3267,3237,3218,3222,3203,3209,3214,3199,3191,3175,3158,3151,3168,3183,3156,3113,3086,3086,3098,3101,3099,3116,3127,3123,3147,3116,3066,3053,3069,3067,3047,3036,3010,2987,2970,2983,3017,3065,3103,3147,3173
Geothermal,866,866,865,866,865,866,865,865,866,866,866,867,865,867,867,868,868,867,867,868,867,868,868,868,868,868,867,868,867,868,867,868,868,868,868,869,866,864,864,865,864,864,864,864,864,864,865,864,864,864,864,863,865,864,863,864,863,860,859,836,824,817,819,819,819,819,818,819,817,816,816,816,816,816,817,818,819,815,815,815,814,814,814,807,808,808,796,792,788,785,786,786,786,788,790,790,789,791,803,810,814,817,820,818,820,818,819,820,819,819,819,819,818,818,818,818,819,819,818,819,819,818,819,818,820,821,864,864,863,863,863,863,862,862,862,862,862,862,862,863,863,863,862,863,863,863,863,863,862,863,863,861,862,862,861,862,852,859,858,862,863,863,861,861,863,862,862,862,861,861,858,858,859,858,858,859,860,859,859,859,859,859,859,858,858,858,858,859,860,859,860,860,860,859,858,859,859,858,856,858,860,860,859,860,860,859,860,860,859,860,859,859,861,862,862,862,863,863,863,862,863,863,862,862,881,893,904,906,906,906,907,907,907,907,906,907,906,907,907,908,908,909,910,909,909,909,909,909,910,910,910,909,909,909,909,909,909,909,909,909,908,909,909,909,909,910,910,910,910,911,909,910,910,910,909,910,909,910,910,910,910,910,909,910,910,909,910,910
Biomass,159,160,158,159,159,161,159,159,159,160,158,159,159,162,162,161,162,160,160,161,159,160,160,158,157,158,159,159,159,160,162,162,161,161,161,162,162,162,162,162,163,163,162,163,163,166,167,168,169,170,170,168,168,168,171,172,172,174,175,178,177,177,178,178,177,177,179,179,178,180,180,179,181,180,182,183,184,184,184,184,185,182,182,183,187,188,187,187,188,187,189,187,186,186,189,188,190,191,188,189,186,188,188,188,188,190,191,190,189,189,189,190,189,188,188,187,187,189,185,181,181,183,181,182,183,182,180,179,181,183,185,185,187,187,190,191,191,189,186,184,184,186,186,185,186,187,184,186,186,188,187,185,184,184,184,186,186,186,186,187,186,186,186,186,185,185,185,185,184,186,186,187,186,186,187,188,186,186,184,186,187,186,184,183,178,174,175,174,173,174,174,174,176,180,183,185,186,186,187,186,189,187,188,184,183,180,182,181,182,185,183,182,181,183,187,189,187,188,188,187,186,185,186,186,185,185,186,186,187,187,185,186,186,186,187,185,185,185,184,185,184,184,184,183,184,184,185,184,186,187,186,185,184,183,183,181,181,180,179,181,182,186,186,190,188,187,189,188,189,191,191,190,191,191,192,189,187,187,185,185,187,187,187,184,186,184,186,187
Biogas,205,205,206,206,206,206,205,206,206,206,207,206,206,206,207,207,207,207,207,207,207,206,206,207,207,207,208,207,207,207,207,207,207,207,206,207,206,206,206,206,206,206,206,206,206,206,206,206,206,206,207,206,207,207,207,207,207,206,208,206,206,206,207,205,206,207,205,206,205,205,206,205,204,204,205,204,205,205,205,205,205,205,206,205,205,205,205,205,204,204,204,204,205,203,203,203,202,200,200,200,200,200,200,201,200,200,200,201,200,200,200,201,200,200,200,200,200,201,201,201,202,202,198,198,199,198,202,202,202,203,203,203,203,202,202,202,202,204,203,203,202,202,204,204,203,203,203,203,203,203,202,202,202,203,203,203,203,203,202,203,204,204,204,204,204,204,203,205,204,204,203,203,203,203,204,206,204,205,203,203,202,202,201,203,203,204,204,202,203,202,203,203,203,203,204,204,204,204,205,204,204,204,205,204,205,205,205,204,204,204,204,205,204,205,204,204,205,205,204,204,204,204,204,204,204,204,203,203,203,205,205,205,205,204,205,204,204,205,205,205,205,205,205,205,205,205,205,204,205,205,205,206,205,205,204,204,204,204,204,204,204,204,205,205,204,204,204,204,204,204,204,204,204,204,202,203,202,203,203,203,203,203,203,203,203,203,204,204
Small hydro,127,122,121,121,121,121,121,121,119,119,120,120,121,121,121,121,120,119,120,121,121,121,121,121,121,122,122,122,121,122,122,122,121,121,121,121,121,123,123,123,123,123,123,123,123,122,122,122,122,121,122,122,121,121,121,121,121,121,121,121,121,121,129,143,141,141,141,141,141,141,141,141,142,142,142,142,142,143,142,141,141,141,140,141,143,143,143,143,144,144,144,144,143,142,142,142,142,142,144,144,144,144,141,140,142,142,141,141,143,141,139,138,138,137,136,136,138,137,137,138,138,138,138,134,117,117,117,117,116,116,116,117,116,116,116,116,116,116,116,116,114,114,115,115,116,116,116,116,117,117,117,117,117,117,117,117,117,117,124,124,122,122,123,123,123,124,124,125,124,124,124,124,125,124,124,124,124,124,123,123,124,122,121,121,122,123,123,123,122,121,121,121,120,119,119,119,121,122,122,122,122,122,122,122,121,122,124,125,124,124,125,125,125,124,124,124,124,124,134,139,139,139,139,139,139,138,139,139,139,139,139,139,139,139,138,137,137,137,137,137,136,137,137,137,138,138,136,136,135,135,136,137,138,138,137,137,137,137,137,136,136,137,136,136,137,137,126,116,115,116,116,116,116,116,115,116,116,116,117,117,117,117,117,117,117,116,116,116
