Renewables 11/03/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,-16,-18,-19,-18,-19,-18,-18,-18,-17,-17,-17,-18,-18,-18,-18,-18,-18,-18,-18,-17,-17,-17,-17,-17,-17,-17,-18,-17,-18,-17,-17,-18,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-18,-18,-18,-18,-18,-18,-17,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-19,-18,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-16,-11,11,46,116,238,379,606,778,1048,1463,1830,2175,2576,2983,3194,3561,3883,4191,4454,4851,5184,5509,5718,5973,6124,6465,6707,6824,6894,6923,7385,7703,7978,8244,8517,8697,8831,8826,8746,8910,9081,9217,9517,9567,9430,9691,9829,9633,9561,9796,9831,9686,9554,9663,9816,9801,9573,9478,9484,9304,9211,9269,9425,9400,9533,9653,9849,10021,10080,10024,9713,9556,9229,9447,9334,9054,8924,8743,8802,8881,8926,9086,9040,9143,9336,9449,9353,9285,9345,9729,9755,9830,9854,9740,9489,8840,8534,9000,9298,9003,8545,8507,8601,8884,8912,8768,8418,8242,8182,8046,7783,7653,7212,6846,6463,6019,5348,4878,4340,3803,3293,2838,2328,1907,1453,1100,762,492,285,122,24,0,-5,-5,-3,-2,-3,-2,-1,0,1,1,2,1,-4,-7,-6,-6,-6,-5,-6,-6,-6,-6,-4,1,29,36,37,37,37,37,36,36,35,36,37,27,-6,-18,-18,-18,-18,-18,-18,-19,-18,-18,-18,-18,-16,-17,-17,-17,-18,-17,-17,-17,-18,-17,-18,-18,-19,-18,-18,-18,-18,-18,-18,-19,-19,-19,-18
Wind,3192,3124,3144,3192,3242,3310,3358,3331,3271,3184,3063,2976,2947,3004,2980,2998,3038,3077,3206,3423,3582,3662,3677,3573,3591,3712,3767,3844,3920,3977,4052,4137,4201,4307,4359,4340,4313,4398,4374,4426,4431,4365,4189,4208,4309,4376,4478,4551,4533,4471,4428,4395,4325,4294,4205,4124,4058,4069,4104,4136,4158,4234,4265,4276,4291,4340,4357,4392,4406,4375,4300,4305,4274,4267,4236,4235,4185,4181,4178,4190,4141,4145,4130,4094,4099,4059,4004,3986,3968,3984,4032,4020,4035,4041,4025,4019,4036,4181,4370,4433,4386,4306,4282,4237,4244,4281,4341,4394,4424,4454,4490,4533,4596,4736,4822,4865,4923,4885,4854,4876,4910,4903,4841,4880,4895,4907,4867,4855,4981,5025,5026,5098,5007,4951,5006,5085,5165,5157,5217,5341,5261,5166,5089,5032,4970,5060,5108,5022,4900,4877,4851,4777,4754,4745,4682,4641,4598,4566,4550,4572,4517,4445,4636,4766,4720,4666,4688,4773,4747,4603,4594,4542,4527,4471,4600,4524,4538,4617,4612,4556,4465,4484,4460,4492,4561,4546,4526,4478,4434,4377,4326,4337,4402,4428,4410,4399,4370,4388,4434,4654,4670,4669,4680,4640,4643,4603,4577,4506,4482,4438,4405,4382,4364,4340,4261,4203,4164,4136,4100,4065,4063,4014,4017,4029,4015,4006,3925,3864,3818,3779,3734,3699,3668,3638,3639,3624,3576,3516,3434,3331,3245,3166,3129,3117,3103,3060,3028,2885,2812,2830,2839,2778,2740,2732,2666,2621,2581,2556,2530,2504,2453,2394,2359,2319,2301,2197,2095,2028,1913,1855,1792,1733,1650,1594,1530,1438,1350,1287,1287,1295,1267,1227,1253,1280,1323,1346,1362,1389
Geothermal,909,909,909,909,909,909,909,909,909,909,909,909,909,908,910,909,909,909,909,910,909,910,911,909,909,909,909,909,908,908,908,907,908,907,907,907,907,906,907,907,907,907,908,908,908,907,908,908,908,907,909,909,908,909,912,913,912,912,912,912,912,911,911,911,911,912,913,913,913,913,912,912,912,913,912,912,912,905,906,907,909,912,913,913,912,912,911,902,903,905,905,908,912,911,911,911,912,913,912,913,912,916,916,915,916,916,916,916,917,917,916,917,917,918,917,917,917,917,917,917,918,918,917,918,918,918,917,916,916,917,917,917,918,917,916,917,916,917,917,917,917,917,916,917,917,916,916,915,916,915,916,916,916,915,915,915,915,914,915,915,916,915,916,916,916,916,916,916,917,917,916,916,917,917,918,917,916,917,917,917,917,916,916,916,916,902,874,873,874,873,872,872,871,871,873,874,873,873,873,874,874,874,873,873,873,873,874,873,873,873,873,873,872,873,874,874,874,873,873,873,873,874,874,874,874,874,874,874,875,875,874,875,874,874,874,875,875,876,873,876,877,876,876,876,876,876,876,876,875,876,876,875,876,876,877,876,876,876,876,876,875,876,876,876,876,877,876,876,875,876,876,876,875,875,875,876,876,876,876,876,876,876,875,875,875,874,875,875
Biomass,182,182,176,174,175,176,176,175,175,176,176,176,175,177,177,178,177,178,177,178,177,178,177,178,179,180,179,178,177,175,178,178,179,177,177,177,178,179,179,179,178,178,180,180,180,182,181,180,181,181,181,180,181,180,181,181,180,180,181,180,179,178,179,179,177,176,176,178,180,177,176,176,177,181,184,183,182,184,185,184,183,183,182,182,183,184,184,183,183,180,177,177,177,176,177,179,180,182,183,182,182,182,180,178,182,181,179,182,181,183,182,181,179,179,178,179,178,179,179,178,179,180,177,177,176,177,179,182,182,183,182,182,183,182,183,185,186,185,186,186,184,185,185,187,186,185,184,184,185,182,181,182,182,181,182,182,182,181,182,182,182,182,180,181,181,179,180,181,183,183,181,181,184,182,182,182,183,182,181,182,181,180,178,180,180,182,183,184,187,188,188,187,188,189,191,191,190,191,190,191,189,188,188,188,188,184,184,182,183,183,182,181,185,185,185,185,186,185,185,185,185,184,183,184,184,185,186,188,188,186,185,183,187,186,184,184,186,186,187,186,185,186,187,186,185,186,186,186,187,188,188,188,190,188,188,189,188,189,187,191,188,190,187,188,185,185,180,183,184,183,182,182,182,182,180,181,182,181,181,180,182,181,184,182,181,180,181,180
Biogas,207,207,210,211,211,212,211,211,211,211,212,211,211,211,212,211,211,211,211,212,213,211,211,212,211,212,212,212,212,212,212,212,212,212,212,212,211,212,212,212,212,212,212,212,211,211,212,211,212,212,212,212,211,211,212,212,212,211,211,211,211,211,211,211,211,211,211,210,211,211,210,210,209,208,208,208,208,210,208,210,207,208,208,208,208,208,208,208,207,209,207,208,208,208,208,208,208,207,209,208,207,205,203,205,203,203,203,203,202,203,202,202,202,202,202,202,202,202,203,203,203,203,203,202,202,202,202,202,203,204,202,204,203,202,203,204,203,203,204,204,204,204,205,205,204,205,205,204,203,201,202,201,202,201,201,201,201,201,202,202,201,201,201,202,202,201,202,201,201,204,203,201,202,202,201,202,204,206,207,206,206,206,205,204,204,204,204,205,204,204,204,209,209,208,204,205,205,205,204,210,210,210,209,211,210,210,211,211,211,207,207,208,208,211,209,211,210,211,211,210,210,210,211,210,210,208,207,205,206,206,206,206,207,206,205,206,206,205,205,205,205,205,204,204,205,205,205,205,205,204,204,203,203,203,203,204,205,205,205,204,204,205,205,205,204,205,205,205,203,203,202,202,202,203,202,202,203,201,201,200,202,201,200,202,203,202,203,203
Small hydro,117,116,115,115,115,113,113,113,113,113,111,111,110,110,110,110,111,112,114,114,113,113,112,112,112,112,113,113,113,114,114,114,115,115,114,113,113,113,114,114,115,115,116,116,116,116,115,114,113,116,117,116,117,118,118,118,118,119,119,119,119,119,119,134,136,136,134,134,134,134,135,136,136,136,136,135,135,135,135,135,135,135,135,135,133,131,129,129,129,129,129,130,130,130,129,130,129,130,131,132,132,133,133,133,131,131,129,129,130,130,132,132,132,133,133,133,131,131,129,129,128,128,119,112,113,114,114,114,112,112,112,111,111,111,111,111,113,113,112,111,111,112,112,112,112,112,111,111,111,112,114,115,115,115,115,115,113,112,111,111,111,111,110,110,110,110,111,112,114,115,114,114,113,114,112,112,113,113,114,114,113,114,114,114,114,114,113,113,113,113,113,113,112,111,111,110,110,117,134,135,135,135,136,136,137,140,142,142,142,142,143,143,143,143,143,142,142,142,141,140,140,141,141,141,142,142,143,143,143,143,143,142,142,142,140,140,140,141,141,142,142,136,137,136,136,136,136,136,134,134,134,134,135,137,136,136,136,137,136,136,135,134,133,133,132,116,114,115,115,115,115,115,114,114,114,114,114,114,114,114,114,114,114,114,115,115,117,118
