Renewables 11/10/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,-19,-18,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-18,-19,-19,-19,-19,-19,-19,-19,-19,-18,-18,-19,-20,-19,-19,-20,-19,-20,-20,-20,-21,-20,-20,-21,-20,-20,-20,-20,-20,-20,-20,-20,-20,-21,-21,-20,-21,-21,-21,-21,-21,-21,-21,-21,-21,-20,-20,-20,-21,-21,-21,-20,-21,-21,-21,-20,-19,-9,11,67,177,308,495,745,1053,1414,1834,2301,2804,3339,3884,4434,5020,5611,6186,6723,7294,7904,8487,8930,9361,9749,10028,10309,10562,10773,10945,11072,11141,11230,11326,11314,10975,10930,11134,11414,11551,11581,11599,11581,11590,11583,11576,11545,11471,11487,11554,11565,11567,11582,11592,11558,11542,11511,11487,11502,11546,11571,11570,11534,11520,11552,11521,11541,11559,11558,11574,11583,11567,11587,11621,11599,11601,11593,11575,11623,11693,11699,11752,11750,11757,11760,11775,11778,11763,11742,11674,11665,11640,11656,11645,11629,11614,11561,11535,11480,11412,11334,11264,11157,10964,10731,10458,10130,9751,9392,8986,8464,7873,7279,6683,6045,5407,4846,4229,3614,3020,2456,1960,1490,1070,761,526,353,215,125,82,71,68,34,24,26,21,17,18,19,19,19,19,19,20,20,20,20,21,20,21,21,21,23,22,22,22,21,21,22,22,22,21,21,21,21,20,19,13,11,11,11,10,10,10,10,9,9,9,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Wind,2444,2338,2300,2256,2202,2152,2090,2039,2032,2050,2074,2081,2041,1995,1983,1979,1990,2059,2109,2133,2120,2100,2090,2091,2081,2096,2089,2184,2219,2171,2134,2131,2142,2150,2144,2127,2091,2069,2053,2030,2026,2017,2009,1990,1984,1965,1964,1976,1934,1892,1861,1821,1816,1845,1862,1867,1886,1891,1896,1889,1881,1899,1881,1870,1851,1845,1828,1808,1816,1803,1728,1678,1634,1612,1594,1577,1558,1556,1542,1544,1550,1549,1555,1555,1561,1565,1594,1636,1664,1688,1708,1730,1770,1810,1815,1867,1874,1851,1831,1756,1725,1703,1670,1628,1616,1671,1647,1634,1640,1631,1607,1583,1597,1593,1585,1559,1566,1563,1525,1499,1462,1450,1424,1409,1416,1408,1447,1468,1506,1491,1476,1494,1451,1458,1497,1489,1488,1492,1498,1490,1498,1517,1505,1458,1458,1437,1378,1374,1367,1429,1454,1444,1422,1422,1420,1411,1427,1425,1444,1475,1503,1517,1527,1545,1561,1580,1609,1587,1541,1543,1507,1489,1484,1502,1482,1459,1468,1457,1448,1460,1448,1440,1419,1405,1387,1337,1309,1273,1217,1183,1151,1102,1074,1035,1000,964,937,916,892,868,846,834,808,767,756,754,756,759,776,797,800,785,774,760,742,738,739,744,764,768,802,824,857,888,892,905,936,965,986,1005,1002,995,991,1007,1036,1062,1070,1056,1046,1024,996,960,949,965,981,1002,1038,1060,1081,1116,1157,1177,1199,1214,1242,1255,1254,1243,1263,1300,1322,1329,1327,1331,1333,1343,1355,1348,1334,1322,1311,1310,1305,1300,1299,1292,1276,1284,1290,1292,1293,1302,1317,1324,1339,1370,1393,1415
Geothermal,898,897,897,897,897,898,897,897,897,898,898,898,898,897,898,897,897,897,898,898,897,898,897,898,898,898,896,898,898,897,897,897,896,897,897,897,897,897,896,896,897,897,897,898,898,898,897,898,898,900,904,905,906,906,906,906,906,906,906,906,906,906,906,905,906,906,906,905,905,906,905,904,904,904,903,902,901,850,850,850,850,850,851,851,851,850,851,851,851,850,850,821,811,810,811,811,810,811,816,842,851,849,850,850,849,851,853,854,853,853,853,853,852,853,853,853,853,854,851,851,854,853,854,854,854,853,853,854,854,853,849,851,841,830,829,829,829,829,830,829,829,829,853,851,852,852,851,852,852,852,852,852,853,852,851,852,852,850,849,851,851,845,850,845,853,852,853,852,852,852,853,852,853,853,853,853,853,854,853,853,853,854,855,855,855,855,855,855,854,854,854,854,854,854,854,854,854,854,854,853,853,854,854,854,854,854,854,855,854,854,867,879,892,889,879,882,881,873,860,859,852,851,853,836,833,833,833,833,833,833,833,832,832,832,844,871,895,907,910,913,913,917,921,922,920,921,920,921,921,921,920,919,918,921,923,925,925,924,925,925,926,925,926,927,929,930,931,930,930,930,930,929,929,929,929,929,930,930,930,931,931,931,932,933,935,935,936,936
Biomass,225,223,222,226,227,225,224,222,222,222,224,225,225,224,223,221,222,225,225,227,225,226,225,227,224,226,227,227,226,226,227,227,229,230,234,234,234,235,236,235,235,236,237,237,238,235,237,237,237,238,236,238,237,236,235,237,239,239,237,235,235,237,235,235,234,234,234,234,235,240,241,243,246,245,242,240,239,237,238,240,240,242,241,239,241,239,238,235,237,237,238,239,239,239,239,239,240,241,241,242,239,239,239,240,241,242,240,239,240,240,241,240,240,242,242,240,240,242,239,239,242,242,242,241,242,243,245,245,244,243,243,241,243,244,243,240,242,242,244,244,244,241,238,238,240,239,239,240,242,239,239,239,242,240,239,239,237,240,241,239,239,238,241,242,240,241,241,239,239,240,240,241,240,241,241,241,241,241,240,237,236,239,241,243,243,243,243,245,247,247,249,253,255,259,259,261,264,267,266,265,263,264,262,261,262,261,260,257,255,257,254,255,255,254,254,254,255,254,255,256,258,258,259,258,259,260,261,259,259,261,260,260,257,256,255,256,255,256,258,259,258,259,257,258,258,258,258,256,257,257,259,260,258,259,259,257,254,256,256,259,261,260,259,258,258,258,256,254,253,255,250,244,240,244,247,246,244,245,247,249,250,249,248,249,249,245,245,248
Biogas,202,204,206,206,206,206,206,206,207,206,206,207,206,207,206,207,206,206,206,206,206,206,206,206,207,206,206,206,206,206,206,206,207,206,206,206,206,206,206,206,206,207,207,207,206,207,206,207,207,207,208,207,208,207,207,207,209,207,208,207,207,208,207,207,208,207,207,207,208,207,207,207,207,207,207,207,206,207,206,206,207,207,206,206,206,207,207,207,207,207,205,205,205,205,205,206,206,206,206,206,207,207,207,207,205,206,207,209,208,207,207,207,207,207,209,209,209,208,208,207,207,207,207,207,208,208,207,207,207,207,208,209,207,207,208,208,207,208,204,204,204,205,208,208,209,210,211,211,211,211,211,211,212,212,211,211,212,212,213,211,212,213,212,210,207,209,208,208,207,208,209,208,208,208,208,209,208,207,209,211,211,211,212,213,211,210,211,211,211,211,211,215,210,212,212,212,211,212,211,211,211,211,211,212,211,211,213,212,212,213,214,215,214,214,214,214,213,213,214,214,213,214,214,214,214,213,213,214,213,214,214,215,215,215,214,214,214,213,213,214,213,213,211,209,210,211,210,210,210,210,210,211,210,210,210,210,210,210,210,210,211,210,210,211,210,210,210,210,210,210,210,210,210,210,210,210,211,210,210,210,210,211,211,211,209,208,209,208
Small hydro,114,114,114,112,111,110,110,110,110,110,110,110,108,112,113,114,114,113,113,114,115,116,116,116,116,116,115,115,115,116,116,116,118,118,118,119,119,119,119,119,118,118,117,116,116,116,116,116,117,117,118,118,118,118,118,118,118,117,117,117,117,116,117,117,117,117,117,116,117,117,117,116,116,115,129,134,134,135,136,135,134,134,134,135,136,136,137,137,136,135,134,134,135,135,137,137,137,136,121,118,118,118,117,117,117,118,118,119,119,117,116,116,115,115,115,115,114,115,116,116,116,116,115,114,114,114,114,114,113,114,114,113,113,113,113,113,113,112,113,112,113,113,113,112,111,112,113,115,115,115,115,115,115,116,116,115,114,112,112,112,113,114,113,114,114,113,114,113,113,113,112,113,113,113,113,113,113,112,112,112,112,113,114,114,114,114,112,112,112,112,112,112,114,115,115,116,116,116,116,116,116,115,115,115,114,130,131,132,132,132,132,132,131,132,132,133,135,136,138,137,136,136,135,135,134,134,134,134,134,134,136,136,136,136,136,136,136,136,136,135,135,135,134,134,134,133,133,132,132,132,132,132,132,133,134,134,135,134,133,132,132,133,132,133,132,118,117,117,117,117,115,115,115,115,114,115,115,116,116,116,116,116,116,117,116,116,116,116
