Renewables 11/09/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,-37,-37,-37,-37,-40,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-38,-38,-38,-37,-38,-38,-37,-37,-37,-28,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-20,-20,-19,-19,-19,-19,-19,-20,-23,-27,-27,-27,-27,-27,-27,-26,-21,-12,-5,22,81,169,256,404,648,966,1256,1636,2090,2554,2974,3445,3826,4101,4387,4597,4514,4812,5294,6136,6525,6721,7128,7506,7584,7981,8403,8364,8588,8604,8207,8380,8731,8896,8795,8654,8800,9027,9067,9388,9524,9374,9473,9676,9817,9856,9753,9627,9486,9437,9429,9298,9348,9389,9296,9515,9408,9490,9614,9459,9401,9349,9180,9171,9182,9087,9190,9507,9626,9555,9387,9215,8840,8933,9096,9293,9362,9310,9186,9526,9833,9602,9160,8796,8642,8645,8927,8998,8548,8151,8163,8365,8445,8562,8512,8233,8266,8335,8438,8362,8238,7957,7905,8039,7905,7654,7347,6926,6560,6244,5691,5121,4492,3991,3431,2958,2430,1912,1447,1081,746,511,326,223,117,62,50,48,15,11,10,13,14,15,15,16,16,16,16,10,9,9,9,9,10,10,10,10,11,10,16,43,49,50,49,14,-11,-11,-11,-11,-15,-15,-15,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-18,-19,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-19,-18,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-18,-19
Wind,2353,2386,2397,2427,2494,2551,2647,2741,2843,2841,2834,2829,2812,2797,2862,2910,2865,2812,2750,2734,2747,2759,2719,2682,2669,2634,2541,2478,2458,2472,2465,2415,2390,2386,2346,2335,2325,2337,2364,2414,2479,2505,2466,2439,2467,2529,2569,2532,2483,2560,2635,2672,2679,2645,2620,2623,2663,2679,2699,2723,2737,2778,2795,2828,2827,2845,2878,2967,3050,3105,3109,3138,3164,3179,3208,3203,3195,3208,3210,3196,3171,3123,3186,3280,3348,3439,3547,3648,3684,3741,3770,3845,3891,3801,3774,3800,3861,3940,4151,4261,4321,4470,4539,4605,4696,4730,4837,4850,4878,4873,4845,4788,4843,4904,4954,5024,5004,5017,5011,5030,5002,5033,5024,4989,4914,4863,4888,4934,4934,4921,4936,4870,4809,4753,4649,4617,4610,4591,4587,4536,4429,4438,4448,4389,4453,4463,4419,4367,4237,4089,3981,3950,3952,3926,3927,3982,4008,3975,4022,4009,4103,4198,4173,4276,4352,4408,4469,4437,4373,4501,4517,4384,4365,4401,4428,4496,4497,4526,4535,4520,4516,4421,4354,4433,4516,4632,4688,4716,4667,4652,4704,4640,4563,4509,4465,4434,4343,4249,4151,4122,4102,4097,4023,3949,3885,3807,3770,3776,3768,3725,3707,3695,3674,3703,3720,3795,3844,3798,3722,3720,3742,3749,3911,3931,3972,3970,3991,4034,4031,4029,4071,4105,4125,4170,4213,4195,4171,4103,4093,4095,4106,4066,4080,4119,4153,4103,4079,4046,3987,3909,3856,3779,3732,3700,3604,3534,3461,3366,3343,3284,3274,3217,3179,3158,3066,3012,3008,2948,2915,2953,2940,2894,2856,2819,2802,2751,2683,2582,2516,2495,2474,2522,2515,2475,2509,2603,2578,2541
Geothermal,840,841,841,839,841,841,841,841,841,842,842,842,842,842,842,842,842,842,843,842,842,843,842,843,843,842,842,842,842,842,842,842,842,842,842,842,842,843,843,842,842,842,843,841,842,842,827,813,807,799,798,798,799,799,800,800,799,800,800,800,800,800,800,822,839,840,844,844,843,843,843,843,843,843,843,843,843,843,842,843,842,842,843,843,842,842,843,841,843,843,844,843,843,841,841,841,841,840,841,840,840,840,839,839,840,840,840,840,839,839,839,838,839,838,827,815,815,815,814,814,814,815,815,812,824,836,835,836,835,835,835,835,837,836,836,836,836,836,836,836,836,836,836,835,835,835,835,835,836,836,835,835,836,836,836,837,835,835,835,836,836,836,836,836,836,836,835,836,836,836,836,836,836,835,835,835,836,836,836,836,835,835,835,835,835,835,835,835,836,835,835,835,836,834,835,836,835,835,835,834,835,835,835,835,836,835,836,836,836,836,836,837,837,836,837,836,836,835,836,835,835,837,835,835,833,834,833,835,848,863,887,889,890,890,890,889,891,891,891,891,891,891,891,890,891,891,891,891,891,887,886,887,887,887,888,887,887,887,887,888,888,888,888,888,888,888,888,888,888,888,889,888,888,887,888,887,887,887,887,890,896,897,897,897,897,897,896,897
Biomass,217,217,218,220,218,220,220,219,219,219,219,221,221,219,218,216,218,217,216,218,218,218,217,217,218,217,217,214,213,215,216,217,218,219,221,224,222,223,223,223,221,219,219,220,220,221,221,221,221,224,223,225,225,223,222,223,224,222,221,221,220,218,216,214,215,215,220,222,220,220,220,221,223,222,222,222,221,224,223,223,222,221,220,219,218,221,222,221,221,220,223,220,218,219,218,219,222,222,223,222,221,221,221,221,222,223,221,225,223,225,225,224,223,224,223,223,223,225,225,224,223,224,223,224,225,225,223,226,227,227,222,221,222,223,223,223,223,223,224,223,222,223,224,222,222,222,222,218,218,219,222,221,225,223,223,222,222,223,222,220,220,221,221,222,221,222,224,223,222,221,222,223,223,222,219,215,215,214,212,212,211,211,210,210,211,210,209,212,211,212,212,211,210,213,215,214,212,212,213,214,218,216,214,214,213,211,210,209,209,209,210,209,208,207,207,208,209,209,208,207,207,207,207,205,208,209,208,208,208,210,207,209,209,210,211,211,210,211,211,211,210,208,206,210,210,211,212,208,210,211,210,211,211,214,213,211,210,213,213,218,220,221,220,220,218,219,218,217,217,217,216,215,216,216,213,214,216,217,218,218,219,217,219,223,222,226,226,226
Biogas,205,205,205,205,205,206,206,206,206,205,205,205,205,206,206,206,206,206,206,206,206,206,205,205,206,206,205,205,205,206,206,206,205,206,206,205,205,205,204,204,205,204,204,204,203,203,203,203,203,202,202,202,202,202,202,202,202,202,202,201,201,201,201,202,201,202,202,201,202,202,202,203,202,202,202,202,201,202,202,202,202,202,203,202,202,202,202,202,202,202,202,202,203,203,202,202,200,201,200,200,201,201,201,201,201,200,201,201,200,199,200,199,199,199,199,199,199,199,199,200,200,200,200,200,199,200,200,200,200,200,199,200,201,200,200,199,200,199,200,201,201,201,202,202,202,202,202,201,202,202,202,202,203,202,202,202,202,202,202,202,202,202,204,202,202,202,202,202,202,200,201,201,201,201,200,200,201,200,200,200,200,201,204,204,204,204,204,204,206,204,204,204,204,204,204,205,205,205,206,205,205,205,206,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,204,205,205,205,207,207,205,206,206,207,207,210,209,210,209,209,209,209,209,208,208,208,208,208,209,208,209,208,209,210,209,209,208,207,207,207,207,207,208,207,207,207,207,207,207,207,207,207,207,204,202,201,202,202,201,202,201,201,201,201,202,202,202,202,202,202,202,202,202
Small hydro,99,98,97,93,90,88,88,87,88,88,87,88,88,88,88,88,89,89,88,87,87,87,87,87,87,88,88,90,90,89,88,88,88,89,89,91,91,90,89,88,88,90,90,91,90,90,90,89,89,89,89,89,89,89,89,89,90,92,92,91,91,105,107,107,108,108,108,109,109,109,109,110,110,109,109,109,109,109,109,109,109,110,110,110,109,109,109,109,108,108,108,108,108,107,108,110,109,109,94,91,91,92,92,91,91,91,91,91,91,91,92,94,95,93,93,93,93,93,93,93,93,92,92,92,93,93,93,93,95,95,96,98,101,101,101,101,101,101,101,102,102,102,101,101,102,102,101,101,101,101,101,101,101,101,101,100,100,99,99,97,96,95,94,91,91,90,90,91,91,91,91,91,91,91,90,90,89,88,88,88,89,91,95,98,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,98,97,98,98,98,112,117,117,117,117,117,117,118,118,118,118,117,117,117,118,118,118,118,118,118,117,116,114,114,114,115,115,117,118,118,118,119,119,119,119,119,119,119,119,119,119,119,121,120,121,125,127,127,126,126,126,127,127,128,129,129,128,128,115,112,112,113,114,114,114,115,115,115,114,113,113,114,115,114,113,113,113,113,113,114,115,114
