Renewables 11/19/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,-28,-28,-31,-30,-30,-31,-31,-31,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-30,-30,-30,-30,-29,-30,-30,-29,-29,-29,-29,-30,-30,-29,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-31,-32,-32,-32,-32,-34,-32,-32,-33,-34,-33,-32,-33,-34,-33,-34,-34,-34,-33,-32,-27,-18,15,80,182,317,514,761,1073,1415,1857,2315,2801,3325,3853,4411,4970,5514,6083,6619,7151,7668,8183,8739,9183,9577,9900,10172,10428,10625,10806,10941,11078,11175,11083,11133,11178,11235,11270,11291,11317,11341,11351,11352,11349,11374,11368,11361,11345,11340,11333,11288,11248,11239,11220,11193,11187,11149,11092,11073,11064,11051,11037,11044,11055,11069,11057,11051,11039,11039,11026,11049,11070,11089,11111,11104,11095,11009,10907,10825,10737,10710,10771,10640,10479,10383,10158,10186,10094,10008,9918,9821,9732,9538,9370,9429,9423,9677,9571,9546,9731,9734,9688,9622,9584,9307,8973,8549,8051,7508,6933,6358,5731,5124,4523,3929,3316,2745,2247,1746,1307,960,648,431,277,133,68,39,-2,-10,-6,-4,-3,-1,0,1,2,3,2,3,2,3,2,2,1,2,2,2,-27,-42,-42,-42,-43,-44,-45,-45,-45,-45,-45,-45,-45,-46,-46,-46,-46,-45,-45,-46,-47,-46,-47,-46,-47,-47,-47,-47,-47,-47,-48,-47,-47,-47,-47,-47,-47,-47,-47,-47,-46,-46,-47,-47,-47,-47,-47,-47,-47,-47,-47,-46,-47,-47,-47,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46
Wind,1739,1748,1754,1779,1827,1865,1910,1932,1965,2008,2024,2057,2111,2096,2117,2125,2119,2119,2127,2097,2086,2066,2043,2036,2006,1976,1965,1976,1973,1953,1931,1915,1928,1962,1966,1961,1962,1991,2037,2006,2000,1999,1985,1946,1911,1897,1888,1876,1876,1876,1872,1861,1856,1850,1875,1894,1922,1936,1923,1925,1917,1894,1878,1868,1857,1876,1881,1869,1858,1833,1768,1722,1689,1684,1681,1698,1688,1680,1689,1717,1715,1688,1689,1711,1709,1715,1730,1743,1735,1753,1748,1743,1743,1721,1681,1679,1679,1661,1636,1596,1579,1584,1592,1614,1600,1594,1606,1603,1616,1629,1668,1674,1684,1670,1687,1704,1736,1766,1762,1734,1731,1719,1712,1723,1727,1757,1751,1721,1685,1661,1644,1618,1570,1552,1547,1536,1532,1526,1534,1543,1563,1608,1616,1644,1639,1661,1651,1670,1712,1725,1768,1751,1773,1801,1790,1856,1930,1954,1934,1928,1928,1940,1952,1936,1929,1931,1961,1941,1932,1905,1921,1862,1900,1879,1832,1825,1811,1781,1763,1715,1703,1657,1599,1593,1606,1612,1593,1579,1540,1520,1497,1481,1443,1409,1363,1331,1311,1287,1249,1239,1249,1254,1232,1205,1185,1177,1160,1154,1124,1105,1091,1087,1080,1083,1078,1079,1049,1004,979,949,929,918,920,931,920,903,887,893,874,853,835,820,797,776,771,769,750,722,693,684,677,663,670,671,652,637,630,636,630,622,619,610,607,607,601,595,574,559,558,567,566,552,533,529,518,517,508,500,504,507,515,530,543,549,560,563,558,560,567,576,594,592,592,603,607,607,604,597
Geothermal,889,890,891,890,890,890,889,889,890,890,890,890,890,888,888,888,889,889,889,887,888,889,888,888,888,888,887,888,888,888,888,889,888,889,889,889,890,890,890,890,890,891,891,891,891,891,891,891,891,891,891,891,891,890,891,890,891,889,890,888,890,890,890,890,890,890,889,890,889,889,890,890,888,891,889,890,890,890,890,889,889,875,863,855,852,854,852,852,852,851,851,852,852,852,852,853,854,863,864,863,864,863,862,861,860,861,860,860,861,860,860,860,860,859,859,859,860,860,860,858,858,854,855,856,855,855,855,855,855,855,855,847,855,856,855,855,854,854,855,855,856,855,856,856,855,855,855,855,854,854,854,854,855,853,854,851,849,848,849,849,849,848,848,849,848,863,865,865,866,868,869,871,873,875,879,883,887,890,891,890,890,889,890,891,891,891,891,891,891,892,892,892,891,892,891,892,891,892,892,892,893,893,893,893,893,893,893,894,894,894,894,894,894,894,877,849,851,851,852,851,851,852,851,851,852,852,852,851,852,852,853,851,853,852,852,852,852,852,852,852,852,852,853,852,852,852,853,852,852,852,852,852,853,853,853,853,852,852,853,853,853,853,853,853,853,852,852,853,853,852,852,853,853,853,853,853,853,852,853,854,854,854,854,854,854,854,853,853
Biomass,236,239,242,243,244,244,244,244,246,246,246,245,246,247,245,247,247,247,248,248,250,250,249,250,249,250,250,250,248,247,247,248,245,246,245,244,244,244,244,243,242,242,242,242,241,240,241,242,242,242,241,241,243,241,240,239,240,241,242,243,243,245,245,242,242,243,242,244,245,245,246,249,254,258,259,260,260,258,258,259,259,259,258,258,258,258,259,258,258,259,259,259,259,258,258,258,258,259,259,260,259,260,260,259,258,261,261,261,260,257,260,260,258,258,258,258,259,260,260,259,259,260,261,261,260,258,255,254,256,255,256,255,254,254,254,255,254,254,252,252,254,254,253,251,252,251,251,252,251,250,251,252,253,254,254,254,254,254,255,256,255,256,257,256,256,255,254,252,249,248,249,249,250,252,253,254,255,254,254,255,256,255,255,255,254,257,255,255,256,255,256,255,255,256,255,255,255,256,255,255,256,255,255,256,256,254,255,256,255,255,254,254,254,255,255,256,255,254,252,254,254,253,253,253,251,253,254,252,252,253,253,252,252,252,249,247,243,242,245,244,245,244,245,243,244,244,243,242,241,241,242,242,246,246,246,246,247,248,249,248,250,250,251,248,245,242,241,239,240,241,241,237,235,233,233,231,230,230,227,226,226,225,228,228,228,229,228,229
Biogas,217,216,216,217,217,217,217,217,217,218,218,217,217,217,217,217,217,216,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,218,218,218,218,217,217,217,218,216,215,215,214,214,214,214,215,215,215,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,217,217,217,217,217,217,216,216,216,216,217,216,216,216,215,216,216,216,216,216,217,216,216,216,216,216,216,216,216,216,216,216,216,217,216,215,216,216,216,215,215,215,215,215,215,215,217,216,215,215,215,215,216,216,216,216,216,217,216,216,216,217,216,217,217,217,216,217,216,217,217,217,216,217,217,217,217,217,217,217,217,217,217,217,217,217,217,216,218,217,216,216,216,217,217,216,216,217,216,217,216,217,216,216,216,217,216,217,217,217,216,217,217,217,217,216,216,216,216,216,216,216,216,216,216,217,216,216,216,216,216,214,213,213,213,213,214,213,213,213,213,213,213,213,212,213,213,214,213,213,213,213,213,213,212,212,212,213,213,213,214,214,214,214,213,214,214,214,214,213,214,213,213,213,214,214,214,214,214,213,214,213,213,213,213,213,214,215,216,216,216,216,215,216,215,215,216,216,216,216,217,216,216,216,217,216,216,216,216,216,216,216,216,217,216,216,217,217
Small hydro,114,114,115,115,114,113,113,113,113,113,113,113,114,113,113,113,112,112,112,113,114,114,114,115,114,114,113,113,113,113,113,113,113,112,112,112,112,113,112,112,113,113,113,113,113,113,113,113,113,112,123,125,126,127,126,126,124,124,124,124,124,125,127,127,127,127,128,128,128,129,129,129,130,129,130,129,129,129,129,129,129,129,129,129,129,128,127,126,126,126,126,127,128,128,127,127,127,125,107,105,106,106,106,105,105,105,106,105,106,105,106,105,105,105,105,105,105,105,105,105,105,105,105,106,106,105,106,106,106,106,105,105,106,105,105,105,105,105,105,105,105,106,105,105,105,105,105,105,105,105,105,104,104,104,105,105,105,106,107,107,107,106,105,105,105,104,104,104,104,104,104,105,105,106,107,108,108,106,105,104,103,103,104,104,104,104,105,105,105,105,105,105,105,126,130,130,129,129,129,129,129,129,128,128,127,126,126,126,126,126,126,126,127,127,127,127,127,127,127,127,127,126,124,124,125,126,127,127,127,126,125,124,123,123,123,123,122,122,123,124,123,124,124,124,124,124,125,125,125,125,125,126,126,126,128,127,127,127,126,125,125,125,125,125,126,125,125,125,125,125,125,126,126,126,126,126,126,126,126,125,126,126,126,126,125,126,125,126
