Renewables 11/22/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,-46,-46,-46,-46,-46,-46,-46,-45,-45,-45,-45,-45,-46,-46,-46,-46,-46,-46,-46,-46,-45,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-45,-47,-48,-47,-47,-46,-48,-47,-47,-47,-47,-46,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-46,-48,-48,-47,-48,-48,-48,-48,-48,-49,-49,-48,-49,-51,-50,-49,-47,-42,-29,6,88,192,383,499,652,867,1204,1728,2284,2752,3222,3671,4184,4692,5006,5306,5920,6583,7019,7409,7634,7948,7984,8029,8454,8989,9301,9840,10033,10253,10303,9991,10085,10321,10648,10866,11024,11002,10780,10453,10010,10017,10346,10371,10253,10051,10161,10136,9956,9937,9821,9801,9898,9903,10007,10205,10439,10475,10368,10488,10563,10544,10636,10549,10049,9989,10437,10649,10751,10993,11085,10905,10746,10870,10866,10598,10795,11124,11205,11096,10989,10770,10510,9983,9987,9929,9644,9845,10113,10216,10095,10259,10338,10386,10393,10122,9970,9772,9553,9274,9069,8720,8304,7757,7076,6652,6163,5605,4833,4292,3896,3511,2917,2382,1914,1556,1146,839,594,400,206,80,29,-14,-48,-48,-45,-44,-44,-43,-41,-40,-40,-39,-39,-39,-38,-38,-38,-38,-38,-38,-38,-38,-38,-37,-35,-36,-35,-35,-36,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-34,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-35,-36,-36,-36,-36,-36,-36
Wind,906,899,891,897,917,930,942,951,960,973,988,1004,1014,1023,1024,1021,1013,1013,1017,1029,1035,1038,1034,1024,1009,997,984,975,978,977,972,969,963,955,948,941,932,932,938,939,941,947,954,961,967,979,977,983,991,982,981,991,1001,1005,1009,1011,1017,1031,1047,1059,1054,1060,1068,1069,1071,1078,1077,1075,1077,1065,1057,1053,1050,1049,1044,1037,1038,1034,1023,1009,1000,999,960,949,953,934,904,904,895,849,817,802,811,813,816,814,804,803,797,788,773,769,762,754,754,745,730,697,680,684,670,638,646,665,681,730,756,759,758,722,691,687,691,683,653,642,635,656,671,643,614,588,599,599,605,618,631,631,626,630,627,609,606,603,616,604,584,578,584,583,569,566,549,559,560,532,547,552,530,516,509,485,468,454,433,420,435,424,423,418,413,411,403,391,401,438,462,469,474,486,491,494,497,532,540,556,586,605,609,608,622,621,633,660,673,713,732,741,744,757,755,750,745,751,759,771,798,830,854,857,843,845,851,839,808,785,772,759,758,772,792,808,809,798,815,847,878,916,956,990,1033,1120,1211,1267,1272,1275,1263,1233,1173,1133,1108,1078,1033,1000,956,899,842,786,765,760,774,783,774,768,772,775,774,778,794,817,825,828,826,811,805,805,807,818,828,855,882,910,931,947,963,971,974,965,962,972,984,1016,1048,1078,1090,1111,1146,1168
Geothermal,946,947,946,946,946,947,946,947,947,947,947,947,947,947,947,948,947,948,948,947,947,947,947,946,947,947,946,948,947,947,947,948,948,948,948,948,947,948,948,948,948,947,946,948,947,947,947,947,947,947,947,947,946,946,946,946,946,946,946,945,945,946,946,947,946,947,946,945,946,946,946,944,946,946,947,946,946,946,946,945,945,945,946,945,945,945,944,944,944,944,943,944,944,944,944,943,943,942,942,943,943,943,943,943,942,943,944,943,943,943,942,942,984,984,984,983,984,984,983,983,983,984,984,983,984,983,983,984,983,982,982,982,982,981,981,981,982,981,982,981,981,980,980,980,980,979,978,979,980,980,979,980,980,979,978,978,978,977,978,976,977,977,975,975,975,975,975,976,976,976,977,976,976,976,977,977,977,977,976,976,977,975,976,976,977,976,976,976,977,977,977,977,977,977,978,977,956,935,936,935,936,936,979,978,978,978,979,979,979,979,979,979,979,979,980,980,980,979,980,980,979,980,980,980,980,978,979,980,980,981,980,979,980,979,981,981,981,981,981,981,980,981,980,981,980,980,980,980,980,980,980,979,979,979,979,979,979,979,979,979,980,979,979,980,980,980,979,980,979,979,979,979,979,980,979,980,981,980,981,980,981,981,980,981,980,980,980,979
Biomass,246,246,247,247,247,247,246,247,244,245,244,246,246,247,245,247,247,246,245,246,244,245,246,247,247,245,246,244,244,246,247,247,247,248,247,246,247,251,250,247,246,239,244,245,245,245,248,248,247,248,248,247,247,249,249,249,251,250,249,249,249,252,251,251,251,251,250,251,251,249,251,255,260,261,257,256,254,256,255,257,261,264,262,259,261,259,258,259,260,260,260,261,260,261,261,263,262,263,263,263,262,260,259,259,261,260,262,263,265,264,264,262,261,264,263,264,265,266,263,264,263,264,265,265,264,261,260,263,264,263,265,264,257,258,260,261,263,265,268,264,264,266,267,268,265,263,262,264,265,266,267,269,266,268,266,266,268,266,267,268,269,268,268,268,270,268,266,267,268,269,269,267,264,265,266,268,268,268,268,268,268,269,269,268,267,266,266,268,268,267,268,269,269,269,270,269,267,269,267,268,267,267,267,268,269,266,267,268,271,272,272,270,271,272,271,269,267,264,263,263,269,272,273,273,274,276,276,277,277,275,275,275,274,271,266,262,264,264,264,266,267,266,265,266,266,265,265,268,265,264,265,265,266,267,269,272,272,271,273,278,277,275,275,272,267,262,263,264,264,266,264,264,265,266,267,265,266,263,262,262,262,264,264,264,262,265,264,266
Biogas,212,213,212,212,212,213,213,213,214,214,214,214,213,213,214,214,213,213,214,214,213,213,213,213,214,213,214,214,213,214,214,214,214,214,214,214,214,214,214,214,213,213,213,213,213,213,213,213,213,213,213,213,213,212,212,212,212,212,213,213,213,212,212,212,212,212,213,213,212,212,212,213,213,212,213,212,212,212,212,212,211,211,212,211,212,212,212,212,212,211,212,211,212,211,211,211,212,209,208,208,208,209,208,210,209,209,210,210,209,209,209,209,209,209,209,209,209,209,210,207,198,198,198,197,197,197,197,197,201,204,206,207,207,207,207,207,207,208,208,208,209,208,208,208,208,210,210,210,211,211,210,211,211,210,211,212,212,212,214,214,210,208,208,208,208,208,208,208,208,208,208,208,208,208,209,211,213,214,215,215,216,215,215,214,214,214,214,214,215,214,216,215,214,214,215,213,211,209,210,210,210,209,210,210,211,211,212,212,212,212,212,212,211,212,211,212,211,211,211,211,211,212,211,212,211,211,211,211,211,212,212,212,212,212,212,212,212,212,212,212,212,211,211,212,211,212,211,211,210,211,211,211,212,211,211,211,211,211,210,210,210,210,210,209,209,210,210,211,210,209,210,210,210,210,209,210,210,210,211,211,210,210,210,210,210,211,211,211
Small hydro,136,134,129,128,128,129,129,129,129,129,129,130,130,130,130,130,122,122,123,124,123,124,124,123,123,124,123,124,124,125,125,124,125,123,123,124,123,122,120,122,122,122,124,122,122,122,120,120,118,118,118,118,119,120,120,121,121,121,121,120,119,123,129,133,132,132,132,133,134,134,134,133,132,132,133,133,132,132,132,131,133,132,132,132,131,131,132,132,131,130,130,130,131,131,131,131,131,125,107,107,107,108,110,114,113,113,113,113,115,115,115,116,117,117,117,117,117,118,121,120,120,120,120,120,119,119,118,119,120,119,120,119,119,118,117,117,117,117,118,117,117,117,117,118,118,117,116,116,116,116,116,116,116,116,116,115,114,114,113,113,115,115,116,115,115,115,115,115,116,116,116,116,115,115,114,115,115,115,115,114,115,116,127,140,140,141,141,141,141,141,141,141,141,139,138,138,139,139,138,138,139,138,138,140,139,148,155,156,156,155,155,155,154,154,154,154,154,154,155,154,155,155,155,155,155,154,154,153,151,151,150,150,151,151,151,151,151,150,151,150,150,150,150,150,150,150,151,151,151,150,148,149,149,149,134,135,136,137,139,139,139,139,137,137,137,137,136,137,136,136,137,136,136,136,136,136,138,138,137,138,138,137,137,137,138,138,138,139
