Renewables 11/23/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Solar,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-36,-37,-37,-37,-37,-38,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-39,-39,-39,-39,-38,-25,-23,-19,-13,5,62,146,274,429,645,902,1225,1618,2077,2385,2644,2999,3352,3829,4421,4741,5229,5706,6168,6657,7333,7941,8267,8577,8723,9039,9378,9431,9462,9683,9760,9980,10124,10216,10345,10423,10527,10512,10573,10444,10344,10418,10476,10419,10552,10561,10667,10746,10717,10726,10685,10633,10646,10621,10516,10510,10435,10045,9533,9472,9496,9501,9485,9468,9502,9539,9492,9451,9406,9400,9438,9430,9465,9460,9490,9535,9546,9513,9438,9477,9367,9397,9833,10131,10267,10561,10730,10663,10642,10545,10290,10280,10112,9826,9677,9598,9587,9629,9542,9346,9425,9214,8858,8360,7881,7466,6976,6288,5688,5094,4567,4028,3517,2991,2453,1976,1531,1119,811,526,329,210,123,72,46,10,-24,-21,-20,-19,-18,-16,-14,-15,-14,-13,-13,-13,-14,-15,-15,-16,-22,-23,-24,-24,-25,-23,-23,-24,-25,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-31,-31,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-34,-33,-34,-34,-33,-33,-34,-33,-33,-33,-34,-34,-34,-34,-34,-34,-34,-34,-34
Wind,1177,1182,1215,1259,1271,1276,1296,1313,1330,1352,1355,1351,1398,1469,1517,1538,1557,1588,1608,1580,1566,1555,1545,1519,1520,1523,1514,1539,1537,1502,1481,1473,1471,1457,1435,1446,1472,1524,1537,1506,1486,1481,1476,1493,1520,1496,1443,1404,1389,1379,1383,1388,1385,1397,1418,1437,1459,1496,1538,1557,1565,1586,1592,1571,1579,1585,1580,1579,1595,1629,1635,1630,1658,1687,1692,1694,1726,1742,1739,1733,1726,1735,1742,1747,1744,1726,1711,1698,1706,1705,1702,1685,1674,1677,1665,1650,1636,1630,1618,1590,1576,1566,1557,1533,1524,1542,1546,1562,1582,1578,1578,1587,1591,1613,1644,1688,1712,1713,1717,1712,1723,1741,1751,1734,1726,1726,1741,1761,1767,1753,1750,1748,1751,1751,1749,1758,1756,1756,1751,1748,1746,1747,1741,1734,1727,1730,1731,1723,1721,1726,1722,1712,1728,1739,1742,1748,1751,1746,1755,1753,1749,1737,1735,1743,1731,1723,1732,1730,1735,1719,1721,1722,1717,1717,1722,1721,1721,1713,1714,1714,1718,1721,1716,1704,1682,1666,1643,1605,1586,1564,1544,1532,1529,1512,1490,1488,1498,1487,1498,1505,1500,1501,1499,1496,1505,1513,1516,1535,1529,1508,1488,1446,1398,1370,1366,1343,1322,1358,1387,1407,1482,1538,1579,1608,1631,1664,1676,1728,1736,1720,1720,1728,1725,1717,1678,1621,1585,1558,1545,1527,1514,1513,1556,1600,1628,1678,1726,1775,1786,1804,1828,1836,1819,1794,1771,1769,1768,1788,1818,1862,1894,1932,1955,1975,1981,2001,2032,2074,2084,2105,2076,2046,2013,1993,1959,1941,1926,1912,1900,1865,1838,1850,1811,1788,1754,1725,1712,1700
Geothermal,980,980,980,979,979,979,979,980,980,981,981,981,981,981,981,980,980,982,981,981,982,981,981,981,980,981,981,981,981,981,981,982,981,982,982,981,980,981,982,981,980,979,980,980,980,981,980,980,980,980,980,980,980,980,980,979,979,980,979,979,980,980,979,980,979,980,979,980,980,980,980,979,979,980,980,979,980,979,978,980,980,980,980,980,979,980,980,981,979,980,979,980,979,978,976,977,977,977,976,976,977,976,975,975,975,976,974,975,974,974,974,975,974,975,974,975,975,974,974,975,974,973,973,974,973,973,975,973,973,974,974,973,973,973,973,973,973,972,972,972,973,970,970,970,975,975,975,975,975,975,975,975,974,976,976,975,976,976,976,977,977,977,977,977,977,976,976,977,977,976,977,977,976,977,976,976,977,976,977,977,976,976,976,976,976,976,976,977,976,976,977,977,977,977,977,978,977,977,975,978,978,978,979,979,979,980,977,978,979,978,978,978,978,978,978,980,979,980,979,980,980,979,979,980,980,980,980,980,980,981,981,981,980,980,980,980,979,980,980,980,980,979,979,979,979,979,978,978,978,978,978,979,979,978,978,978,978,978,978,978,979,978,977,977,977,978,978,977,976,977,976,976,976,975,976,977,976,977,977,977,977,978,978,978,978,980,979,979
Biomass,267,267,265,266,268,268,266,265,266,266,266,265,263,264,266,265,264,264,264,265,266,266,265,266,264,264,262,261,260,264,265,266,266,264,263,264,264,266,267,266,267,266,267,267,266,266,266,265,264,267,268,268,267,268,266,267,266,265,267,269,270,271,269,270,270,268,270,270,270,272,271,270,271,274,277,278,276,269,268,265,264,268,265,266,267,269,269,268,267,267,268,274,274,276,276,280,279,279,277,274,274,273,276,276,275,276,276,278,278,276,276,276,279,280,281,282,282,284,283,284,285,285,285,284,284,285,284,284,287,287,285,284,283,282,286,288,288,288,288,291,289,292,292,290,286,280,279,280,273,269,271,272,272,275,280,281,280,282,283,283,281,282,283,286,285,284,284,285,288,288,290,289,288,290,292,292,290,290,290,291,290,290,289,285,282,288,290,292,293,293,293,293,292,295,297,297,295,296,297,297,296,295,295,293,292,289,290,289,289,288,288,289,286,287,290,286,284,284,286,288,287,288,289,291,291,293,292,291,291,292,291,290,291,292,290,290,291,287,287,289,289,289,290,291,291,290,292,293,293,293,293,293,293,293,293,293,292,292,290,291,290,291,290,288,285,280,281,279,277,278,280,279,280,279,276,275,275,277,275,276,279,282,283,284,285,286,284,286
Biogas,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,212,212,212,212,211,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,211,211,211,211,212,211,212,211,212,212,212,212,212,212,212,212,211,211,212,212,212,212,212,211,211,211,211,212,211,211,211,210,210,210,210,210,210,211,211,211,210,210,209,210,210,210,210,210,210,210,210,210,212,210,210,208,206,205,206,207,207,206,207,208,209,208,208,208,208,209,208,208,208,209,208,208,208,208,208,208,210,211,211,212,212,212,212,212,213,212,212,212,211,211,210,210,209,210,210,210,210,210,210,210,211,210,210,210,210,210,210,210,210,210,210,210,210,213,214,211,209,209,209,210,209,209,209,209,209,210,210,210,209,209,209,209,209,209,209,209,209,209,209,208,210,209,210,210,209,210,210,210,210,210,210,210,210,210,210,210,213,210,209,210,210,210,210,210,210,210,210,211,210,210,209,210,210,210,212,211,211,210,210,210,210,211,210,210,210,210,210,210,212,211,210,210,210,210,210,210,210,210,210,210,210,211,212,209,209,210,210,209,209,209,209,210,209,210,210,210,210,210,211,211,211,211,211,211,211,211,210,210,211,211,211,210
Small hydro,139,139,131,123,123,122,122,123,122,122,120,120,122,119,119,120,120,120,119,120,120,120,120,120,119,121,122,122,122,122,122,122,122,122,120,120,120,120,120,120,122,122,122,122,122,122,123,123,122,122,121,121,121,121,123,122,123,122,135,137,138,139,139,139,140,140,141,141,141,141,141,141,140,140,140,140,138,139,140,140,140,140,140,140,139,139,138,139,139,139,138,138,137,137,137,137,138,129,121,121,121,121,123,123,123,122,121,121,121,119,115,115,116,116,116,117,117,117,116,116,116,116,115,115,114,114,116,116,115,115,115,115,114,115,114,114,116,116,116,115,114,114,115,115,115,116,116,116,116,116,116,116,115,116,116,116,116,115,116,116,116,116,116,116,115,116,116,115,115,115,115,115,115,115,116,116,116,116,117,116,116,116,117,132,138,138,137,137,136,137,138,138,137,146,152,153,153,153,153,153,152,152,152,152,152,152,152,152,151,152,154,154,154,154,153,154,154,154,155,155,155,155,154,153,153,154,154,155,154,153,152,152,152,153,152,153,154,154,154,153,152,152,151,151,153,153,152,152,152,152,153,152,151,151,151,152,152,152,152,151,152,152,152,151,151,146,136,137,137,136,136,136,136,136,136,137,137,137,137,137,137,139,139,139,139,139,138,138
