,date,demand,emissions
1773,20220915T02Z,39552,83605
1774,20220915T01Z,39301,88439
1776,20220914T23Z,37369,101940
1777,20220914T22Z,35970,105289
1778,20220914T21Z,35730,104331
1779,20220914T20Z,35061,105830
1780,20220914T19Z,35082,100342
1781,20220914T18Z,35257,78326
1782,20220914T17Z,34429,63025
1783,20220914T16Z,33393,59852
1784,20220914T15Z,32095,57700
1785,20220914T14Z,30135,56700
1786,20220914T13Z,29118,62423
1787,20220914T12Z,28708,60841
1788,20220914T11Z,28997,66432
1789,20220914T10Z,29862,72796
1790,20220914T09Z,31109,78163
1791,20220914T08Z,32743,92204
1792,20220914T07Z,35334,95428
1793,20220914T06Z,37887,90842
1794,20220914T05Z,39837,91208
1795,20220914T04Z,41412,89205
1796,20220914T03Z,42062,88184
1797,20220914T02Z,42436,89982
1798,20220914T01Z,42507,95234
1800,20220913T23Z,41198,107484
1801,20220913T22Z,40201,112098
1802,20220913T21Z,39431,113153
1803,20220913T20Z,38755,117694
1804,20220913T19Z,37854,111261
1805,20220913T18Z,37615,90362
1806,20220913T17Z,36270,78260
1807,20220913T16Z,34844,82604
1808,20220913T15Z,33238,78697
1809,20220913T14Z,31415,75476
1810,20220913T13Z,30312,77965
1811,20220913T12Z,30164,84846
1812,20220913T11Z,30557,86530
1813,20220913T10Z,31486,93074
1814,20220913T09Z,32954,97161
1815,20220913T08Z,34934,103416
1816,20220913T07Z,37760,101816
1817,20220913T06Z,40804,97769
1818,20220913T05Z,43032,96252
1819,20220913T04Z,44896,98555
1820,20220913T03Z,45903,98502
1821,20220913T02Z,46754,103015
1822,20220913T01Z,46841,107798
1824,20220912T23Z,45070,126237
1825,20220912T22Z,44062,134864
1826,20220912T21Z,42457,135774
1827,20220912T20Z,41450,138759
1828,20220912T19Z,40628,137558
1829,20220912T18Z,40091,128274
1830,20220912T17Z,38557,116678
1831,20220912T16Z,36474,115235
1832,20220912T15Z,34628,118107
1833,20220912T14Z,32222,116295
1834,20220912T13Z,31130,105481
1835,20220912T12Z,31178,100175
1836,20220912T11Z,31888,101902
1837,20220912T10Z,32755,108532
1838,20220912T09Z,33722,109223
1839,20220912T08Z,35388,114395
1840,20220912T07Z,37765,111932
1841,20220912T06Z,40644,102605
1842,20220912T05Z,42572,102879
1843,20220912T04Z,44080,103054
1844,20220912T03Z,44833,107285
1845,20220912T02Z,45193,110288
1846,20220912T01Z,44898,111635
1848,20220911T23Z,43351,126770
1849,20220911T22Z,41185,133985
1850,20220911T21Z,39160,134300
1851,20220911T20Z,37258,135318
1852,20220911T19Z,35373,130219
1853,20220911T18Z,34364,120009
1854,20220911T17Z,33360,113993
1855,20220911T16Z,32136,103968
1856,20220911T15Z,30947,97301
1857,20220911T14Z,30211,91101
1858,20220911T13Z,30382,86673
1859,20220911T12Z,30630,82333
1860,20220911T11Z,31215,82602
1861,20220911T10Z,32416,87208
1862,20220911T09Z,33873,95344
1863,20220911T08Z,35366,106638
1864,20220911T07Z,37423,107020
1865,20220911T06Z,39290,104942
1866,20220911T05Z,40443,108448
1867,20220911T04Z,41231,110876
1868,20220911T03Z,41118,111630
1869,20220911T02Z,40989,115672
1870,20220911T01Z,40799,121174
1872,20220910T23Z,40127,125988
1873,20220910T22Z,39444,131177
1874,20220910T21Z,39011,132587
1875,20220910T20Z,38307,134289
1876,20220910T19Z,37629,129659
1877,20220910T18Z,36920,122350
1878,20220910T17Z,35933,117221
1879,20220910T16Z,33964,111014
1880,20220910T15Z,33258,105368
1881,20220910T14Z,32476,104068
1882,20220910T13Z,32217,99647
1883,20220910T12Z,32493,103499
1884,20220910T11Z,33137,104942
1885,20220910T10Z,34597,113091
1886,20220910T09Z,36051,119732
1887,20220910T08Z,38367,111563
1888,20220910T07Z,41294,115550
1889,20220910T06Z,43920,112440
1890,20220910T05Z,46191,111386
1891,20220910T04Z,48157,110052
1892,20220910T03Z,49439,110826
1893,20220910T02Z,50833,115648
1894,20220910T01Z,52036,119577
1896,20220909T23Z,53556,140708
1897,20220909T22Z,53427,152249
1898,20220909T21Z,51507,161916
1899,20220909T20Z,49093,170497
1900,20220909T19Z,47413,168190
1901,20220909T18Z,45952,161748
1902,20220909T17Z,44013,153403
1903,20220909T16Z,42025,156107
1904,20220909T15Z,40263,161269
1905,20220909T14Z,38424,158424
1906,20220909T13Z,37602,148078
1907,20220909T12Z,37903,139131
1908,20220909T11Z,38414,138652
1909,20220909T10Z,39821,139465
1910,20220909T09Z,41889,141273
1911,20220909T08Z,44447,145161
1912,20220909T07Z,48274,140120
1913,20220909T06Z,51944,135500
1914,20220909T05Z,54600,135189
1915,20220909T04Z,56336,136664
1916,20220909T03Z,57699,135731
1917,20220909T02Z,59107,139753
1918,20220909T01Z,59813,146242
1920,20220908T23Z,57517,171676
1921,20220908T22Z,55055,188201
1922,20220908T21Z,51936,201695
1923,20220908T20Z,49555,207671
1924,20220908T19Z,47246,206275
1925,20220908T18Z,45719,198086
1926,20220908T17Z,44102,192653
1927,20220908T16Z,41961,190467
1928,20220908T15Z,40016,176071
1929,20220908T14Z,37723,160990
1930,20220908T13Z,36653,152134
1931,20220908T12Z,36996,137432
1932,20220908T11Z,38110,136860
1933,20220908T10Z,39323,137930
1934,20220908T09Z,41497,142428
1935,20220908T08Z,44034,147622
1936,20220908T07Z,47781,140867
1937,20220908T06Z,51733,131601
1938,20220908T05Z,54179,128770
1939,20220908T04Z,56158,132462
1940,20220908T03Z,58484,134752
1941,20220908T02Z,60714,133459
1942,20220908T01Z,61445,144518
1944,20220907T23Z,60154,178895
1945,20220907T22Z,57831,193661
1946,20220907T21Z,55338,201692
1947,20220907T20Z,52531,202608
1948,20220907T19Z,50482,197137
1949,20220907T18Z,48576,191906
1950,20220907T17Z,45773,181918
1951,20220907T16Z,42471,173493
1952,20220907T15Z,39951,159747
1953,20220907T14Z,37888,148777
1954,20220907T13Z,37219,142813
1955,20220907T12Z,37670,132436
1956,20220907T11Z,38852,131080
1957,20220907T10Z,40330,133481
1958,20220907T09Z,42425,134736
1959,20220907T08Z,45062,136030
1960,20220907T07Z,49014,135053
1961,20220907T06Z,52847,130816
1962,20220907T05Z,55057,131247
1963,20220907T04Z,57076,132974
1964,20220907T03Z,58680,138058
1965,20220907T02Z,61951,145229
1966,20220907T01Z,63622,153087
1968,20220906T23Z,61626,186852
1969,20220906T22Z,59487,199799
1970,20220906T21Z,56631,206934
1971,20220906T20Z,53753,208189
1972,20220906T19Z,50446,201675
1973,20220906T18Z,48438,197244
1974,20220906T17Z,46150,188301
1975,20220906T16Z,42086,179386
1976,20220906T15Z,39316,167586
1977,20220906T14Z,37192,159686
1978,20220906T13Z,36364,150406
1979,20220906T12Z,36769,142513
1980,20220906T11Z,37766,133819
1981,20220906T10Z,39248,135168
1982,20220906T09Z,40923,139308
1983,20220906T08Z,43365,136737
1984,20220906T07Z,47382,139136
1985,20220906T06Z,51548,135261
1986,20220906T05Z,54227,134950
1987,20220906T04Z,56601,138388
1988,20220906T03Z,58953,141153
1989,20220906T02Z,60026,145247
1990,20220906T01Z,59207,150481
1992,20220905T23Z,55849,181340
1993,20220905T22Z,53240,196097
1994,20220905T21Z,50300,200321
1995,20220905T20Z,47143,204435
1996,20220905T19Z,44387,199185
1997,20220905T18Z,41350,179307
1998,20220905T17Z,39371,162189
1999,20220905T16Z,36475,150212
2000,20220905T15Z,34435,139988
2001,20220905T14Z,33762,125888
2002,20220905T13Z,33945,113572
2003,20220905T12Z,34517,101657
2004,20220905T11Z,35497,99995
2005,20220905T10Z,36829,96145
2006,20220905T09Z,38879,108168
2007,20220905T08Z,41052,116581
2008,20220905T07Z,44531,118658
2009,20220905T06Z,47830,117897
2010,20220905T05Z,50229,119688
2011,20220905T04Z,52216,118742
2012,20220905T03Z,53705,122251
2013,20220905T02Z,54320,127568
2014,20220905T01Z,53765,130534
2016,20220904T23Z,51208,149358
2017,20220904T22Z,49705,158352
2018,20220904T21Z,47791,168523
2019,20220904T20Z,45435,178114
2020,20220904T19Z,43022,176703
2021,20220904T18Z,40266,154643
2022,20220904T17Z,37282,136634
2023,20220904T16Z,34431,129088
2024,20220904T15Z,33069,122325
2025,20220904T14Z,32644,118458
2026,20220904T13Z,32979,113686
2027,20220904T12Z,33772,108678
2028,20220904T11Z,34765,102895
2029,20220904T10Z,36357,97453
2030,20220904T09Z,38248,99658
2031,20220904T08Z,40506,105821
2032,20220904T07Z,43593,113007
2033,20220904T06Z,46857,113706
2034,20220904T05Z,49634,115770
2035,20220904T04Z,51527,120009
2036,20220904T03Z,53186,125628
2037,20220904T02Z,53920,132866
2038,20220904T01Z,53201,137598
2040,20220903T23Z,51524,157163
2041,20220903T22Z,49811,163834
2042,20220903T21Z,47396,170458
2043,20220903T20Z,44979,171558
2044,20220903T19Z,42015,168948
2045,20220903T18Z,39352,149595
2046,20220903T17Z,37733,139985
2047,20220903T16Z,35313,132532
2048,20220903T15Z,33618,127358
2049,20220903T14Z,32493,118198
2050,20220903T13Z,32924,108577
2051,20220903T12Z,33557,101355
2052,20220903T11Z,34511,89235
2053,20220903T10Z,36206,84935
2054,20220903T09Z,38199,96882
2055,20220903T08Z,40895,113165
2056,20220903T07Z,44336,114020
2057,20220903T06Z,47485,107865
2058,20220903T05Z,50154,109544
2059,20220903T04Z,52465,109550
2060,20220903T03Z,54451,112198
2061,20220903T02Z,56074,118888
2062,20220903T01Z,56123,126985
2064,20220902T23Z,54059,147132
2065,20220902T22Z,51807,154480
2066,20220902T21Z,49364,161052
2067,20220902T20Z,47486,172850
2068,20220902T19Z,45209,168337
2069,20220902T18Z,43286,150209
2070,20220902T17Z,41251,138337
2071,20220902T16Z,38396,136999
2072,20220902T15Z,36477,128593
2073,20220902T14Z,34639,120924
2074,20220902T13Z,33826,114379
2075,20220902T12Z,34164,111150
2076,20220902T11Z,35154,108526
2077,20220902T10Z,36639,105410
2078,20220902T09Z,38600,105947
2079,20220902T08Z,40748,112867
2080,20220902T07Z,44509,119209
2081,20220902T06Z,48662,114202
2082,20220902T05Z,51866,111990
2083,20220902T04Z,54488,115278
2084,20220902T03Z,56554,119306
2085,20220902T02Z,58020,123896
2086,20220902T01Z,57966,129476
2088,20220901T23Z,54214,153717
2089,20220901T22Z,51398,169868
2090,20220901T21Z,48535,186040
2091,20220901T20Z,45656,191728
2092,20220901T19Z,42960,182438
2093,20220901T18Z,40877,169592
2094,20220901T17Z,39097,162544
2095,20220901T16Z,37126,153573
2096,20220901T15Z,35576,139572
2097,20220901T14Z,33724,123167
2098,20220901T13Z,33025,117371
2099,20220901T12Z,33107,111070
2100,20220901T11Z,33859,102963
2101,20220901T10Z,35261,105679
2102,20220901T09Z,37162,110742
2103,20220901T08Z,39672,114842
2104,20220901T07Z,43188,120236
2105,20220901T06Z,47202,115143
2106,20220901T05Z,50512,115149
2107,20220901T04Z,52859,116163
2108,20220901T03Z,54612,115730
2109,20220901T02Z,55656,117873
2110,20220901T01Z,55155,121674
2112,20220831T23Z,51062,147737
2113,20220831T22Z,47693,163083
2114,20220831T21Z,44517,177117
2115,20220831T20Z,41838,181357
2116,20220831T19Z,40180,174175
2117,20220831T18Z,39315,155439
2118,20220831T17Z,38144,139564
2119,20220831T16Z,35546,127448
2120,20220831T15Z,33562,113606
2121,20220831T14Z,31899,101630
2122,20220831T13Z,31119,90649
2123,20220831T12Z,31048,82640
2124,20220831T11Z,31511,81331
2125,20220831T10Z,32491,85294
2126,20220831T09Z,34033,92489
2127,20220831T08Z,36343,98460
2128,20220831T07Z,40043,105921
2129,20220831T06Z,43124,106104
2130,20220831T05Z,46447,105173
2131,20220831T04Z,48786,105814
2132,20220831T03Z,50611,106825
2133,20220831T02Z,51384,107859
2134,20220831T01Z,50672,111640
2136,20220830T23Z,47140,133820
2137,20220830T22Z,44579,148292
2138,20220830T21Z,41934,164499
2139,20220830T20Z,39813,166046
2140,20220830T19Z,38439,153348
2141,20220830T18Z,37861,132575
2142,20220830T17Z,37001,119296
2143,20220830T16Z,34392,108111
2144,20220830T15Z,32381,97301
2145,20220830T14Z,30568,88483
2146,20220830T13Z,29993,80350
2147,20220830T12Z,29795,76305
2148,20220830T11Z,30041,77884
2149,20220830T10Z,30962,83324
2150,20220830T09Z,32435,87963
2151,20220830T08Z,34379,96329
2152,20220830T07Z,37558,102325
2153,20220830T06Z,40886,100089
2154,20220830T05Z,43547,102732
2155,20220830T04Z,45417,102093
2156,20220830T03Z,46841,101654
2157,20220830T02Z,47450,104259
2158,20220830T01Z,46488,107465
2160,20220829T23Z,42818,124409
2161,20220829T22Z,40809,133927
2162,20220829T21Z,38792,142971
2163,20220829T20Z,37133,147909
2164,20220829T19Z,36276,133541
2165,20220829T18Z,36098,106246
2166,20220829T17Z,35328,95285
2167,20220829T16Z,33559,89194
2168,20220829T15Z,31752,81606
2169,20220829T14Z,29713,75666
2170,20220829T13Z,28500,68669
2171,20220829T12Z,28417,65445
2172,20220829T11Z,28520,68430
2173,20220829T10Z,29330,75577
2174,20220829T09Z,30626,79810
2175,20220829T08Z,32282,90779
2176,20220829T07Z,35014,97641
2177,20220829T06Z,37730,94221
2178,20220829T05Z,39944,92639
2179,20220829T04Z,41244,94670
2180,20220829T03Z,42108,92728
2181,20220829T02Z,41611,94104
2182,20220829T01Z,40198,100019
2184,20220828T23Z,36416,111182
2185,20220828T22Z,34618,115999
2186,20220828T21Z,32983,121980
2187,20220828T20Z,31766,126556
2188,20220828T19Z,30998,113725
2189,20220828T18Z,30256,91084
2190,20220828T17Z,30084,74269
2191,20220828T16Z,28702,65760
2192,20220828T15Z,28101,56781
2193,20220828T14Z,27860,52015
2194,20220828T13Z,28212,47749
2195,20220828T12Z,28749,45071
2196,20220828T11Z,29670,45279
2197,20220828T10Z,30630,44715
2198,20220828T09Z,31981,54071
2199,20220828T08Z,33609,70642
2200,20220828T07Z,36139,86544
2201,20220828T06Z,38497,86765
2202,20220828T05Z,40695,86932
2203,20220828T04Z,42298,89664
2204,20220828T03Z,43793,93746
2205,20220828T02Z,44333,96898
2206,20220828T01Z,43459,102022
2208,20220827T23Z,39641,112336
2209,20220827T22Z,38032,116089
2210,20220827T21Z,36930,119761
2211,20220827T20Z,35441,121182
2212,20220827T19Z,34822,111182
2213,20220827T18Z,33812,92568
2214,20220827T17Z,32952,78508
2215,20220827T16Z,31382,69295
2216,20220827T15Z,30069,57367
2217,20220827T14Z,29482,56471
2218,20220827T13Z,29689,58473
2219,20220827T12Z,30088,57660
2220,20220827T11Z,30868,59175
2221,20220827T10Z,32177,58540
2222,20220827T09Z,33948,63970
2223,20220827T08Z,35883,77887
2224,20220827T07Z,38901,90162
2225,20220827T06Z,41777,91313
2226,20220827T05Z,44380,90247
2227,20220827T04Z,46372,93034
2228,20220827T03Z,48386,97392
2229,20220827T02Z,49524,102771
2230,20220827T01Z,49255,107067
2232,20220826T23Z,46196,121787
2233,20220826T22Z,44021,128010
2234,20220826T21Z,42202,135119
2235,20220826T20Z,40523,139190
2236,20220826T19Z,39111,129731
2237,20220826T18Z,37727,108808
2238,20220826T17Z,37010,101114
2239,20220826T16Z,35034,96150
2240,20220826T15Z,33148,89371
2241,20220826T14Z,31492,83567
2242,20220826T13Z,30612,84219
2243,20220826T12Z,30612,82757
2244,20220826T11Z,31261,80749
2245,20220826T10Z,32288,77493
2246,20220826T09Z,34195,84532
2247,20220826T08Z,36433,91049
2248,20220826T07Z,39887,100218
2249,20220826T06Z,43289,100393
2250,20220826T05Z,45973,98227
2251,20220826T04Z,47980,97878
2252,20220826T03Z,49702,98716
2253,20220826T02Z,50672,98934
2254,20220826T01Z,50443,104133
2256,20220825T23Z,47328,120572
2257,20220825T22Z,45081,129847
2258,20220825T21Z,43025,137661
2259,20220825T20Z,41064,142970
2260,20220825T19Z,39607,134486
2261,20220825T18Z,38533,118852
2262,20220825T17Z,37011,109763
2263,20220825T16Z,35232,102633
2264,20220825T15Z,33405,98561
2265,20220825T14Z,31858,91437
2266,20220825T13Z,31004,87082
2267,20220825T12Z,31051,83813
2268,20220825T11Z,31622,81826
2269,20220825T10Z,32944,85660
2270,20220825T09Z,34525,86012
2271,20220825T08Z,36817,96372
2272,20220825T07Z,39904,103667
2273,20220825T06Z,43389,100601
2274,20220825T05Z,46367,99961
2275,20220825T04Z,48160,102021
2276,20220825T03Z,50171,101780
2277,20220825T02Z,51167,108507
2278,20220825T01Z,50938,111612
2280,20220824T23Z,47603,133336
2281,20220824T22Z,45420,143678
2282,20220824T21Z,43054,148510
2283,20220824T20Z,41298,158386
2284,20220824T19Z,39628,149393
2285,20220824T18Z,38258,131515
2286,20220824T17Z,37157,123112
2287,20220824T16Z,35579,109892
2288,20220824T15Z,33946,96935
2289,20220824T14Z,32152,91184
2290,20220824T13Z,31162,87071
2291,20220824T12Z,31343,85526
2292,20220824T11Z,31942,85271
2293,20220824T10Z,33133,86291
2294,20220824T09Z,34717,89114
2295,20220824T08Z,37051,99788
2296,20220824T07Z,40442,105070
2297,20220824T06Z,44174,102239
2298,20220824T05Z,47100,103831
2299,20220824T04Z,49143,107335
2300,20220824T03Z,51037,108608
2301,20220824T02Z,51774,112439
2302,20220824T01Z,51364,114037
2304,20220823T23Z,46896,134013
2305,20220823T22Z,44199,143524
2306,20220823T21Z,41646,151314
2307,20220823T20Z,39356,157124
2308,20220823T19Z,38157,147275
2309,20220823T18Z,37255,126856
2310,20220823T17Z,36730,116245
2311,20220823T16Z,35005,104456
2312,20220823T15Z,32955,94865
2313,20220823T14Z,31038,88475
2314,20220823T13Z,30012,85932
2315,20220823T12Z,29885,82154
2316,20220823T11Z,30634,83510
2317,20220823T10Z,31953,84425
2318,20220823T09Z,33756,85776
2319,20220823T08Z,36012,92295
2320,20220823T07Z,39416,93999
2321,20220823T06Z,42818,90832
2322,20220823T05Z,45353,89568
2323,20220823T04Z,47315,90291
2324,20220823T03Z,48998,92761
2325,20220823T02Z,49316,94686
2326,20220823T01Z,48251,100695
2328,20220822T23Z,43622,121215
2329,20220822T22Z,41232,125783
2330,20220822T21Z,39222,129548
2331,20220822T20Z,37862,135220
2332,20220822T19Z,37562,122110
2333,20220822T18Z,36976,102866
2334,20220822T17Z,35943,89261
2335,20220822T16Z,34768,79490
2336,20220822T15Z,32672,71331
2337,20220822T14Z,30204,68582
2338,20220822T13Z,29136,67961
2339,20220822T12Z,28915,70135
2340,20220822T11Z,29287,74323
2341,20220822T10Z,30246,75685
2342,20220822T09Z,31603,77393
2343,20220822T08Z,33633,88060
2344,20220822T07Z,36411,91752
2345,20220822T06Z,39509,88760
2346,20220822T05Z,41556,89126
2347,20220822T04Z,43190,88622
2348,20220822T03Z,44307,87434
2349,20220822T02Z,43930,91300
2350,20220822T01Z,42309,92932
2352,20220821T23Z,38162,109368
2353,20220821T22Z,36448,115923
2354,20220821T21Z,34726,116602
2355,20220821T20Z,33917,119608
2356,20220821T19Z,33345,103770
2357,20220821T18Z,32383,81062
2358,20220821T17Z,31305,64572
2359,20220821T16Z,30023,55083
2360,20220821T15Z,29044,50487
2361,20220821T14Z,28709,49186
2362,20220821T13Z,28926,47583
2363,20220821T12Z,29438,53615
2364,20220821T11Z,30362,57341
2365,20220821T10Z,31696,56759
2366,20220821T09Z,33365,60401
2367,20220821T08Z,35441,75473
2368,20220821T07Z,38203,85579
2369,20220821T06Z,41002,88676
2370,20220821T05Z,43312,89139
2371,20220821T04Z,45226,91438
2372,20220821T03Z,46794,95501
2373,20220821T02Z,46933,100500
2374,20220821T01Z,45994,103279
2376,20220820T23Z,42133,118741
2377,20220820T22Z,40218,121519
2378,20220820T21Z,38242,127685
2379,20220820T20Z,36524,131559
2380,20220820T19Z,35617,120695
2381,20220820T18Z,34909,104251
2382,20220820T17Z,33853,91006
2383,20220820T16Z,31985,83436
2384,20220820T15Z,30623,76366
2385,20220820T14Z,30129,73397
2386,20220820T13Z,30073,69270
2387,20220820T12Z,30494,64641
2388,20220820T11Z,31503,66313
2389,20220820T10Z,33037,70274
2390,20220820T09Z,34976,75322
2391,20220820T08Z,36918,86449
2392,20220820T07Z,39893,94629
2393,20220820T06Z,42977,94783
2394,20220820T05Z,45445,93062
2395,20220820T04Z,47395,90971
2396,20220820T03Z,49428,95290
2397,20220820T02Z,50516,101894
2398,20220820T01Z,50012,108401
2400,20220819T23Z,46586,119436
2401,20220819T22Z,44349,127334
2402,20220819T21Z,42176,131252
2403,20220819T20Z,39926,135226
2404,20220819T19Z,38763,127437
2405,20220819T18Z,37598,112164
2406,20220819T17Z,36957,100549
2407,20220819T16Z,35190,92691
2408,20220819T15Z,33251,88007
2409,20220819T14Z,31380,83805
2410,20220819T13Z,30548,84275
2411,20220819T12Z,30472,79791
2412,20220819T11Z,31286,81194
2413,20220819T10Z,32434,80956
2414,20220819T09Z,34302,86210
2415,20220819T08Z,36563,95439
2416,20220819T07Z,39516,98330
2417,20220819T06Z,43629,95419
2418,20220819T05Z,46094,92301
2419,20220819T04Z,48248,90727
2420,20220819T03Z,50169,91660
2421,20220819T02Z,51125,93358
2422,20220819T01Z,50779,98997
2424,20220818T23Z,47719,121244
2425,20220818T22Z,45518,133653
2426,20220818T21Z,43096,136164
2427,20220818T20Z,41037,138668
2428,20220818T19Z,39620,128815
2429,20220818T18Z,38688,117381
2430,20220818T17Z,37553,107165
2431,20220818T16Z,36010,99555
2432,20220818T15Z,34446,91140
2433,20220818T14Z,32697,86501
2434,20220818T13Z,31862,82658
2435,20220818T12Z,31884,81317
2436,20220818T11Z,32543,83443
2437,20220818T10Z,33735,86785
2438,20220818T09Z,35626,89120
2439,20220818T08Z,37984,96936
2440,20220818T07Z,41186,104778
2441,20220818T06Z,44733,102078
2442,20220818T05Z,47320,99735
2443,20220818T04Z,49270,99566
2444,20220818T03Z,50798,101403
2445,20220818T02Z,51731,103253
2446,20220818T01Z,51397,107866
2448,20220817T23Z,50174,132433
2449,20220817T22Z,48010,143573
2450,20220817T21Z,46059,152410
2451,20220817T20Z,44424,156973
2452,20220817T19Z,42774,147010
2453,20220817T18Z,40848,133026
2454,20220817T17Z,39647,128196
2455,20220817T16Z,37507,127274
2456,20220817T15Z,35401,120430
2457,20220817T14Z,33847,111763
2458,20220817T13Z,33091,103432
2459,20220817T12Z,33146,103847
2460,20220817T11Z,33749,101596
2461,20220817T10Z,35075,97819
2462,20220817T09Z,37156,103226
2463,20220817T08Z,39328,112691
2464,20220817T07Z,42899,117826
2465,20220817T06Z,46975,117153
2466,20220817T05Z,50101,118516
2467,20220817T04Z,52403,119263
2468,20220817T03Z,54218,119665
2469,20220817T02Z,55436,123339
2470,20220817T01Z,54779,128295
2472,20220816T23Z,51200,155253
2473,20220816T22Z,48330,171258
2474,20220816T21Z,45012,184598
2475,20220816T20Z,42492,188705
2476,20220816T19Z,40279,177121
2477,20220816T18Z,38520,163039
2478,20220816T17Z,37299,150861
2479,20220816T16Z,35212,136097
2480,20220816T15Z,33434,124999
2481,20220816T14Z,31787,105486
2482,20220816T13Z,31510,94142
2483,20220816T12Z,31666,91090
2484,20220816T11Z,32488,89061
2485,20220816T10Z,33484,88209
2486,20220816T09Z,35180,90857
2487,20220816T08Z,37453,98993
2488,20220816T07Z,40833,110103
2489,20220816T06Z,44952,109024
2490,20220816T05Z,47958,112048
2491,20220816T04Z,50273,112821
2492,20220816T03Z,52362,114778
2493,20220816T02Z,53164,114282
2494,20220816T01Z,52494,117725
2496,20220815T23Z,48493,135191
2497,20220815T22Z,45788,148899
2498,20220815T21Z,43240,157973
2499,20220815T20Z,40693,163173
2500,20220815T19Z,38893,154404
2501,20220815T18Z,37630,139594
2502,20220815T17Z,36537,130214
2503,20220815T16Z,34512,117536
2504,20220815T15Z,32620,104088
2505,20220815T14Z,30799,93360
2506,20220815T13Z,30116,86615
2507,20220815T12Z,30195,83093
2508,20220815T11Z,30609,81349
2509,20220815T10Z,31540,81513
2510,20220815T09Z,33281,85774
2511,20220815T08Z,35516,92115
2512,20220815T07Z,38603,100965
2513,20220815T06Z,41845,98175
2514,20220815T05Z,44526,97068
2515,20220815T04Z,46594,98666
2516,20220815T03Z,47978,97731
2517,20220815T02Z,47758,99092
2518,20220815T01Z,46055,103349
2520,20220814T23Z,42068,117283
2521,20220814T22Z,39018,125067
2522,20220814T21Z,36452,132622
2523,20220814T20Z,34534,134147
2524,20220814T19Z,32919,123368
2525,20220814T18Z,31674,104019
2526,20220814T17Z,31058,96941
2527,20220814T16Z,29885,92290
2528,20220814T15Z,28384,82975
2529,20220814T14Z,28456,66859
2530,20220814T13Z,28760,59721
2531,20220814T12Z,29486,59142
2532,20220814T11Z,30288,59722
2533,20220814T10Z,31863,59774
2534,20220814T09Z,33773,70609
2535,20220814T08Z,35799,82622
2536,20220814T07Z,38525,84676
2537,20220814T06Z,41401,87109
2538,20220814T05Z,43683,87997
2539,20220814T04Z,45605,91175
2540,20220814T03Z,47210,91312
2541,20220814T02Z,47085,97857
2542,20220814T01Z,45977,105383
2544,20220813T23Z,42642,115376
2545,20220813T22Z,40406,123293
2546,20220813T21Z,37968,129211
2547,20220813T20Z,36204,131926
2548,20220813T19Z,35011,124729
2549,20220813T18Z,33886,109937
2550,20220813T17Z,33218,101843
2551,20220813T16Z,31075,98779
2552,20220813T15Z,29921,88935
2553,20220813T14Z,29780,78752
2554,20220813T13Z,29728,70580
2555,20220813T12Z,30205,69948
2556,20220813T11Z,31270,72845
2557,20220813T10Z,32703,73711
2558,20220813T09Z,34575,80257
2559,20220813T08Z,36635,83667
2560,20220813T07Z,39539,92821
2561,20220813T06Z,42516,92562
2562,20220813T05Z,44953,91623
2563,20220813T04Z,46957,92596
2564,20220813T03Z,48540,95716
2565,20220813T02Z,49408,99934
2566,20220813T01Z,48983,106800
2568,20220812T23Z,45739,119637
2569,20220812T22Z,43622,128028
2570,20220812T21Z,41359,133484
2571,20220812T20Z,39084,134819
2572,20220812T19Z,37994,126711
2573,20220812T18Z,37147,116352
2574,20220812T17Z,36050,110123
2575,20220812T16Z,34678,100107
2576,20220812T15Z,32867,96398
2577,20220812T14Z,31452,90145
2578,20220812T13Z,30612,85912
2579,20220812T12Z,30761,76010
2580,20220812T11Z,31442,78067
2581,20220812T10Z,32540,78984
2582,20220812T09Z,34241,78067
2583,20220812T08Z,36592,86751
2584,20220812T07Z,39567,98792
2585,20220812T06Z,43069,96910
2586,20220812T05Z,45615,95298
2587,20220812T04Z,47529,96459
2588,20220812T03Z,49363,98056
2589,20220812T02Z,50191,101197
2590,20220812T01Z,49769,107742
2592,20220811T23Z,46877,123028
2593,20220811T22Z,44487,130201
2594,20220811T21Z,42396,138323
2595,20220811T20Z,40519,139178
2596,20220811T19Z,39165,128267
2597,20220811T18Z,38462,117496
2598,20220811T17Z,37000,111254
2599,20220811T16Z,34724,111079
2600,20220811T15Z,32901,99443
2601,20220811T14Z,31504,89898
2602,20220811T13Z,31076,86267
2603,20220811T12Z,31251,83244
2604,20220811T11Z,31984,83603
2605,20220811T10Z,33223,91536
2606,20220811T09Z,34696,89885
2607,20220811T08Z,37115,95990
2608,20220811T07Z,40537,102851
2609,20220811T06Z,43802,102323
2610,20220811T05Z,46334,101744
2611,20220811T04Z,48237,102765
2612,20220811T03Z,49793,104204
2613,20220811T02Z,50330,107386
2614,20220811T01Z,49789,112885
2616,20220810T23Z,46850,132161
2617,20220810T22Z,44612,137334
2618,20220810T21Z,42644,144382
2619,20220810T20Z,41134,145120
2620,20220810T19Z,39827,133504
2621,20220810T18Z,38680,121210
2622,20220810T17Z,37631,117550
2623,20220810T16Z,35506,105728
2624,20220810T15Z,33750,99929
2625,20220810T14Z,32244,89040
2626,20220810T13Z,31380,84813
2627,20220810T12Z,31200,83838
2628,20220810T11Z,31996,84724
2629,20220810T10Z,33324,87687
2630,20220810T09Z,34990,91269
