05/03/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,3294,3223,3189,3195,3221,3207,3207,3211,3227,3270,3300,3342,3359,3398,3419,3441,3455,3504,3532,3579,3604,3628,3668,3737,3779,3805,3825,3871,3856,3842,3830,3873,3888,3888,3839,3806,3791,3755,3742,3726,3733,3749,3793,3791,3779,3811,3855,3892,3887,3883,3867,3906,3910,3902,3897,3885,3874,3882,3872,3875,3879,3905,3928,3936,3917,3933,3930,3896,3874,3854,3838,3815,3847,3870,3865,3858,3865,3881,3913,3999,4099,4245,4446,4715,5024,5406,5836,6290,6756,7297,7842,8346,8894,9430,10006,10534,11039,11567,12011,12455,12861,13189,13503,13779,14025,14269,14427,14606,14752,14974,15082,15273,15376,15463,15579,15487,15397,15393,15369,15395,15351,15405,15339,15283,15489,15420,15349,15374,15383,15382,15246,15221,15289,15393,15393,15402,15402,15363,15366,15307,15232,15199,15234,15111,15158,15263,15270,15263,15251,15225,15236,15285,15186,14958,14910,14902,15054,14979,14901,14714,14964,14761,15027,14841,14889,14798,14754,14746,14758,14690,14845,14496,14338,14154,14337,14362,14271,14105,13835,13583,13429,13180,12716,12172,11589,10980,10353,9756,9084,8417,7794,7167,6573,6082,5628,5184,4800,4492,4230,3944,3779,3677,3613,3507,3423,3412,3422,3451,3496,3534,3514,3502,3550,3625,3696,3745,3776,3806,3809,3807,3792,3769,3747,3688,3633,3629,3624,3635,3628,3623,3630,3613,3577,3573,3641,3705,3725,3731,3720,3686,3625,3568,3533,3583,3611,3571,3498,3482,3483,3480,3443,3398,3376,3369,3351,3372,3369,3361,3344,3350,3387,3391,3410,3402,3374,3360,3367,3378,3342,3372,3350,3374,3385,3390,3418,3417,3436,3437,3448,3469,3511,3535,3558,3599,3633,3631,3654,3643,
Natural gas,11672,11612,11456,11399,11365,11393,11405,11413,11418,11522,11491,11385,11188,11048,11058,11083,10974,10857,10697,10558,10452,10300,10252,10258,10234,10391,10277,10344,10355,10303,10314,10323,10311,10162,10030,10083,10134,9962,9921,9896,9795,9710,9746,9779,9772,9670,9622,9772,9848,9787,9728,9701,9690,9693,9689,9705,9694,9739,9742,9723,9702,9698,9608,9611,9647,9641,9643,9702,9732,9739,9726,9735,9820,10028,10024,9994,10104,10149,10132,9967,9930,9963,9909,9699,9150,8619,8115,7928,7619,7526,7330,6940,6433,6224,6072,6025,6124,5326,4426,3868,3558,3369,3487,3725,3854,3994,4080,4106,4254,4323,4384,4390,4547,4649,4739,4791,4697,4696,4630,4578,4534,4533,4459,4346,4399,4277,4226,4321,4382,4428,4278,4195,4222,4152,4066,4067,4102,4066,4070,4023,3982,3966,4004,4011,4027,4017,4071,3928,3799,3786,3874,3863,3803,3617,3661,3675,3670,3897,3845,3807,3936,3890,3916,3822,3845,3846,3986,4099,4374,4330,4379,4128,3863,3936,4156,4586,4986,5184,5167,5408,5713,5910,5918,5943,5936,6223,6704,7218,7591,7774,7929,8064,8170,8079,8057,8147,8162,8183,8231,8252,8266,8345,8423,8457,8504,8614,8944,8996,9094,9194,9227,9080,8973,9084,9046,8970,8994,8930,9025,9038,8934,8829,8793,8773,8829,8892,8917,8931,8996,9109,9212,9283,9253,9309,9339,9279,9279,9264,9306,9301,9341,9372,9321,9327,9326,9265,9364,9376,9374,9407,9397,9431,9506,9547,9471,9460,9467,9466,9448,9552,9757,9887,9870,9854,9867,9994,10093,10122,10145,10180,10165,10154,10161,10153,10117,10099,10061,10068,10054,10069,10045,10024,9963,9957,9980,9941,9833,9744
Large hydro,766,696,660,693,635,589,583,567,564,664,602,629,572,528,596,668,550,496,494,486,467,462,457,450,399,436,365,357,370,328,363,310,293,299,300,318,335,380,406,410,413,406,411,411,409,430,426,437,502,606,664,678,668,651,643,644,641,665,669,690,724,905,969,966,968,977,974,979,984,981,996,1009,1038,1158,1245,1281,1307,1310,1298,1305,1306,1304,1295,1281,1164,1059,901,834,841,773,755,810,819,818,758,737,713,572,547,559,612,562,466,460,456,454,461,457,457,598,670,679,678,648,638,643,644,645,640,639,632,572,553,572,548,470,445,450,447,446,446,445,445,425,423,434,424,418,414,410,410,409,412,423,421,421,420,435,433,420,416,417,416,418,419,422,243,113,80,107,96,85,73,78,83,86,82,81,76,306,422,432,431,432,437,428,428,434,487,531,554,616,674,700,714,708,715,719,738,783,798,907,1213,1727,1938,1989,2044,2057,2083,2101,2120,2192,2288,2342,2375,2381,2499,2535,2558,2586,2594,2599,2581,2557,2543,2493,2414,2086,1961,1935,1936,1936,1946,1929,1938,1929,1943,1958,1961,1840,1759,1761,1762,1761,1756,1765,1769,1767,1761,1766,1797,2003,2065,2086,2151,2031,1951,1949,1896,1887,1886,1849,1808,1750,1762,1772,1784,1716,1643,1640,1266,1216,1157,1133,1104,1006,983,993,990,966,961,956,942,923,920,917,854,762,689,670,662,655,644,653,647,643,644,644
Imports,6062,5796,5824,5781,5879,5752,5848,5663,5568,5526,5516,5474,5611,5491,5472,5542,5698,5858,6005,6160,6250,6315,6271,6305,6307,6346,6450,6329,6304,6356,6263,6188,6164,6251,6406,6355,6455,6457,6430,6455,6508,6568,6483,6445,6439,6472,6481,6347,6250,6138,6043,6025,6144,6211,6213,6293,6332,6215,6213,6212,6233,6044,5965,6001,6010,6048,6051,6063,6097,6026,5933,5903,5932,5993,5957,5938,5797,5750,5819,6080,6087,6024,5909,5955,6269,6187,6175,6144,5966,5682,5422,5186,5083,4777,4489,4361,4378,4501,4747,4590,4451,4209,4002,3844,3578,3312,3129,2876,2735,2491,2368,2199,2130,2074,1977,1996,1919,1798,1686,1557,1523,1561,1600,1455,1306,1345,1268,1313,1361,1356,1195,1175,1004,1030,1029,915,1004,1000,1013,1032,1068,1047,1025,1059,903,829,813,646,504,572,616,646,686,796,882,963,1024,1023,1083,1098,1060,1207,1141,1157,1138,1158,1122,1163,1290,1130,1117,1170,1154,1148,1011,881,819,728,688,769,865,1219,1572,1907,2240,2476,2623,2808,3124,3233,3516,3773,4059,4303,4584,4958,5344,5602,5709,5698,5660,5511,5526,5570,5842,6364,6667,6946,7079,7077,7179,7263,7219,7329,7439,7462,7380,7362,7274,7215,7239,7221,7217,7161,7164,7139,7136,7138,7065,6718,6716,6727,6744,6717,6689,6816,6829,6847,6868,6874,6789,6586,6507,6508,6497,6517,6557,6534,6490,6433,6376,6366,6376,6374,6417,6421,6389,6461,6534,6567,6818,6715,6777,6791,6724,6394,6275,6186,6122,6120,6220,6269,6252,6270,6234,6197,6169,6147,6146,6192,6178,6116,6070,6078,6044,6129,6142,6163
Batteries,132,522,695,658,560,614,441,533,493,340,328,359,422,599,554,384,335,326,232,93,43,120,141,43,36,-87,-73,-55,-89,-116,-93,-100,-61,-50,-26,-65,-142,-38,-32,-36,-26,-27,-10,-7,2,50,83,70,71,145,199,186,89,62,67,52,62,112,126,151,144,322,386,379,382,351,371,396,432,546,662,729,658,520,535,568,607,623,556,406,327,243,231,170,215,452,560,536,514,390,362,394,348,289,192,7,-248,30,170,311,260,197,40,-215,-324,-463,-539,-579,-686,-774,-872,-970,-1131,-1237,-1347,-1401,-1278,-1294,-1220,-1184,-1168,-1185,-1116,-975,-1112,-1000,-947,-1035,-1125,-1163,-910,-868,-889,-888,-831,-810,-875,-846,-859,-826,-794,-776,-846,-730,-695,-695,-698,-551,-408,-398,-472,-480,-423,-350,-465,-491,-390,-201,-115,-85,-239,-79,-68,71,54,68,87,34,-146,-215,-395,-107,179,300,226,40,-14,57,283,288,144,-94,-13,85,312,466,554,512,584,913,1249,1478,1603,1438,1480,1431,1492,1579,1770,2071,2345,2523,2523,2514,2344,1877,1383,1039,847,715,598,594,592,432,387,407,422,520,568,597,629,667,652,648,638,630,587,514,503,665,584,530,556,499,437,355,343,323,284,272,310,292,256,236,164,162,139,150,175,190,210,200,149,255,279,276,268,262,268,165,227,269,253,245,299,542,530,528,531,445,323,219,161,127,119,115,127,238,238,145,104,100,81,3,-66,-116,-118,-111
Nuclear,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1128,1128,1128,1128,1129,1129,1129,1129,1129,1129,1129,1130,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1127,1128,1128,1129,1128,1129,1129,1128,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1130,1129,1129,1129,1130,1129,1129,1129,1129,1129,1130,1129,1129,1129,1128,1129,1128,1129,1129,1129,1129,1130,1129,1129,1129,1129,1128,1129,1130,1130,1129,1129,1131,1130,1130,1130,1130,1131,1131,1130,1130,1130,1130,1130,1130,1131,1131,1130,1131,1130,1130,1129,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1129,1130,1130,1129,1130,1129,1129,1129,1130,1129,1129,1129,1130,1130,1130,1130,1130,1129,1129,1129,1129,1129,1129,1130,1130,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1128,1129,1129,1129,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1129,1128,1128,1128,1128,1128,1128,1129,1128,1129,1129,1128,1128,1129,1129,1128,1129,1128,1129,1129,1128,1143,1162,1194,1201,1211,1214,1196,1200,1212,1224,1234,1243,1256,1269,1276,1281,1283,1286,1286,1286,1284,1284,1284,1286,1288,1288,1287,1289,1290,1291,1290,1291,1292,1293,1293,1293,1291,1291,1291,1290,1290,1290,1290,1291,1290,1290,1290,1291,1291,1292,1291,1290,1291,1292,1290,1291,1291,1291,1291,1291,1292,1292,1291,1292,1293,1301,1312,1323,1333,1342,1352,1362,1372,1383,1393,1403,1412
Coal,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,4,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,5,5,6,5,5,5,4,4,5,5,5,5,5,5,5,4,4,4,5,5,5,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,5,4,4,4,5
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
