05/03/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,3955,3925,3885,3865,3874,3859,3852,3853,3791,3765,3743,3713,3668,3607,3596,3582,3534,3487,3456,3416,3377,3333,3314,3308,3271,3288,3279,3291,3372,3423,3470,3540,3553,3508,3419,3302,3270,3234,3167,3119,3107,3106,3086,3048,3036,3045,3028,3040,3031,2995,3000,2964,2915,2945,2971,2975,2963,2936,2908,2893,2907,2935,2940,2944,2969,2999,3046,3089,3091,3085,3047,3018,2998,2986,3008,3052,3130,3266,3379,3548,3769,3998,4202,4441,4674,4935,5281,5687,6113,6438,6697,6900,7149,7447,7822,8164,8390,8640,8826,9013,9409,9846,10147,10210,10671,10845,10609,10667,11570,11809,11795,11785,11540,11367,11440,11248,11264,11392,11457,11429,11514,11802,11861,11941,12174,12189,11994,11668,11730,11753,11693,11488,11466,11573,11661,11871,12149,12165,12513,12181,11812,11988,12255,12416,12239,12033,12047,12145,12307,12393,12183,12473,12439,12288,12450,12443,12453,12731,12798,12652,12609,12247,12197,12256,12406,12320,11904,11596,11405,11207,11132,10834,10598,10376,10071,10022,9933,10183,10188,10412,10451,10527,10571,10354,9752,9383,9052,8860,8672,8427,8106,7881,7601,7202,6770,6346,6093,6032,5956,5860,5718,5543,5531,5510,5464,5386,5335,5303,5285,5161,5161,5216,5280,5217,5176,5145,5097,5132,5120,4986,4970,4923,4805,4780,4764,4862,4933,4895,4796,4846,4822,4677,4638,4618,4629,4637,4596,4584,4611,4700,4813,4789,4756,4733,4648,4591,4554,4523,4418,4338,4274,4292,4259,4216,4138,4154,4167,4160,4106,4070,4009,3995,3975,3941,3951,3914,3837,3815,3798,3845,3867,3795,3754,3722,3737,3740,3748,3682,3665,3669,3668,3635,3654,3641,3696,3714,3723,3692,
Natural gas,12243,12037,11839,11927,11976,12122,12154,12008,11952,12020,12034,11958,11898,11950,11827,11825,11816,11822,11840,11836,11841,11877,11900,11992,12026,12418,12516,12503,12539,12648,12745,12830,12836,12748,12662,12697,12684,12569,12481,12524,12599,12664,12666,12642,12621,12652,12717,12736,12733,12538,12459,12480,12481,12413,12424,12468,12440,12378,12349,12346,12371,12483,12552,12617,12544,12528,12594,12630,12706,12749,12775,12788,12812,12984,12939,12905,12881,12900,12906,13226,13188,13232,13274,13295,13241,13144,13149,13133,13306,13399,13497,13433,13438,13571,13590,13506,13450,13022,12984,13061,13113,13128,13104,13320,13340,13408,13239,12926,13029,13187,13089,12952,12733,12720,12707,12928,13069,13283,13536,13540,13331,13519,13517,13424,13217,13212,12964,12726,12720,12832,12895,12799,12538,12329,12310,12311,12358,12206,12016,11910,11952,11928,12245,12453,12279,12432,12544,12752,12595,12454,12327,12221,11919,11839,11864,11724,11926,11769,11842,11771,11502,11302,11049,11011,11322,11495,11399,11302,11345,11524,12001,12305,12359,12282,11923,11963,11815,11644,11846,12065,12008,12157,12536,12032,11594,11718,12101,12454,12741,12844,12900,12888,12940,12953,12829,12762,13345,13482,13625,13802,13924,13919,14077,14156,14243,14388,14396,14488,14625,14813,14893,14741,14606,14598,14515,14540,14555,14509,14476,14500,14396,14371,14392,14402,14361,14273,14154,14253,14274,14293,14351,14283,14124,14116,14186,14183,14162,14048,14090,14079,14139,14000,13964,14017,13886,13974,13973,13336,13154,13178,13084,13081,12989,12929,12873,12853,12862,12910,12909,12897,12921,12941,12957,12945,12890,12876,12818,12827,12823,12879,12846,12838,12905,12933,12854,12869,12882,12680,12590,12624,12656,12554,12495,12487,12597,12645,12711,12662
Large hydro,447,458,438,408,405,395,395,416,459,465,466,467,466,464,485,491,500,497,494,496,495,496,496,498,496,490,491,487,487,486,487,486,487,491,498,501,497,489,489,485,489,489,487,488,487,485,484,485,480,491,498,490,486,481,488,487,495,494,498,506,517,589,610,608,605,602,627,632,638,639,656,683,722,1006,1144,1162,1158,1153,1144,1199,1176,1160,1155,1151,1131,1028,972,941,904,911,903,916,937,934,873,803,751,825,835,840,825,800,758,803,821,839,856,848,812,776,738,742,746,825,752,719,724,691,685,686,670,658,654,655,661,668,681,698,678,666,669,677,671,656,630,621,625,621,616,622,692,659,610,619,626,614,609,623,616,605,605,603,601,604,602,602,611,615,620,632,644,671,647,629,626,628,627,638,633,653,645,650,647,653,659,657,666,660,660,659,714,973,1103,1102,1100,1117,1143,1218,1304,1461,1491,1505,1525,1624,1783,1809,1826,2001,2106,2146,2152,2182,2170,2177,2193,2221,2181,2219,2245,2288,2277,2098,2076,2079,2092,2100,2149,2123,2088,2085,2084,2080,2073,2068,2066,2061,2060,2067,2109,2203,2234,2260,2342,2355,2344,2328,2313,2200,2189,2177,2180,2162,2063,2012,2056,2026,2063,1966,1917,1919,1926,1903,1910,1912,1874,1822,1802,1787,1792,1792,1794,1791,1788,1767,1704,1631,1496,1479,1473,1428,1245,1097,1053,1063,1065,1053,1042,911,862,872,951,919,912,907,913,910,901,878
Imports,5168,5216,5092,5000,5017,5070,5051,5071,5115,5163,5302,5325,5281,5192,5183,5141,5146,5191,5165,5173,5186,5201,5174,5188,5122,5107,5124,5037,4955,4915,4860,4822,4800,4809,4886,4888,4872,4686,4595,4604,4582,4567,4598,4576,4501,4448,4441,4503,4620,4561,4602,4589,4476,4371,4334,4305,4332,4389,4349,4284,4626,5081,5325,5493,5467,5346,5304,5217,5092,5004,4892,4806,5032,5241,5491,5614,5560,5613,5548,5501,5436,5396,5458,5526,5399,4825,4540,4179,4919,4884,4833,4822,4806,4816,4776,4715,4706,4245,3994,3805,3466,3499,3640,3360,2917,2980,2824,2774,2519,2663,2705,2806,2897,2930,2907,3056,3029,3119,3203,3046,2836,3049,3143,3226,3133,3139,3214,3284,3166,3197,3279,3259,3319,3505,3448,3344,3626,3580,3406,3652,3703,3567,3473,3602,3749,3858,3847,4001,4046,4081,4049,3611,3735,3648,3299,3297,3251,3049,2949,2824,2689,2726,2715,2716,2859,2888,2997,3046,3143,3243,3182,3255,3351,3505,3670,3496,3660,3498,3445,3227,3162,3143,3130,3263,3103,3080,3040,3003,3111,3053,2964,2972,3194,3829,4155,4147,4000,3988,3778,3512,3568,3598,3554,3701,3999,4069,4317,4464,4319,4327,4128,4485,4595,4628,4847,4851,4943,4780,4774,4906,4971,5029,5055,5059,5096,5148,5211,5252,5192,5152,5197,5253,5021,4947,5077,5254,5282,5180,5190,5126,5074,5005,5040,4957,5242,5205,5262,5661,5794,5881,6074,6111,6044,5625,5394,5325,5348,5446,5486,5374,5359,5334,5373,5444,5187,5078,5046,4829,4915,4993,5226,5286,5274,5367,5342,5302,5235,5278,5272,5139,4961,4947,4905,4871,4861,4904,4930,4863
Batteries,-88,136,371,344,204,111,61,151,108,-39,-208,-225,-202,-121,-71,-53,-76,-123,-139,-178,-201,-229,-261,-329,-332,-547,-592,-576,-623,-696,-764,-824,-841,-808,-749,-719,-690,-496,-369,-408,-451,-471,-471,-412,-325,-286,-274,-328,-351,-190,-125,-81,160,293,302,335,420,499,638,775,464,82,-20,-88,85,189,181,304,448,586,809,991,845,640,523,517,666,623,608,545,486,413,225,82,184,905,1095,809,287,68,-70,-208,-384,-528,-686,-708,-715,-492,-543,-588,-646,-826,-1006,-1032,-1223,-1190,-860,-618,-1114,-1344,-1216,-1143,-806,-702,-806,-850,-967,-1153,-1398,-1325,-1143,-1520,-1621,-1714,-1760,-1761,-1550,-1281,-1207,-1424,-1492,-1259,-1187,-1229,-1209,-1258,-1518,-1443,-1432,-1254,-935,-901,-1180,-1494,-1456,-1467,-1552,-1826,-1847,-1772,-1605,-1499,-1405,-1190,-1111,-1010,-1059,-1090,-1095,-906,-633,-344,-90,-70,-402,-465,-254,-89,-111,-149,-454,-515,-499,-405,-176,-118,10,-20,-60,-186,-102,-385,-659,-403,247,481,550,449,298,432,672,920,852,562,710,1235,1178,1061,1201,1475,1525,1845,1945,1959,1821,1685,1553,1519,1656,1646,1663,1633,1667,1663,1512,1503,1390,1520,1537,1548,1577,1597,1598,1601,1561,1447,1379,1232,1283,1141,986,1042,1212,1231,1069,870,870,1004,943,870,747,813,870,703,640,583,488,695,763,693,596,523,613,964,1220,1301,1197,1037,953,972,870,790,640,505,654,674,817,875,694,480,287,259,167,-46,-151,-179,-198,-69,-17,-22,-28,-31,-30,-32,-95,-182,-278,-228
Nuclear,1131,1130,1131,1130,1131,1131,1131,1131,1131,1131,1132,1131,1132,1131,1131,1131,1131,1131,1132,1132,1132,1132,1132,1132,1131,1132,1131,1131,1132,1132,1132,1132,1132,1132,1131,1132,1132,1132,1132,1132,1132,1131,1132,1132,1132,1132,1131,1131,1131,1131,1131,1131,1132,1132,1132,1132,1132,1132,1131,1132,1131,1132,1132,1131,1132,1132,1131,1132,1132,1132,1132,1132,1132,1133,1132,1132,1132,1132,1133,1133,1132,1133,1132,1132,1133,1132,1132,1132,1132,1132,1132,1133,1133,1132,1133,1132,1132,1132,1132,1132,1132,1133,1132,1132,1132,1131,1132,1132,1132,1132,1132,1132,1133,1133,1133,1132,1132,1133,1133,1133,1133,1132,1133,1133,1132,1133,1133,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1131,1132,1132,1131,1131,1132,1132,1131,1131,1131,1131,1131,1130,1131,1131,1131,1131,1131,1131,1131,1131,1130,1131,1130,1131,1131,1130,1130,1131,1130,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1130,1131,1131,1131,1131,1130,1131,1131,1131,1131,1130,1131,1130,1131,1131,1131,1131,1131,1131,1131,1130,1131,1130,1131,1130,1131,1130,1130,1130,1130,1131,1130,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1132,1132,1132,1132,1132,1132,1132,1131,1132,1131,1132,1131,1132,1132,1131,1132,1132,1132,1132,1132,1132,1131,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1133,1134,1135,1135,1134,1135,1135,1134,1134,1135,1134,1136,1135,1135,1136,1135,1135,1135,1135,1135,1135,1136,1134,1133,1132,1132,1131,1133,1132,1132
Coal,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,6,5,6,6,5,5,5,6,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,4,4,4,4,3,3,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,4,4,5,4,3,4,5,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,5,4,4,4,4,5,4,4,4,4,4,3,4,4,5,4,4,4,5,4,4,4,5,4,4,4,4,4,5,5,5,5,4,4,4,3,4,4,4,3,4,4,4,4,4,3,2,3,3,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,3,3,3,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
