05/03/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,2053,2052,2038,2030,2030,2018,2004,2009,2019,2037,2052,2066,2098,2114,2122,2124,2124,2113,2113,2098,2090,2071,2054,2056,2052,2046,2064,2078,2081,2091,2110,2126,2137,2135,2159,2198,2236,2260,2290,2312,2335,2345,2354,2355,2378,2404,2415,2419,2416,2402,2378,2357,2359,2355,2344,2331,2326,2325,2322,2322,2319,2335,2364,2385,2397,2407,2444,2488,2523,2542,2547,2559,2595,2613,2623,2637,2666,2734,2846,2995,3201,3502,3810,4200,4626,5073,5623,6175,6725,7265,7808,8363,8901,9485,10060,10734,11281,11785,12181,12504,12691,12914,13057,13223,13320,13473,13631,13722,13760,13783,13812,13883,13950,13973,14005,14038,14014,14011,14021,14030,13999,13953,13920,13850,13783,13791,13825,13845,13840,13857,13844,13853,13832,13785,13744,13795,13869,13827,13828,13831,13835,13856,13880,13902,13976,14014,14003,14050,14096,14111,14146,14168,14176,14288,14351,14268,14248,14508,14505,14623,14736,14576,14467,14461,14139,14046,14133,13924,13649,13630,13437,13245,13228,13095,13119,13312,13193,13090,12857,12557,12474,12654,12322,11937,11488,10967,10467,9865,9274,8656,8123,7559,6992,6624,6259,5833,5474,5171,5016,4942,4883,4920,4990,5012,5062,5105,5122,5181,5225,5230,5222,5181,5168,5195,5203,5191,5196,5212,5168,5162,5163,5115,5077,5064,5008,5012,5020,4995,5022,5032,4972,4974,4981,4988,5012,5047,5090,5106,5125,5158,5163,5162,5160,5199,5219,5220,5255,5251,5290,5307,5326,5352,5395,5456,5500,5494,5495,5518,5508,5488,5424,5378,5360,5337,5320,5310,5310,5308,5313,5298,5325,5329,5341,5282,5273,5261,5226,5213,5285,5235,5153,5012,4948,4865,4783,4703,4659,4654,
Natural gas,14108,14092,14040,14157,14057,14108,14112,14086,14077,14100,14110,14102,14091,14282,14222,14085,13967,13896,13856,13845,13896,13852,13852,13783,13775,13645,13551,13451,13354,13324,13330,13324,13377,13407,13388,13432,13553,13838,13776,13747,13738,13742,13730,13765,13736,13733,13813,13800,13766,13794,13734,13747,13731,13685,13758,13799,13761,13782,13789,13813,13823,13916,13939,13922,13976,13998,14022,14129,14137,14117,14035,14006,14011,14025,14065,14039,14036,14080,14094,14056,14049,14170,14080,13884,13783,13422,13115,12877,12570,12011,11482,10797,10154,10091,9959,9426,9179,9007,8805,8354,7845,7621,7748,7159,6737,6809,6930,7084,6990,6675,6611,6370,6327,6350,6349,6688,6743,6672,6589,6516,6578,6333,6254,6208,6278,6314,6440,6365,6390,6329,6272,6256,6268,6630,6493,6459,6393,6352,6286,6186,6171,6188,6264,6311,6391,6180,6125,6070,6083,5988,5947,5960,5883,5911,5955,5895,5846,6055,5971,5971,5944,5667,5688,5679,5575,5584,5836,5910,5927,6166,6161,5835,5750,5741,5821,6011,6442,6524,6546,6464,6725,7258,7278,7426,7657,7770,8216,8814,9187,9539,9799,10040,10318,10535,11212,11454,11550,11675,11849,11939,12097,12327,12553,12695,12781,12652,12471,12416,12638,12654,12645,12737,12746,12738,12658,12667,12740,12648,12733,12965,12944,12980,13023,13023,12940,12946,12930,12991,12943,12853,12851,12890,12816,12823,12771,12884,12923,12931,12993,13097,13151,13064,12993,13150,13241,13164,13100,12980,12919,12911,12710,12641,12635,12724,12751,12741,12741,12670,12678,12623,12653,12631,12338,12209,12227,12223,12227,12336,12362,12286,12360,12332,12384,12316,12356,12382,12331,12332,12352,12562,12603,12693,12648,12772,12662,12696,12673,12642
Large hydro,1075,951,912,933,874,841,846,826,816,814,813,809,812,862,892,907,894,890,892,889,891,886,887,887,886,820,779,784,771,766,767,763,751,747,702,684,503,396,415,422,421,417,369,397,415,366,347,352,352,404,401,425,443,399,377,376,379,378,377,412,464,589,693,716,740,744,737,748,746,749,757,750,751,753,769,761,756,753,749,752,751,740,730,741,705,830,822,754,699,698,694,712,720,717,716,714,675,564,539,558,552,540,540,538,531,534,532,517,513,508,503,509,496,498,489,492,487,491,499,483,470,462,459,481,492,466,460,459,456,454,456,458,457,466,466,463,467,469,471,469,467,467,463,460,433,427,403,398,403,405,402,404,406,402,404,404,406,485,488,493,556,523,532,492,483,486,507,489,475,476,482,481,480,481,486,485,508,505,538,567,552,706,704,894,1021,1155,1259,1234,1309,1361,1375,1398,1489,1608,1698,1700,1710,1713,1720,1720,1717,1748,1756,1787,1908,2112,2186,2145,2186,2262,2201,2238,2231,2154,2065,2034,2083,1999,1965,1997,2080,2099,2093,2047,1997,1957,1946,1946,1949,1981,1905,1964,1902,1854,1653,1497,1509,1497,1510,1499,1499,1540,1561,1577,1590,1579,1573,1562,1534,1530,1558,1553,1549,1531,1515,1533,1537,1477,1454,1436,1432,1416,1439,1451,1447,1511,1506,1504,1497,1451,1428,1421,1420,1423,1417,1413,1382,1359,1318,1322,1312,1229,1001,891,906,905,906,901
Imports,4101,3889,3715,3641,3668,3649,3682,3584,3577,3582,3701,3740,3663,3736,3715,3655,3636,3645,3672,3576,3544,3431,3337,3305,3279,3263,3273,3203,3270,3265,3231,3163,3179,3216,3269,3261,3422,3436,3386,3181,3137,3142,3141,3130,3193,3241,3243,3242,3375,3464,3563,3661,3559,3600,3588,3608,3530,3532,3664,3708,3732,3748,3781,3817,3782,3834,3842,3772,3702,3645,3595,3661,3762,3738,3720,3753,3684,3727,3708,3639,3478,3453,3323,3226,2912,2390,1973,1722,1505,1538,1585,1560,1441,1390,1390,1328,1218,1523,1754,1451,1322,1430,1524,1356,1215,1221,1109,960,833,726,538,411,375,384,406,343,244,315,261,291,352,290,327,267,304,307,322,117,55,-98,-180,-280,-316,-44,-123,-174,-200,-165,-158,-175,-132,-167,-163,-147,-135,-300,-377,-500,-510,-618,-660,-687,-754,-796,-770,-799,-851,-1027,-1240,-1313,-1343,-1490,-1480,-1473,-1435,-1364,-1266,-1133,-1047,-851,-650,-717,-684,-590,-569,-675,-630,-611,-547,-559,-749,-688,-620,-633,-453,-122,-130,226,573,670,931,1296,1822,2134,2411,2624,2703,2773,2881,2855,2883,2814,2752,2843,2982,3157,3353,3562,3645,3734,3760,3866,3822,3828,3933,4009,3877,3864,3915,3784,3703,3831,3886,3918,3994,3974,3918,3930,3914,3934,3970,3909,3942,3891,3974,3928,3950,3952,3934,3909,3946,3977,3992,3907,3911,3938,3927,4003,4041,4044,4053,4023,4035,3874,3877,3876,3855,3934,4016,4079,4103,4102,4241,4213,4152,3967,3777,3676,3708,3679,3701,3691,3687,3733,3775,3696,3603,3272,3144,2984,3049,3051,3113,3268,3382,3444,3456,3446
Batteries,131,643,840,826,834,822,749,807,766,690,508,398,362,196,182,189,226,230,166,211,189,309,348,366,394,480,586,716,712,703,694,689,630,560,539,466,434,504,533,663,671,658,696,646,565,524,511,478,394,328,286,237,356,383,408,436,535,504,413,345,267,117,49,49,62,36,40,64,139,207,265,270,262,456,495,541,634,541,457,448,431,194,148,92,69,99,94,111,131,108,70,124,150,-128,-335,-343,-530,-635,-783,-589,-426,-586,-848,-618,-499,-675,-827,-926,-888,-665,-540,-381,-463,-588,-707,-891,-964,-1014,-1026,-1088,-1172,-1057,-1075,-1050,-1127,-1208,-1311,-1270,-1279,-1225,-1210,-1209,-1287,-1578,-1477,-1485,-1495,-1501,-1480,-1463,-1492,-1543,-1631,-1662,-1701,-1559,-1462,-1383,-1415,-1329,-1295,-1311,-1224,-1288,-1295,-1252,-1137,-1306,-1112,-1125,-1219,-876,-802,-691,-399,-386,-644,-569,-375,-463,-377,42,127,217,206,145,61,158,357,647,603,55,201,394,402,549,639,508,538,672,921,1004,933,812,544,667,936,1206,1277,1471,1557,1603,1708,1734,1558,1515,1512,1541,1436,1370,1388,1342,1383,1419,1464,1428,1456,1496,1383,1326,1295,1158,1060,1050,1039,1051,1090,1046,1019,962,967,940,988,1027,1051,1135,1011,950,851,704,620,556,540,435,372,361,350,339,290,259,359,347,266,314,285,238,236,222,149,115,99,96,183,250,250,264,284,254,221,272,165,114,-13,-68,-169,-200,-115,94,121,20,-53,-65,12,-46,-117,-177,-190,-239
Nuclear,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1129,1129,1129,1129,1130,1129,1129,1129,1129,1129,1128,1128,1128,1128,1129,1129,1129,1128,1128,1129,1129,1129,1129,1130,1129,1129,1129,1129,1129,1129,1130,1129,1129,1129,1129,1129,1129,1129,1128,1129,1129,1129,1129,1129,1129,1128,1129,1129,1129,1128,1129,1128,1129,1129,1128,1129,1128,1129,1128,1128,1129,1128,1128,1128,1128,1129,1128,1128,1128,1128,1128,1128,1128,1127,1128,1128,1128,1128,1129,1128,1129,1129,1130,1129,1129,1129,1130,1130,1129,1129,1130,1130,1130,1130,1130,1130,1129,1130,1129,1130,1129,1129,1130,1130,1130,1130,1130,1130,1130,1129,1131,1129,1131,1130,1130,1130,1130,1131,1131,1130,1130,1130,1130,1131,1131,1130,1131,1131,1131,1131,1131,1132,1132,1131,1131,1132,1131,1131,1131,1131,1131,1132,1132,1132,1131,1131,1130,1130,1130,1131,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1129,1129,1129,1129,1128,1129,1129,1128,1128,1128,1128,1129,1129,1129,1129,1129,1129,1129,1129,1128,1128,1128,1128,1129,1129,1128,1129,1129,1129,1129,1128,1128,1129,1129,1129,1129,1129,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1127,1127,1127,1127,1128,1128,1128,1128,1129,1129,1129,1129,1129,1129,1129,1129,1129,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1131,1130,1130,1130,1130,1130,1131,1131,1131,1132,1131,1131,1132,1131,1132,1131,1132,1131,1132,1131,1131,1131,1131,1131,1131
Coal,2,2,2,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,4,4,4,4,5,5,5,5,5,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,2,3,4,4,4,4,5,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,2,2,3,3,1,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,2,3,4,4,4,2,2,2
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
