05/03/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,3103,3085,3086,3063,3076,3101,3107,3124,3151,3152,3153,3147,3138,3126,3122,3150,3179,3210,3216,3219,3250,3284,3323,3368,3393,3404,3410,3396,3411,3422,3452,3467,3470,3476,3463,3457,3431,3393,3383,3407,3412,3424,3430,3426,3428,3424,3422,3443,3456,3449,3434,3399,3375,3338,3318,3308,3293,3274,3267,3235,3197,3171,3173,3171,3160,3163,3155,3153,3163,3184,3188,3167,3139,3132,3128,3149,3164,3199,3226,3263,3282,3293,3301,3291,3302,3310,3336,3356,3378,3455,3546,3623,3862,4122,4183,4415,4788,5218,5516,5865,6422,6736,7096,7428,8121,8393,8776,9491,9503,9517,9597,9659,9690,9851,9926,9927,10109,10459,10801,10831,11204,11486,11985,12110,12220,12363,12639,12509,12521,12437,12479,12618,13110,13070,13067,13271,13470,13638,14158,14162,13904,13602,13424,13165,13355,13680,13715,13817,13566,13159,13121,13332,13489,13743,13751,13779,13791,13575,13665,13986,14009,13905,14130,14152,14140,14041,13899,13861,13801,13968,13800,13843,13934,14031,14310,14505,14711,14426,14235,13794,13188,13237,13637,13843,13959,14214,14281,14117,13924,13672,13322,12939,12815,12613,12270,11955,11952,11888,11578,10986,10547,10097,9549,9081,8508,7878,7362,7000,6681,6387,6183,6074,5914,5845,5776,5747,5779,5811,5777,5827,5788,5748,5748,5768,5700,5683,5642,5580,5608,5613,5651,5679,5689,5667,5612,5579,5552,5500,5479,5460,5441,5380,5386,5427,5456,5490,5535,5575,5553,5565,5606,5635,5715,5761,5789,5748,5668,5664,5676,5696,5765,5833,5882,5931,5989,5999,5991,6013,5952,5842,5688,5619,5554,5490,5456,5422,5401,5348,5331,5341,5343,5341,5329,5331,5350,5421,5478,5503,
Natural gas,10113,10034,10064,10124,10037,10044,10124,10151,10197,10201,9997,9961,9859,9624,9665,9798,10184,10329,10405,10255,10200,10195,10242,10142,10150,10296,10352,10274,10287,10349,10368,10383,10384,10389,10320,10317,10304,10440,10514,10605,10641,10613,10569,10567,10729,10744,10705,10739,10709,10553,10515,10362,10321,10324,10331,10347,10384,10365,10664,10704,10713,10928,10941,10937,11045,11077,11128,11257,11307,11284,11249,11303,11343,11424,11394,11535,11538,11694,11761,11925,12017,12204,12323,12320,12394,12386,12370,12298,12244,12270,12285,12386,12454,12737,13010,12939,12484,11988,11662,11447,10924,10808,10763,10314,10157,10042,9704,9989,9847,9463,9512,9510,9426,9348,9416,9323,8975,9051,9426,9214,9450,9535,9730,9595,9206,9134,9106,9022,8945,9118,9075,8954,9249,9118,8975,8596,8237,8464,8858,9054,8577,8607,8542,8605,8619,8671,8622,8554,8442,8428,8446,8516,8514,8768,8740,8771,8913,8557,8459,8649,8716,8608,8599,8576,8502,8446,8680,8760,8836,8667,8538,8410,8581,8612,8611,8636,8984,8657,8462,8497,8617,8625,8821,9001,8418,8261,8310,8289,8197,8070,8164,8350,8751,8727,8455,8378,8618,8980,9116,8999,9203,9660,9816,10146,10232,10363,10562,10587,10746,10821,11029,11085,11264,11434,11577,11582,11689,11622,11607,11557,11606,11483,11571,11519,11612,11589,11540,11617,11471,11439,11332,11304,11348,11371,11343,11368,11302,11286,11276,11256,11396,11336,11377,11348,11492,11519,11536,11382,11368,11371,11295,11398,11326,11226,11293,11201,10708,10560,10669,10596,10710,10597,10685,10709,10858,10193,10117,10056,9912,9857,9796,9693,9614,9559,9503,9544,9549,9548,9500,9484,9379,9394,9394,9412,9416,9388,9378,9408
Large hydro,921,708,609,603,625,593,590,589,590,589,595,595,585,576,614,395,226,212,211,213,215,211,212,214,212,217,216,220,212,209,209,209,208,215,216,217,216,219,214,213,217,218,220,217,217,213,211,210,210,227,233,237,239,238,234,239,240,245,263,276,254,340,348,346,363,364,376,375,389,392,400,470,632,850,1009,1026,1038,1090,1085,1123,1132,1119,1139,1151,1153,1558,1647,1573,1483,1473,1462,1448,1448,1433,1450,1430,1306,1327,1278,1237,1229,1132,1085,1069,1069,1083,1080,1061,1110,1045,931,916,939,929,935,993,907,839,806,758,726,883,990,931,814,679,658,630,617,635,613,634,634,647,630,587,665,593,614,613,549,556,556,570,640,810,838,869,846,794,764,747,687,720,687,645,699,645,665,718,690,680,674,665,661,678,767,783,807,714,696,685,699,711,682,679,656,664,688,698,764,740,664,656,609,574,569,570,581,586,601,591,584,676,703,704,710,721,719,718,722,790,822,942,1172,1353,1564,1613,1710,1768,1874,1832,1818,1819,1856,1835,1829,1835,1901,1919,1953,1990,1981,1894,1898,1936,1927,2087,1965,1996,2041,2041,2025,2024,2020,2025,2027,2027,2025,2002,1987,1836,1642,1623,1718,1666,1632,1621,1599,1593,1573,1564,1528,1513,1439,1447,1458,1365,1333,1314,1283,1287,1285,1250,1216,1245,1240,1241,1233,1141,1089,968,936,936,921,905,892,930,935,955,879,854,837,826,823,817,814,810
Imports,7362,7220,7297,7239,7207,7040,6987,7039,7074,7143,7149,7112,7159,6990,6899,6892,6865,6878,6926,7036,7010,6950,6786,6849,6872,6836,6872,6810,6758,6746,6754,6742,6723,6757,6751,6675,6644,6492,6470,6497,6520,6508,6501,6433,6281,6251,6308,6377,6334,6195,6223,6191,6148,6243,6260,6227,6159,6069,5761,5764,6018,6297,6536,6490,6364,6319,6140,6016,5911,5813,5725,5767,6000,6343,6637,6592,6531,6451,6427,6415,6326,6252,6138,6127,6174,6472,6595,6753,6803,6691,6713,6629,6617,6704,7062,6966,6613,5671,5184,4758,4783,4900,5014,5113,5032,5230,5243,5141,4953,4939,4800,4819,4844,4868,4713,4604,4595,4436,4541,4591,4428,4099,3833,4020,3825,3760,3609,3695,3794,3961,4020,3935,3946,3934,3953,3973,3940,3962,3830,3993,3945,4140,4172,4081,3614,3272,3429,3301,3301,3449,3111,3048,3187,3225,3327,3310,3240,3179,3105,3230,3552,3557,3361,3292,3332,3249,3260,3324,3234,3218,3249,3038,2989,3014,2750,2857,3003,2922,2805,2964,3301,3100,3001,3252,2897,2719,2859,2880,2896,2846,2860,2916,3098,3317,3238,3402,3435,3517,3564,3596,3659,3827,3955,3879,4025,4428,4816,5029,4993,5055,4912,4875,4945,4985,4943,5150,5357,5885,6182,6335,6504,6479,6511,6505,6624,6607,6671,6236,6587,6667,6756,6729,6674,6670,6669,6625,6680,6685,6677,6808,6992,6907,6989,7039,6938,7135,7269,7324,7457,7632,7780,7836,7693,7356,7363,7466,7636,7572,7636,7708,7679,7593,7689,7649,7778,7784,7430,7337,7464,7447,7557,7572,7679,7711,7748,7711,7563,7397,7228,7071,7151,7123,7049,6997,6899,6904,6909,7020
Batteries,-85,341,351,323,349,391,323,169,28,-100,-32,-24,20,408,411,507,421,328,219,206,205,199,191,104,11,-25,-70,-53,-43,-65,-104,-163,-169,-273,-265,-235,-212,-43,-8,-85,-90,-62,-43,-5,22,47,10,-44,20,238,265,405,477,437,476,556,657,799,859,841,725,487,422,559,614,674,859,996,1182,1342,1471,1447,1221,990,821,826,1003,987,1071,1175,1243,1268,1400,1496,1466,919,746,730,899,992,827,794,593,112,-298,-405,-64,722,1140,1368,1187,1034,769,845,449,182,71,-377,-125,153,197,254,229,127,72,204,182,-38,-504,-379,-559,-684,-1034,-1126,-738,-620,-649,-580,-530,-608,-639,-629,-1075,-912,-881,-909,-838,-891,-1305,-1505,-1074,-1020,-870,-670,-604,-809,-851,-813,-607,-433,-302,-465,-561,-826,-831,-853,-818,-488,-557,-984,-1185,-1092,-1089,-1083,-1064,-938,-1077,-1142,-1100,-1119,-978,-790,-959,-1075,-1061,-1166,-1534,-1190,-929,-730,-687,-688,-826,-1194,-661,-612,-740,-681,-506,-240,-56,65,-73,-103,134,292,153,40,158,507,753,678,907,1073,1264,1149,1083,1188,1390,1634,1855,2084,2195,2223,2335,2300,2153,1811,1694,1678,1664,1778,1783,2018,1979,1990,2048,2370,2048,2001,1868,1821,1788,1773,1763,1765,1749,1752,1752,1602,1311,1483,1525,1455,1324,1062,963,962,767,491,336,210,258,460,373,265,484,607,470,334,261,203,-2,-83,-220,-51,94,55,13,31,36,96,51,23,-56,-94,-55,-1,46,57,5,-8,-50,-100,-160,-214,-309,-414
Nuclear,1128,1128,1127,1128,1128,1128,1128,1128,1127,1128,1128,1127,1128,1127,1127,1127,1127,1128,1127,1128,1127,1128,1128,1128,1128,1128,1129,1128,1128,1128,1128,1128,1129,1128,1129,1129,1129,1129,1129,1129,1129,1129,1130,1130,1130,1130,1130,1130,1130,1129,1129,1129,1129,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1131,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1131,1130,1130,1129,1129,1129,1129,1129,1128,1127,1129,1128,1128,1128,1127,1127,1127,1127,1127,1126,1127,1127,1126,1127,1127,1127,1127,1127,1128,1127,1127,1126,1127,1127,1127,1127,1126,1127,1127,1127,1127,1127,1127,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1125,1125,1126,1126,1125,1126,1126,1125,1126,1126,1126,1125,1125,1125,1125,1125,1125,1126,1126,1126,1126,1126,1126,1125,1126,1125,1125,1125,1125,1125,1124,1125,1125,1124,1124,1125,1124,1124,1125,1125,1125,1125,1124,1125,1125,1125,1126,1125,1123,1125,1125,1125,1125,1125,1124,1125,1125,1125,1125,1125,1125,1124,1125,1123,1123,1124,1124,1124,1124,1125,1125,1125,1125,1125,1124,1125,1125,1124,1124,1124,1124,1124,1124,1124,1124,1123,1123,1124,1124,1124,1124,1124,1124,1124,1124,1125,1124,1124,1125,1125,1124,1123,1123,1125,1124,1124,1125,1124,1124,1124,1124,1124,1124,1124,1125,1125,1126,1124,1125,1124,1124,1123,1124,1125,1124,1124,1124,1124,1123,1124,1125,1125,1126,1126,1127,1125,1126,1125,1126,1126,1125,1126,1126,1127,1126,1127,1127,1126,1126,1125,1124,1124,1123,1124,1124,1124,1124,1123
Coal,3,3,4,2,4,5,4,4,4,5,5,6,5,5,5,6,6,6,6,7,7,5,3,4,4,3,4,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,5,4,3,4,4,4,4,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,4,4,4,4,3,3,3,2,2,3,2,3,3,4,4,4,4,4,4,4,3,3,2,3,3,3,4,4,3,4,3,4,3,4,3,4,4,4,4,5,5,3,4,3,3,4,4,5,5,4,4,4,4,4,4,5,3,4,3,4,3,3,3,3,2,2,3,4,3,3,4,3,2,2,2,2,3,3,3,4,3,3,3,2,2,2,3,3,3,2,2,2,4,4,5,4,3,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,4,4,5,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,4,3,2,2,2,3,3,3,3,3,2,3,2,2,2,1,2
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
