05/03/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,2621,2721,2810,2793,2753,2708,2628,2439,2259,2178,2175,2100,2058,2052,2047,2067,2158,2224,2314,2418,2493,2509,2500,2537,2641,2687,2701,2720,2714,2638,2604,2664,2771,2863,2956,2995,2949,2898,2848,2814,2780,2741,2746,2785,2843,2831,2810,2800,2805,2763,2678,2618,2599,2597,2581,2569,2578,2589,2592,2617,2625,2648,2668,2655,2621,2589,2561,2559,2568,2602,2599,2601,2618,2605,2594,2583,2589,2614,2728,2838,3022,3278,3580,3962,4407,4895,5389,5939,6491,7045,7606,8168,8764,9244,9837,10459,11026,11503,11974,12294,12641,12945,13162,13343,13568,13676,13785,13895,13947,14032,14078,14105,14096,14159,14160,14147,14140,14131,14091,14105,14074,13979,13944,13937,13935,13937,13881,13857,13820,13816,13784,13742,13720,13700,13685,13652,13639,13604,13595,13601,13538,13515,13457,13340,13415,13497,13518,13528,13518,13531,13487,13439,13431,13458,13420,13430,13528,13615,13601,13537,13508,13587,13593,13589,13618,13621,13575,13555,13552,13533,13478,13382,13237,13112,13066,12905,12740,12557,12311,12039,11715,11366,10967,10449,9928,9344,8779,8186,7603,6959,6333,5685,5079,4520,4003,3505,3103,2761,2473,2285,2114,1994,1949,1928,1896,1867,1852,1847,1863,1869,1875,1880,1882,1885,1881,1887,1890,1889,1895,1900,1913,1923,1923,1934,1920,1905,1889,1880,1895,1906,1915,1913,1894,1862,1842,1848,1850,1850,1844,1829,1812,1803,1809,1826,1850,1854,1854,1853,1860,1876,1889,1898,1896,1890,1893,1907,1894,1876,1848,1838,1837,1857,1864,1857,1844,1840,1839,1836,1824,1809,1796,1794,1796,1796,1803,1811,1812,1817,1822,1827,1824,1820,1812,1810,1806,1801,1795,1790,
Natural gas,14230,13894,13594,13555,13460,13488,13609,13584,13540,13532,13545,13619,13611,13427,13267,13047,13089,13325,13408,13460,13417,13208,12938,12918,12911,13277,13457,13510,13452,13360,13372,13290,13273,13328,13394,13454,13425,12992,12864,12873,12871,12982,13115,13199,13287,13354,13338,13306,13305,13161,13108,13086,13093,13152,13376,13491,13723,13757,13790,13702,13453,13306,13111,13149,13150,13080,13153,13290,13351,13649,13806,13818,13887,14025,14053,14146,14293,14414,14528,14606,14669,14738,14822,14904,14940,14731,14747,14810,14472,14259,13973,13255,12357,12179,12150,12086,12071,11588,11106,10853,10428,10044,9517,8885,8642,8734,8780,8801,8698,8728,8840,8831,8938,8896,8964,9059,9076,9061,8946,8879,8896,8767,8776,8749,8607,8583,8600,8680,8596,8657,8783,8774,8783,8753,8714,8694,8674,8767,8775,8790,8728,8707,8607,8590,8593,8770,8847,8812,8793,8803,8836,8890,8860,9035,9210,9128,8793,8802,8737,8669,8707,8543,8609,8627,8704,8744,8844,8712,8893,9156,9083,8995,8988,8771,8956,9246,9567,9687,9718,9668,9716,9475,9410,9838,10202,10686,11304,11738,11952,11974,12069,12273,12551,13095,13299,13488,13769,14066,14338,14697,14989,15380,15805,16190,16472,16457,16455,16527,16725,16832,16867,16850,16825,16905,16956,16906,16967,17014,16981,16935,16846,16813,16813,16679,16546,16569,16518,16547,16577,16412,16446,16527,16665,16725,16557,16685,16692,16681,16727,16708,16723,16716,16735,16692,16593,16453,16529,16540,16550,16528,16565,16624,16656,16642,16582,16635,16563,16471,16354,16322,16318,16264,16264,16140,16144,15959,15938,15904,15650,15577,15489,15403,15458,15462,15438,15382,15376,15356,15334,15323,15316,15319,15382,15186,14996,15011,14963,15015
Large hydro,523,720,769,837,829,759,761,764,759,749,697,687,680,692,739,767,762,713,690,690,677,681,682,677,663,660,649,694,714,671,651,647,647,645,647,649,643,633,633,638,633,631,626,629,629,627,642,636,638,668,688,697,734,701,689,700,803,869,888,936,1008,1206,1306,1308,1306,1313,1319,1332,1334,1333,1359,1379,1378,1429,1490,1484,1504,1519,1521,1525,1526,1516,1501,1420,1380,1317,1323,1336,1337,1308,1283,1283,1276,1264,1224,1106,1001,908,852,860,856,809,834,693,593,581,584,569,566,627,654,650,702,631,580,579,564,564,558,559,551,533,523,572,540,521,522,594,567,557,520,511,515,543,549,558,549,542,544,542,545,538,537,538,539,540,541,561,560,550,548,552,547,545,542,545,542,545,548,568,556,549,546,546,550,554,558,554,562,613,616,625,628,620,651,631,689,718,724,737,886,1052,1185,1339,1392,1407,1445,1458,1544,1768,1866,1897,1981,2084,2157,2180,2217,2238,2244,2245,2243,2259,2265,2246,2258,2418,2449,2459,2475,2501,2515,2517,2517,2504,2506,2505,2501,2512,2504,2500,2504,2495,2489,2489,2485,2491,2490,2473,2448,2456,2472,2492,2494,2470,2271,2149,2132,2127,2132,2120,2119,2111,2106,2099,2083,1984,2088,2105,2063,1843,1689,1681,1692,1609,1544,1555,1562,1562,1554,1536,1519,1494,1486,1456,1402,1327,1252,1239,1239,1232,1226,1227,1231,1208,1198,1176,1147,1102,1053,1043,1039,1030,1028,1031,1026,1029,1013,1013
Imports,3980,3937,3975,3941,4004,4119,4084,4096,4047,3978,3995,4135,4251,4247,4399,4298,4336,4544,4598,4599,4655,4502,4290,4234,4209,4332,4295,4248,4152,4197,4257,4278,4253,4358,4409,4441,4464,4473,4483,4397,4301,4195,4131,4158,4222,4228,4090,4032,4078,4123,4032,3943,3933,3962,3927,3890,3820,3701,3650,3782,3933,4130,4211,4186,4138,4094,3998,4026,3903,3628,3512,3418,3457,3422,3343,3349,3346,3411,3375,3401,3406,3544,3565,3779,3611,3403,3103,2811,2798,2839,2734,2696,2645,2509,2308,2134,1736,1591,1646,1570,1578,1515,1192,1209,1109,1048,1126,1066,933,1107,1015,955,884,821,770,675,540,494,424,386,586,620,614,674,651,611,544,425,439,392,559,603,553,616,622,566,491,515,454,424,313,318,390,401,240,204,162,128,153,48,-61,13,-13,-20,30,75,-58,-154,-352,-447,-418,-522,-488,-472,-506,-407,-61,13,-74,153,31,-111,-38,-130,-62,255,300,439,630,622,801,754,982,1095,1247,1235,1294,1624,1915,2038,2409,2662,3215,3150,3495,3884,4151,4326,4196,3977,3873,3745,3802,3649,3598,4063,4304,4409,4361,4440,4531,4599,4533,4460,4358,4494,4569,4530,4637,4643,4679,4678,4569,4746,4767,4721,4731,4654,4695,4795,4803,4765,4713,4647,4774,4911,4944,4968,4937,4951,4837,4537,4499,4486,4502,4649,4701,4816,4967,5078,5082,5030,4840,4585,4524,4534,4698,4796,4894,4810,4764,4791,4783,4743,4642,4456,4344,4276,4324,4389,4384,4393,4422,4357,4352,4246,4110,3953,3933,3902,3936,3925,3916,4026,4011,4005,3953,3877
Batteries,153,273,283,310,297,175,62,47,92,129,109,20,-47,27,-2,91,-16,-231,-310,-355,-363,-174,15,16,-25,-281,-325,-324,-268,-243,-275,-246,-261,-325,-390,-464,-438,-173,-109,-65,-24,-24,-88,-133,-217,-247,-171,-92,-160,-84,18,155,210,126,51,43,-42,9,21,27,114,245,393,497,702,815,871,918,1146,1320,1442,1624,1716,2015,2267,2387,2342,2235,2182,2090,1988,1721,1432,1040,928,997,866,604,369,63,-97,30,130,-14,-314,-490,-551,-335,-370,-390,-373,-405,-134,26,33,-157,-343,-449,-426,-494,-518,-561,-670,-717,-763,-834,-861,-882,-836,-833,-1017,-1045,-1094,-1161,-1140,-1118,-1123,-1156,-1148,-1196,-1358,-1368,-1389,-1420,-1412,-1405,-1377,-1440,-1422,-1427,-1329,-1321,-1313,-1236,-1220,-1444,-1447,-1402,-1398,-1403,-1402,-1372,-1346,-1492,-1544,-1469,-1248,-1195,-1041,-939,-879,-742,-761,-721,-732,-735,-784,-698,-778,-1044,-889,-690,-601,-250,-394,-633,-651,-665,-580,-334,-266,22,108,72,140,320,328,302,478,861,1033,1324,1183,1178,1217,1285,1350,1412,1691,1930,2124,2193,1994,2014,1948,1621,1540,1555,1556,1513,1455,1446,1489,1504,1547,1523,1428,1348,1221,1215,1277,1279,1301,1215,1235,1176,1207,1252,1183,1198,1089,1020,950,912,977,854,801,749,694,647,684,887,864,888,915,918,656,393,223,229,279,253,347,613,651,548,379,323,264,259,224,130,79,105,162,330,380,379,426,321,320,275,133,87,20,43,60,150,170,124,46,-15,-89,-108,-70,-126,-138,-162
Nuclear,1131,1131,1131,1131,1131,1131,1131,1131,1131,1132,1131,1131,1132,1131,1131,1131,1131,1132,1132,1131,1132,1132,1132,1132,1131,1132,1131,1132,1132,1132,1131,1132,1131,1132,1132,1132,1131,1132,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1130,1130,1130,1130,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1132,1132,1131,1132,1132,1132,1131,1132,1132,1132,1131,1131,1132,1132,1131,1131,1131,1131,1132,1131,1130,1131,1131,1131,1131,1131,1131,1132,1130,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1132,1131,1132,1132,1132,1131,1131,1131,1131,1132,1131,1132,1131,1132,1132,1132,1132,1132,1131,1132,1132,1131,1131,1132,1132,1132,1132,1132,1131,1132,1132,1131,1132,1132,1132,1131,1131,1131,1131,1131,1132,1130,1131,1131,1131,1131,1131,1132,1131,1130,1131,1131,1131,1130,1131,1131,1130,1131,1131,1131,1131,1130,1130,1130,1131,1131,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1129,1129,1129,1129,1129,1129,1129,1129,1129,1130,1129,1130,1130,1130,1130,1130,1130,1130,1130,1130,1129,1130,1130,1130,1129,1130,1130,1130,1130,1129,1130,1130,1129,1130,1129,1129,1129,1129,1129,1129,1129,1129,1128,1129,1129,1129,1128,1129,1129,1129,1129,1129,1128,1129,1129,1129,1128,1128,1128,1129,1128,1128,1128,1128,1129,1128,1128,1128,1128,1128,1128,1129,1128,1128,1129,1129,1127,1129,1129,1129,1129,1130,1129,1129,1129,1129,1129,1129,1129,1130,1129,1129,1129,1129,1129,1129
Coal,2,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,2,3,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,4,3,3,4,4,4,4,4,3,3,2,3,2,3,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,4,4,4,4,3,3,3,3,4,4,4,3,3,3,3,4,4,3,4,3,3,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
