05/03/2022,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,3167,3179,3187,3214,3262,3298,3342,3364,3402,3446,3462,3493,3549,3532,3551,3561,3555,3554,3564,3533,3526,3507,3482,3477,3445,3416,3402,3414,3409,3388,3367,3352,3361,3397,3401,3395,3397,3426,3470,3439,3432,3433,3417,3377,3341,3325,3317,3306,3306,3306,3312,3303,3300,3292,3316,3332,3359,3372,3361,3362,3354,3336,3322,3308,3296,3317,3322,3312,3300,3277,3216,3173,3144,3146,3144,3167,3165,3188,3262,3392,3526,3681,3916,4242,4578,5028,5499,5996,6512,7058,7612,8167,8712,9258,9753,10284,10802,11307,11821,12223,12601,12929,13208,13484,13664,13842,13990,14123,14234,14149,14242,14292,14357,14377,14415,14458,14518,14558,14554,14520,14542,14521,14510,14507,14504,14524,14471,14401,14357,14313,14269,14229,14150,14076,14051,14032,14012,13993,14006,14027,14064,14097,14097,14112,14107,14115,14128,14169,14228,14262,14299,14273,14211,14136,14045,14020,14065,14149,14003,13836,13738,13524,13564,13457,13363,13287,13221,13111,12905,12712,12788,12727,13021,12899,12833,13018,13011,12936,12852,12765,12475,12094,11614,11111,10580,10013,9418,8777,8132,7511,6895,6265,5655,5146,4601,4132,3762,3428,3172,3008,2876,2813,2760,2693,2664,2657,2644,2640,2611,2593,2579,2576,2571,2574,2552,2526,2498,2452,2425,2395,2376,2364,2363,2345,2318,2304,2290,2293,2274,2252,2235,2216,2194,2172,2163,2160,2135,2106,2081,2071,2066,2051,2059,2056,2040,2024,2019,2022,2015,2006,2005,1996,1998,1997,1994,1987,1967,1954,1955,1962,1963,1949,1930,1925,1911,1904,1895,1886,1891,1894,1903,1915,1926,1930,1943,1942,1936,1937,1943,1951,1970,1967,1970,1982,1984,1986,1981,1976,
Natural gas,12739,12701,12579,12779,12927,12830,12798,12923,12804,12691,12635,12595,12582,12518,12409,12408,12391,12377,12352,12367,12363,12370,12371,12383,12380,12401,12430,12457,12443,12501,12590,12708,13037,12848,12830,12839,12971,13054,13081,13108,13028,13053,13070,12962,12917,12944,12958,12989,13072,13144,13124,13138,13223,13309,13315,13404,13408,13644,13678,13650,13601,13367,13173,13144,13148,13131,13120,13180,13231,13244,13252,13227,13208,13281,13231,13314,13266,13245,13259,13286,13301,13285,13292,13250,13198,12890,12729,12526,12196,11899,11511,10983,10394,10121,9872,9683,9417,8609,8201,8092,7399,7382,7415,7518,7620,7712,7802,7825,7804,7710,7771,7777,7631,7548,7680,7627,7387,7384,7502,7545,7637,7586,7517,7544,7626,7670,7658,7654,7596,7585,7453,7350,7465,8029,8074,7971,7923,8106,8195,8077,7537,7657,7808,8015,8422,8277,8293,8188,8072,8274,8266,8323,8250,8212,8098,8022,8054,8047,8132,8029,7912,7593,7605,7551,7569,7643,7588,7584,7736,7650,7534,7558,7671,7765,8004,8186,8347,7682,7949,8416,8725,8620,8589,8633,8694,9054,9557,9855,10207,10353,10723,10827,10853,11003,11009,11296,11669,12106,12391,12601,12805,13003,13332,13507,13535,13450,13669,13738,13762,13803,13714,13571,13559,13574,13632,13697,13577,13354,13331,13391,13373,13393,13451,13461,13429,13374,13391,13383,13397,13384,13495,13492,13504,13477,13504,13515,13513,13534,13540,13593,13623,13642,13610,13661,13702,13590,13613,13670,13661,13670,13669,13691,13703,13754,13741,13749,13727,13735,13745,13760,13677,13627,13554,13534,13503,13676,13742,13722,13707,13693,13688,13618,13452,13347,13180,13181,13232,13180,13088,13046,12975,12908,12833,12789,12602,12530,12624,12703
Large hydro,759,749,759,566,521,540,554,552,553,551,546,549,545,569,583,596,597,589,589,584,579,587,582,573,566,504,485,489,483,487,521,263,321,495,495,478,161,161,154,174,179,183,180,397,503,501,505,502,496,482,483,492,500,508,495,478,299,154,166,173,222,393,459,456,478,475,481,506,525,529,539,597,588,664,719,717,718,725,721,719,721,713,712,685,573,339,164,135,123,87,82,100,102,96,100,94,90,186,210,232,254,255,261,246,229,226,220,219,212,86,21,25,15,19,16,9,10,9,6,8,10,19,-34,-75,-105,-134,-139,-140,-143,-143,-147,-145,-140,-143,-172,-164,-161,-169,-178,-174,-171,-179,-177,-178,-176,-182,-188,-169,-181,-187,-194,-192,-191,-187,-186,-187,-196,-204,-220,-213,-210,-214,-219,-215,-222,-217,-205,-205,-204,-202,-199,-179,-181,-171,-162,-166,-165,-155,-160,-153,-138,127,281,328,301,260,258,594,597,609,691,854,962,1205,1390,1403,1399,1401,1404,1406,1401,1403,1407,1416,1453,1483,1527,1512,1520,1530,1548,1549,1542,1544,1549,1549,1551,1568,1554,1544,1545,1531,1525,1532,1536,1534,1535,1534,1503,1278,1233,1239,1251,1172,1112,1105,1109,1111,1106,1127,1165,1325,1336,1391,1519,1446,1295,1236,1222,1225,1219,1218,1221,1207,1168,1190,1194,1173,1172,1168,1163,1163,1165,1150,1071,1038,1091,1105,1108,1086,1081,1075,1069,1026,952,1016,1085,1274,1307,1279,1301,1253,1192,1220,993,929,915,982
Imports,4533,4178,4149,4172,4157,4194,4206,4294,4416,4432,4446,4370,4301,4387,4404,4315,4265,4202,4197,4183,4146,4111,4103,4063,4071,4078,4029,3988,3975,3891,3774,3863,3867,3920,3842,3781,3957,3841,3804,3908,3932,3902,3895,3699,3619,3611,3589,3575,3552,3351,3182,3148,3080,3052,2914,2716,2909,3020,3110,3133,3265,3660,3722,3885,3873,3887,3800,3584,3459,3441,3480,3504,3708,3901,4052,4110,4111,4198,4242,4158,4067,4101,4044,3887,3788,4098,4075,3826,3605,3448,3365,3108,2994,2880,2774,2608,2476,2411,2431,2435,2361,2423,2389,2107,1855,1640,1380,1301,1091,1156,948,876,692,584,537,470,251,233,243,142,93,13,17,61,155,216,161,199,233,333,306,348,192,460,510,272,234,451,501,349,425,422,477,416,317,47,8,-187,-319,-137,-10,1,81,113,145,214,263,335,482,373,423,547,552,585,604,602,679,746,822,906,984,883,417,393,555,319,308,214,212,83,196,151,383,825,1399,1718,1800,2066,2374,2691,2746,3083,3490,4018,4365,4660,4799,4732,4744,4924,5017,5016,5000,5092,5257,5730,5920,5993,6061,6087,6156,6249,6213,6158,6178,6176,6304,6347,6355,6305,6330,6274,6261,6274,6284,6320,6361,6398,6361,6128,6019,5942,5928,5977,6002,6025,6103,6160,6126,6100,5974,5332,5146,5117,5257,5440,5571,5255,5168,5253,5348,5357,5145,4994,4942,4734,4736,4757,4857,4894,4995,5053,5265,5318,5121,4690,4396,4426,4463,4519,4550,4637,4777,4964,5136,5168,5187,4963,4907,4807,4829,4903,5001,4967,5071,5214,5093,4931
Batteries,80,536,695,683,706,610,479,194,120,98,50,75,43,-4,29,59,70,72,35,21,16,2,-16,-21,-32,-21,2,2,-3,4,81,117,-27,-249,-208,-208,-90,-25,-64,-119,-83,-86,-87,-117,-122,-121,-119,-113,-131,-24,113,146,163,202,333,488,509,568,515,509,466,367,472,471,508,487,600,794,934,976,1056,1079,1019,930,941,868,945,893,850,836,777,656,478,359,301,157,185,281,323,199,150,269,309,210,110,7,-48,355,242,21,128,-178,-361,-477,-554,-666,-734,-833,-885,-712,-701,-706,-677,-654,-788,-846,-737,-833,-950,-937,-1042,-906,-874,-945,-1089,-1178,-1165,-1146,-1181,-1228,-1131,-1138,-1198,-1650,-1673,-1493,-1470,-1723,-1838,-1692,-1794,-1920,-2007,-2018,-1975,-1815,-1821,-1685,-1581,-1802,-1832,-1900,-1812,-1755,-1661,-1611,-1623,-1707,-1646,-1397,-1297,-1076,-1154,-1014,-941,-944,-872,-808,-775,-544,-589,-438,-324,-253,-409,-452,-408,-271,-25,178,31,49,22,55,73,201,303,72,84,328,583,780,963,750,808,760,840,1026,1098,1102,1200,1229,1188,1241,1267,1054,894,873,900,906,934,926,1020,1020,960,935,953,1065,1073,1085,1059,1101,1027,998,978,937,889,820,899,1248,1328,1382,1370,1357,1344,1305,1221,1133,1152,1094,1194,1641,1713,1613,1285,1160,1160,1460,1503,1373,1264,1219,1345,1405,1557,1711,1675,1654,1494,1389,1331,1262,1039,923,1130,1380,1461,1315,1204,1087,990,922,859,721,654,556,377,415,378,414,336,295,234,233,347,375,376,382
Nuclear,1131,1131,1131,1130,1131,1131,1131,1131,1130,1130,1131,1130,1131,1130,1130,1130,1130,1130,1131,1130,1130,1130,1131,1130,1130,1131,1131,1131,1131,1131,1131,1132,1131,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1131,1132,1131,1131,1130,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1130,1131,1131,1131,1131,1131,1130,1131,1131,1131,1131,1131,1131,1131,1132,1132,1131,1131,1131,1131,1132,1132,1131,1131,1131,1130,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1130,1131,1130,1130,1131,1130,1130,1131,1131,1130,1130,1131,1131,1130,1131,1130,1132,1131,1130,1130,1130,1130,1131,1131,1131,1131,1131,1131,1131,1131,1132,1131,1131,1131,1131,1130,1130,1130,1130,1130,1130,1130,1131,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1129,1129,1129,1129,1129,1130,1130,1129,1129,1130,1129,1129,1129,1130,1130,1130,1130,1130,1130,1129,1129,1129,1129,1129,1129,1130,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1130,1130,1130,1129,1130,1130,1129,1130,1130,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1128,1130,1129,1130,1130,1130,1130,1129,1130,1130,1129,1129,1129,1129,1130,1131,1130,1129,1130,1130,1130,1130,1130,1130,1130,1130,1131,1131,1130,1131,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1131,1131,1131,1130,1131,1130,1130,1130,1131,1130,1130,1130,1130,1129,1130,1130,1129,1130,1130
Coal,4,4,4,4,3,4,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,4,4,3,4,3,4,3,3,3,3,4,3,3,4,4,5,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,2,2,2,3,2,3,2,2,2,2,2,3,3,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,3,3,4,4,3,4,4,4,4,4,4,3,4,3,4,3,3,4,3,3,3,3,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,3,4,3,3,3,3,3,4,4,5,4,4,4,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
